timestamp,model,model_variant,method,task,dtype_arg,runtime_dtype,device,num_samples,batch_size,num_workers,top1,top5,elapsed_sec,images_per_sec,model_path,dataset_root,csv,zip,torch_version,cuda_version,checkpoint_path,compression_method,sparsity,nvfp4_group_size,nvfp4_scale_rule,int4_group_size,int4_scale_precision,sparsegpt_block_size,sparsegpt_percdamp,hessian_algo,calib_samples,activation_quant,activation_quant_format,activation_quant_modules,activation_group_size,activation_scale_rule,quant_eval_mode
2026-05-19T09:55:58,timm/maxvit_small_tf_224.in1k,small,int4,imagenet_accuracy,auto,float32,NVIDIA GeForce RTX 5090,50000,128,8,0.001000,0.005000,105.698,473.048,/data/home/scxj523/run/wja/data/models/timm/maxvit_small_tf_224.in1k,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit_small/int4/model.pt,int4,0.5,16,static_6,32,fp16,128,0.01,obc_diag,128,True,int4,110,32,signed_symmetric,wa_fake
2026-05-19T09:56:04,timm/maxvit_small_tf_224.in1k,small,int4_unstructured_sparse,imagenet_accuracy,auto,float32,NVIDIA GeForce RTX 5090,50000,128,8,0.001000,0.005000,105.897,472.157,/data/home/scxj523/run/wja/data/models/timm/maxvit_small_tf_224.in1k,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit_small/int4_unstructured_sparse/model.pt,int4_unstructured_sparse,0.5,16,static_6,32,fp16,128,0.01,sparsegpt_full_hessian,128,True,int4,110,32,signed_symmetric,wa_fake
2026-05-19T10:01:53,timm/maxvit_small_tf_224.in1k,small,nvfp4_unstructured_sparse,imagenet_accuracy,auto,float32,NVIDIA GeForce RTX 5090,50000,128,8,0.767320,0.943260,473.620,105.570,/data/home/scxj523/run/wja/data/models/timm/maxvit_small_tf_224.in1k,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit_small/nvfp4_unstructured_sparse/model.pt,nvfp4_unstructured_sparse,0.5,16,,,,,,obc_diag,128,True,nvfp4,110,16,four_over_six_mse,wa_fake
2026-05-19T14:36:37,timm/maxvit_small_tf_224.in1k,small,int4_semi_structured_sparse,imagenet_accuracy,auto,float32,NVIDIA GeForce RTX 5090,50000,128,8,0.670080,0.888800,96.667,517.240,/data/home/scxj523/run/wja/data/models/timm/maxvit_small_tf_224.in1k,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit_small/int4_semi_structured_sparse/model.pt,int4_semi_structured_sparse,0.5,16,static_6,64,fp16,128,0.01,sparsegpt_full_hessian,128,True,int4,96,64,signed_symmetric,wa_fake
2026-05-19T14:36:41,timm/maxvit_small_tf_224.in1k,small,int4_unstructured_sparse,imagenet_accuracy,auto,float32,NVIDIA GeForce RTX 5090,50000,128,8,0.801660,0.953620,106.769,468.302,/data/home/scxj523/run/wja/data/models/timm/maxvit_small_tf_224.in1k,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit_small/int4_unstructured_sparse/model.pt,int4_unstructured_sparse,0.5,16,static_6,32,fp16,128,0.01,sparsegpt_full_hessian,128,True,int4,110,32,signed_symmetric,wa_fake
2026-05-19T14:36:47,timm/maxvit_small_tf_224.in1k,small,int4,imagenet_accuracy,auto,float32,NVIDIA GeForce RTX 5090,50000,128,8,0.840600,0.966940,105.507,473.903,/data/home/scxj523/run/wja/data/models/timm/maxvit_small_tf_224.in1k,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit_small/int4/model.pt,int4,0.5,16,static_6,32,fp16,128,0.01,obc_diag,128,True,int4,110,32,signed_symmetric,wa_fake
