module_index,module_name,layer,layer_bucket,module_type,module_family,out_features,in_features,numel,method,output_mse,output_rel_mse,output_rmse_over_rms,output_max_abs_error,output_ref_rms,batch_size,quality_formula,quality_model_variant,quality_source_method,quality_local_error_metric,quality_cost,global_coef,layer_coef,type_coef,latency_source,prefill_ms,latency_cost,supported,latency_reason,latency_gain_vs_dense,quality_delta_vs_dense
1,model.language_model.layers.0.self_attn.q_proj,0,layers_00_07,q_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,2.441358,2.441358,True,,0.0,0.0
1,model.language_model.layers.0.self_attn.q_proj,0,layers_00_07,q_proj,attention,4096,4096,16777216,dense_nvfp4,0.0009325630962848663,0.00018253720018786415,0.013510632856674929,0.375,2.2602861311060187,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,6.078938806871469e-05,0.6931471824645996,0.6931471824645996,0.6931471824645996,latency_model,1.969835,1.969835,True,,0.47152300000000014,6.078938806871469e-05
1,model.language_model.layers.0.self_attn.q_proj,0,layers_00_07,q_proj,attention,4096,4096,16777216,sparse_bf16,1.882485594251193e-05,3.684722793959188e-06,0.0019195631779025113,0.125,2.2602861311060187,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,1.2271035362495698e-06,0.6931471824645996,0.6931471824645996,0.6931471824645996,latency_model,1.257995,1.257995,True,,1.1833630000000002,1.2271035362495698e-06
1,model.language_model.layers.0.self_attn.q_proj,0,layers_00_07,q_proj,attention,4096,4096,16777216,sparse_nvfp4,0.0009406988392584026,0.00018412966696008964,0.013569438712050312,0.375,2.2602861311060187,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,6.131971876571081e-05,0.6931471824645996,0.6931471824645996,0.6931471824645996,latency_model,1.8060494999999999,1.8060494999999999,True,,0.6353085000000003,6.131971876571081e-05
2,model.language_model.layers.0.self_attn.k_proj,0,layers_00_07,k_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,2.441358,2.441358,True,,0.0,0.0
2,model.language_model.layers.0.self_attn.k_proj,0,layers_00_07,k_proj,attention,4096,4096,16777216,dense_nvfp4,0.0008662937907502055,0.0002840907154293179,0.016854990816648874,0.4375,1.746240596868802,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,9.460921241904621e-05,0.6931471824645996,0.6931471824645996,0.6931471824645996,latency_model,1.969835,1.969835,True,,0.47152300000000014,9.460921241904621e-05
2,model.language_model.layers.0.self_attn.k_proj,0,layers_00_07,k_proj,attention,4096,4096,16777216,sparse_bf16,1.4701796317240223e-05,4.821278737602329e-06,0.002195741045205998,0.08984375,1.746240596868802,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,1.6056046869674522e-06,0.6931471824645996,0.6931471824645996,0.6931471824645996,latency_model,1.257995,1.257995,True,,1.1833630000000002,1.6056046869674522e-06
2,model.language_model.layers.0.self_attn.k_proj,0,layers_00_07,k_proj,attention,4096,4096,16777216,sparse_nvfp4,0.0009896557312458754,0.00032454579234013613,0.018015154518908134,0.4375,1.746240596868802,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.00010808175043951776,0.6931471824645996,0.6931471824645996,0.6931471824645996,latency_model,1.8060494999999999,1.8060494999999999,True,,0.6353085000000003,0.00010808175043951776
