batch,checkpoint,e2e_mean_ms,e2e_median_ms,input_seq,method,output_seq,scenario,status,total_tokens_per_s,tpot_ms,ttft_median_ms
8,/root/wja/project/my/cospaq/fake/artifacts/debug/057_llama31_8b_instruct_b8_o64_canonical_pareto/llama31_8b_instruct/speed/runs/p23/checkpoint,2939.953825995326,2842.0365806668997,2048,ours_max_speed,64,prefill_decode,OK,5747.029035151541,27.418827312806297,1114.650459960103
