phase,method,layer_bucket,fused_type,blocks,input_tokens,output_tokens,output_rel_mse,output_mse,output_count,backend
decode,dense_nvfp4,0,down_proj,16,2048,64,0.014002211449545079,3.633818362747121e-05,33554432,canonical_phase_wrapper
decode,dense_nvfp4,0,gate_up_proj,16,2048,64,0.009846878548522729,0.0005044426669735193,180355072,canonical_phase_wrapper
decode,dense_nvfp4,0,o_proj,16,2048,64,0.0131211241216373,1.751205339339812e-05,33554432,canonical_phase_wrapper
decode,dense_nvfp4,0,qkv_proj,16,2048,64,0.0024319587989741556,0.0029062141503738794,100663296,canonical_phase_wrapper
decode,dense_nvfp4,1,down_proj,16,2048,64,0.015600328739810805,0.00021489888570158655,33554432,canonical_phase_wrapper
decode,dense_nvfp4,1,gate_up_proj,16,2048,64,0.009717034757711582,0.0014325734177133241,180355072,canonical_phase_wrapper
decode,dense_nvfp4,1,o_proj,16,2048,64,0.019507896336818757,0.0001620445087837652,33554432,canonical_phase_wrapper
decode,dense_nvfp4,1,qkv_proj,16,2048,64,0.003994927310464928,0.0056919442807460046,100663296,canonical_phase_wrapper
decode,dense_nvfp4,2,down_proj,16,2048,64,0.016052175239254386,0.000686435282432285,33554432,canonical_phase_wrapper
decode,dense_nvfp4,2,gate_up_proj,16,2048,64,0.012137449668994986,0.0028834620492023872,180355072,canonical_phase_wrapper
decode,dense_nvfp4,2,o_proj,16,2048,64,0.015455959837564785,0.00022887371972046822,33554432,canonical_phase_wrapper
decode,dense_nvfp4,2,qkv_proj,16,2048,64,0.004875698973869367,0.007120364469301421,100663296,canonical_phase_wrapper
decode,dense_nvfp4,3,down_proj,16,2048,64,0.010420234652807324,0.0030826093707219115,33554432,canonical_phase_wrapper
decode,dense_nvfp4,3,gate_up_proj,16,2048,64,0.008695655458433177,0.004866189492574005,180355072,canonical_phase_wrapper
decode,dense_nvfp4,3,o_proj,16,2048,64,0.01231686428027507,0.0006116710160313232,33554432,canonical_phase_wrapper
decode,dense_nvfp4,3,qkv_proj,16,2048,64,0.005855960535282397,0.008917030489101307,100663296,canonical_phase_wrapper
