phase,method,layer_bucket,fused_type,blocks,input_tokens,output_tokens,output_rel_mse,output_mse,output_count,backend
prefill,sparse_nvfp4,0,down_proj,16,2048,64,0.00522384240728694,0.0005129625834481288,1073741824,canonical_phase_wrapper
prefill,sparse_nvfp4,0,gate_up_proj,16,2048,64,0.09710887966764888,0.005049904391303561,5771362304,canonical_phase_wrapper
prefill,sparse_nvfp4,0,o_proj,16,2048,64,0.11182763901630309,0.0001313963158278142,1073741824,canonical_phase_wrapper
prefill,sparse_nvfp4,0,qkv_proj,16,2048,64,0.01656887337124713,0.019103134370899017,3221225472,canonical_phase_wrapper
prefill,sparse_nvfp4,1,down_proj,16,2048,64,0.17433535854964846,0.002418919842966716,1073741824,canonical_phase_wrapper
prefill,sparse_nvfp4,1,gate_up_proj,16,2048,64,0.10199228363081014,0.015268088778654156,5771362304,canonical_phase_wrapper
prefill,sparse_nvfp4,1,o_proj,16,2048,64,0.16572580497517575,0.0012476160150072246,1073741824,canonical_phase_wrapper
prefill,sparse_nvfp4,1,qkv_proj,16,2048,64,0.035491574842676565,0.04956792920953982,3221225472,canonical_phase_wrapper
prefill,sparse_nvfp4,2,down_proj,16,2048,64,0.1877182505488315,0.00848373414191883,1073741824,canonical_phase_wrapper
prefill,sparse_nvfp4,2,gate_up_proj,16,2048,64,0.12867973727009033,0.03180020713507263,5771362304,canonical_phase_wrapper
prefill,sparse_nvfp4,2,o_proj,16,2048,64,0.1635362794065522,0.002289238351295353,1073741824,canonical_phase_wrapper
prefill,sparse_nvfp4,2,qkv_proj,16,2048,64,0.047169110266894965,0.06771261590377738,3221225472,canonical_phase_wrapper
prefill,sparse_nvfp4,3,down_proj,16,2048,64,0.06280503040778569,0.024809164206089918,1073741824,canonical_phase_wrapper
prefill,sparse_nvfp4,3,gate_up_proj,16,2048,64,0.1002814126074242,0.05725001996426388,5771362304,canonical_phase_wrapper
prefill,sparse_nvfp4,3,o_proj,16,2048,64,0.13270805288439425,0.006537751256473712,1073741824,canonical_phase_wrapper
prefill,sparse_nvfp4,3,qkv_proj,16,2048,64,0.06607704953726623,0.09923918159135307,3221225472,canonical_phase_wrapper
