phase,method,layer_bucket,fused_type,blocks,input_tokens,output_tokens,output_rel_mse,output_mse,output_count,backend
decode,sparse_bf16,0,down_proj,16,2048,64,0.07814293630347434,0.00020279456418847985,33554432,canonical_phase_wrapper
decode,sparse_bf16,0,gate_up_proj,16,2048,64,0.04800356698566021,0.0024591597464275893,180355072,canonical_phase_wrapper
decode,sparse_bf16,0,o_proj,16,2048,64,0.05082586958810628,6.783453412539941e-05,33554432,canonical_phase_wrapper
decode,sparse_bf16,0,qkv_proj,16,2048,64,0.006974699808787129,0.008334833339881165,100663296,canonical_phase_wrapper
decode,sparse_bf16,1,down_proj,16,2048,64,0.08863262605596355,0.0012209391798023717,33554432,canonical_phase_wrapper
decode,sparse_bf16,1,gate_up_proj,16,2048,64,0.05124652146315406,0.00755522710671865,180355072,canonical_phase_wrapper
decode,sparse_bf16,1,o_proj,16,2048,64,0.08006168821250773,0.0006650413101851882,33554432,canonical_phase_wrapper
decode,sparse_bf16,1,qkv_proj,16,2048,64,0.01618527488255807,0.02306066559928392,100663296,canonical_phase_wrapper
decode,sparse_bf16,2,down_proj,16,2048,64,0.09893916294537063,0.004230911465128884,33554432,canonical_phase_wrapper
decode,sparse_bf16,2,gate_up_proj,16,2048,64,0.06649723291498015,0.01579757302533835,180355072,canonical_phase_wrapper
decode,sparse_bf16,2,o_proj,16,2048,64,0.08125761228819424,0.0012032725353492424,33554432,canonical_phase_wrapper
decode,sparse_bf16,2,qkv_proj,16,2048,64,0.022152697905789633,0.032351316993299406,100663296,canonical_phase_wrapper
decode,sparse_bf16,3,down_proj,16,2048,64,0.03757545837045645,0.01111591666995082,33554432,canonical_phase_wrapper
decode,sparse_bf16,3,gate_up_proj,16,2048,64,0.04996394218733239,0.027960400643953404,180355072,canonical_phase_wrapper
decode,sparse_bf16,3,o_proj,16,2048,64,0.061984160619000646,0.0030782116000409587,33554432,canonical_phase_wrapper
decode,sparse_bf16,3,qkv_proj,16,2048,64,0.03133846623961123,0.047719935483958885,100663296,canonical_phase_wrapper
