phase,method,layer_bucket,fused_type,blocks,input_tokens,output_tokens,output_rel_mse,output_mse,output_count,backend
prefill,w4a16_ours,0,down_proj,16,2048,64,0.0010686175244762968,0.00010493440715375613,1073741824,canonical_phase_wrapper
prefill,w4a16_ours,0,gate_up_proj,16,2048,64,0.004854612530556324,0.00025245198194064614,5771362304,canonical_phase_wrapper
prefill,w4a16_ours,0,o_proj,16,2048,64,0.006665872282217903,7.832330784829367e-06,1073741824,canonical_phase_wrapper
prefill,w4a16_ours,0,qkv_proj,16,2048,64,0.0012074950760507686,0.0013921852242546606,3221225472,canonical_phase_wrapper
prefill,w4a16_ours,1,down_proj,16,2048,64,0.008304133716700302,0.00011522065284452765,1073741824,canonical_phase_wrapper
prefill,w4a16_ours,1,gate_up_proj,16,2048,64,0.00477660273314778,0.0007150501194193439,5771362304,canonical_phase_wrapper
prefill,w4a16_ours,1,o_proj,16,2048,64,0.009766998893544368,7.352786272463163e-05,1073741824,canonical_phase_wrapper
prefill,w4a16_ours,1,qkv_proj,16,2048,64,0.0019725860234320364,0.002754935637616048,3221225472,canonical_phase_wrapper
prefill,w4a16_ours,2,down_proj,16,2048,64,0.008687759036459162,0.00039263437486170005,1073741824,canonical_phase_wrapper
prefill,w4a16_ours,2,gate_up_proj,16,2048,64,0.005886717946083249,0.0014547655598509538,5771362304,canonical_phase_wrapper
prefill,w4a16_ours,2,o_proj,16,2048,64,0.007855497234230995,0.00010996401289276037,1073741824,canonical_phase_wrapper
prefill,w4a16_ours,2,qkv_proj,16,2048,64,0.0024252257171710565,0.0034814813452612725,3221225472,canonical_phase_wrapper
prefill,w4a16_ours,3,down_proj,16,2048,64,0.004622708598986847,0.0018260565429955022,1073741824,canonical_phase_wrapper
prefill,w4a16_ours,3,gate_up_proj,16,2048,64,0.0043384957564613184,0.002476819604093772,5771362304,canonical_phase_wrapper
prefill,w4a16_ours,3,o_proj,16,2048,64,0.0061835049960339205,0.000304625203057185,1073741824,canonical_phase_wrapper
prefill,w4a16_ours,3,qkv_proj,16,2048,64,0.002958337864898033,0.00444304082338931,3221225472,canonical_phase_wrapper
