method,model_variant,model_path,batch_size,input_tokens,output_tokens,multimodal,text_tokens,image_tokens,total_prefill_tokens,image_size,dtype,attn_implementation,input_mode,sampling,checkpoint_path,kernel_backend,nvfp4_block_size,nvfp4_backend,nvfp4_quant_backend,nvfp4_sf_layout,marlin_activation_dtype,replaced_linear_count,skipped_linear_count,compressed_module_count,packed_checkpoint_file_size_bytes,prefill_ms,decode_total_ms,first_decode_ms,decode_per_token_ms,tokens_per_sec,status
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,4,128,False,4,0,4,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,92.23774337768555,2738.2732955932615,22.10707206726074,21.561207051915446,46.37959264489148,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,4,256,False,4,0,4,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,84.3951301574707,5162.357234191894,20.287462425231933,20.244538173301546,49.396039141006334,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,4,512,False,4,0,4,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,84.50618591308594,10362.708062171936,20.307446479797363,20.27927213732277,49.31143451443509,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,16,128,False,16,0,16,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,84.67975692749023,2574.282710266113,20.32284164428711,20.269942600520576,49.33413082158002,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,16,256,False,16,0,16,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,84.84344635009765,5171.266290664673,20.344742393493654,20.279475649665383,49.31093965521245,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,16,512,False,16,0,16,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,84.82993621826172,10360.8782869339,20.33824977874756,20.275691363862816,49.32014312381432,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,64,128,False,64,0,64,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,84.37349090576171,2577.747057533264,20.3471040725708,20.297220925458774,49.26782852058833,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,64,256,False,64,0,64,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,84.35623626708984,5161.935516929627,20.2659330368042,20.242884380116184,49.40007467425255,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,64,512,False,64,0,64,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,84.43836135864258,10358.61332359314,20.42707176208496,20.271258950280117,49.33092722325377,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,256,128,False,256,0,256,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,95.12293395996093,2594.2446031570435,20.38143367767334,20.42712285950428,48.95452026591804,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,256,256,False,256,0,256,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,94.97206649780273,5189.374346733093,20.336857795715332,20.350487634247425,49.13887165618185,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,256,512,False,256,0,256,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,95.15667419433593,10420.840835762025,20.387203216552734,20.393034903643883,49.03635014233792,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,4,128,False,4,0,4,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,85.03274230957031,2631.024961280823,20.71040630340576,20.716731978589156,193.08064631690073,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,4,256,False,4,0,4,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,85.0148826599121,5291.817964935302,20.711100769042968,20.752227313471774,192.75039443131533,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,4,512,False,4,0,4,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,85.05338516235352,10587.688293075562,20.732944297790528,20.719546561791706,193.05441786917672,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,16,128,False,16,0,16,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,85.3288803100586,2636.710485839844,20.804162979125977,20.76149988850271,192.6643075635936,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,16,256,False,16,0,16,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,85.23335113525391,5281.305748367309,20.78555507659912,20.711002934773763,193.1340559700275,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,16,512,False,16,0,16,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,85.44069137573243,10608.606287002563,20.825910377502442,20.760481970650808,192.67375418618985,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,64,128,False,64,0,64,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,85.30616455078125,2636.9217515945434,20.772678565979003,20.763163398382233,192.64887162192545,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,64,256,False,64,0,64,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,85.28731536865234,5280.448087882995,20.791769599914552,20.70763956032547,193.16542517302392,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,64,512,False,64,0,64,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,85.3186019897461,10580.750859642028,20.724342346191406,20.70597037111943,193.18099699298213,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,256,128,False,256,0,256,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,98.6535430908203,2622.3605478286745,20.730172538757323,20.648508250619482,193.7185946534416,
