method,model_variant,model_path,batch_size,input_tokens,output_tokens,multimodal,text_tokens,image_tokens,total_prefill_tokens,image_size,dtype,attn_implementation,input_mode,sampling,checkpoint_path,kernel_backend,nvfp4_block_size,nvfp4_backend,nvfp4_quant_backend,nvfp4_sf_layout,marlin_activation_dtype,replaced_linear_count,skipped_linear_count,compressed_module_count,packed_checkpoint_file_size_bytes,prefill_ms,decode_total_ms,first_decode_ms,decode_per_token_ms,tokens_per_sec,status
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,1,4,128,False,4,0,4,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,139.9475212097168,4015.1309814453125,32.34899826049805,31.615204578309548,31.630350438601198,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,1,4,256,False,4,0,4,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,117.36942596435547,7161.746568870544,28.257846450805665,28.08528066223743,35.60583965765982,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,1,4,512,False,4,0,4,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,116.75896911621093,14289.030034446716,28.10993900299072,27.962876779739172,35.76169962328631,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,1,16,128,False,16,0,16,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,116.59303741455078,3569.308143234253,28.213574600219726,28.104788529403567,35.58112522190971,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,1,16,256,False,16,0,16,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,116.61277770996094,7156.292309188842,28.167506980895997,28.063891408583697,35.63297710360072,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,1,16,512,False,16,0,16,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,116.70244750976562,14486.562594413757,28.22854404449463,28.349437562453538,35.274068411304796,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,1,64,128,False,64,0,64,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,116.11845474243164,3547.569639778137,28.020025634765624,27.933619210851475,35.799156294488554,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,1,64,256,False,64,0,64,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,116.24655380249024,7117.007119941712,28.007878303527832,27.909831842908673,35.829667682289525,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,1,64,512,False,64,0,64,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,116.50172729492188,14252.957168769837,28.140761375427246,27.892284087612204,35.852209050320475,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,1,256,128,False,256,0,256,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,130.19666137695313,3556.8470029830933,28.142966270446777,28.006669314827505,35.70578096091463,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,1,256,256,False,256,0,256,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,130.11542205810548,7133.907425498963,28.1176607131958,27.976107550976323,35.7447868034487,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,1,256,512,False,256,0,256,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,130.50186004638672,14495.357479286195,28.243334579467774,28.36664868744852,35.252666291963955,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,4,4,128,False,4,0,4,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,116.99707794189453,3688.5781894683837,29.205510330200195,29.043922751719556,137.7224431490811,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,4,4,256,False,4,0,4,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,117.21627731323242,7409.101538276673,29.27554569244385,29.055300150104596,137.6685141552599,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,4,4,512,False,4,0,4,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,117.0284637451172,14815.66032295227,29.24000358581543,28.993464428478024,137.96212625322246,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,4,16,128,False,16,0,16,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,117.81515274047851,3694.6868715286255,29.29687671661377,29.09202261046162,137.49473708168998,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,4,16,256,False,16,0,16,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,117.74178771972656,7409.414010429382,29.268016052246093,29.056525531095616,137.6627083551092,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,4,16,512,False,16,0,16,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,117.85290451049805,15130.38375930786,29.303721618652343,29.60936156420325,135.092409585618,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,4,64,128,False,64,0,64,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,117.8680809020996,3699.6542013168337,29.294697952270507,29.131135443439632,137.31013017897334,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,4,64,256,False,64,0,64,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,117.92742004394532,7428.9287225723265,29.29401912689209,29.133053814009124,137.30108850025644,
