kind,item_id,label,num_samples,nll_samples,conditional_nll,conditional_ppl,nll_tokens,rouge1,rouge2,rougeL,results_jsonl,point_index,policy_json,converted_policy_json,quality_cost,predicted_latency_ms,replaced_weight_modules
pareto,0,point_000,1500,1500,1.4889051200098955,4.432240090446553,46958,0.2166799199972852,0.056873702232602207,0.1613715920112054,fake/artifacts/debug/012_llama2_dialogsum_pareto/quality/final/pareto/point_000/results.jsonl,0,/root/wja/project/my/cospaq/fake/artifacts/debug/010_llama2_normal02_pareto_handoff/pareto/policies/point_000_budget_0.json,fake/artifacts/debug/012_llama2_dialogsum_pareto/quality/final/converted_policies/point_000_offline_hybrid_policy.json,0.0,4176.543776162816,0
pareto,1,point_001,1500,1500,1.4858245095820697,4.418607095160623,46958,0.2165017807651955,0.05690000129839853,0.1610594696951693,fake/artifacts/debug/012_llama2_dialogsum_pareto/quality/final/pareto/point_001/results.jsonl,1,/root/wja/project/my/cospaq/fake/artifacts/debug/010_llama2_normal02_pareto_handoff/pareto/policies/point_001_budget_0.0826504.json,fake/artifacts/debug/012_llama2_dialogsum_pareto/quality/final/converted_policies/point_001_offline_hybrid_policy.json,0.07939888550017404,4135.943637737456,4
pareto,2,point_002,1500,1500,1.4870388782709427,4.423976172625388,46958,0.21641763993195312,0.05689532394654081,0.16111999805560895,fake/artifacts/debug/012_llama2_dialogsum_pareto/quality/final/pareto/point_002/results.jsonl,2,/root/wja/project/my/cospaq/fake/artifacts/debug/010_llama2_normal02_pareto_handoff/pareto/policies/point_002_budget_0.165301.json,fake/artifacts/debug/012_llama2_dialogsum_pareto/quality/final/converted_policies/point_002_offline_hybrid_policy.json,0.1584072161624477,4109.45552708462,7
