name,n,k,count,selected_prefill_backend,selected_decode_backend,selected_total_ms,selected_prefill_ms,selected_decode_ms,selected_conversion_ms,reason
language_model.layers.8.linear_attn.in_proj_qkv,6144,2048,1,dense_nvfp4,marlin_nvfp4,2.9652213102979323,1.2781933676255528,0.037259793389113484,0.49471455422074795,
language_model.layers.8.linear_attn.in_proj_z,2048,2048,1,dense_bf16,dense_bf16,1.432646,0.674694,0.023686,0.0,
language_model.layers.8.linear_attn.in_proj_b,16,2048,1,dense_bf16,dense_bf16,0.793872,0.03696,0.0236535,0.0,
language_model.layers.8.linear_attn.in_proj_a,16,2048,1,dense_bf16,dense_bf16,0.793872,0.03696,0.0236535,0.0,
language_model.layers.8.mlp.gate_proj,6144,2048,1,dense_nvfp4,marlin_nvfp4,2.9652213102979323,1.2781933676255528,0.037259793389113484,0.49471455422074795,
language_model.layers.8.mlp.up_proj,6144,2048,1,dense_nvfp4,marlin_nvfp4,2.9652213102979323,1.2781933676255528,0.037259793389113484,0.49471455422074795,
language_model.layers.8.mlp.down_proj,2048,6144,1,dense_bf16,dense_bf16,3.2310907418881794,1.9831712700434434,0.038997483495148,0.0,
language_model.layers.9.linear_attn.out_proj,2048,2048,1,dense_bf16,dense_bf16,1.432646,0.674694,0.023686,0.0,
language_model.layers.9.linear_attn.in_proj_qkv,6144,2048,1,dense_nvfp4,marlin_nvfp4,2.9652213102979323,1.2781933676255528,0.037259793389113484,0.49471455422074795,
language_model.layers.9.linear_attn.in_proj_z,2048,2048,1,dense_bf16,dense_bf16,1.432646,0.674694,0.023686,0.0,
language_model.layers.9.linear_attn.in_proj_b,16,2048,1,dense_bf16,dense_bf16,0.793872,0.03696,0.0236535,0.0,
language_model.layers.9.linear_attn.in_proj_a,16,2048,1,dense_bf16,dense_bf16,0.793872,0.03696,0.0236535,0.0,
language_model.layers.9.mlp.gate_proj,6144,2048,1,dense_nvfp4,marlin_nvfp4,2.9652213102979323,1.2781933676255528,0.037259793389113484,0.49471455422074795,
language_model.layers.9.mlp.up_proj,6144,2048,1,dense_nvfp4,marlin_nvfp4,2.9652213102979323,1.2781933676255528,0.037259793389113484,0.49471455422074795,
language_model.layers.9.mlp.down_proj,2048,6144,1,dense_bf16,dense_bf16,3.2310907418881794,1.9831712700434434,0.038997483495148,0.0,
language_model.layers.10.linear_attn.out_proj,2048,2048,1,dense_bf16,dense_bf16,1.432646,0.674694,0.023686,0.0,
language_model.layers.10.linear_attn.in_proj_qkv,6144,2048,1,dense_nvfp4,marlin_nvfp4,2.9652213102979323,1.2781933676255528,0.037259793389113484,0.49471455422074795,
language_model.layers.10.linear_attn.in_proj_z,2048,2048,1,dense_bf16,dense_bf16,1.432646,0.674694,0.023686,0.0,
language_model.layers.10.linear_attn.in_proj_b,16,2048,1,dense_bf16,dense_bf16,0.793872,0.03696,0.0236535,0.0,
language_model.layers.10.linear_attn.in_proj_a,16,2048,1,dense_bf16,dense_bf16,0.793872,0.03696,0.0236535,0.0,
language_model.layers.10.mlp.gate_proj,6144,2048,1,dense_nvfp4,marlin_nvfp4,2.9652213102979323,1.2781933676255528,0.037259793389113484,0.49471455422074795,
language_model.layers.10.mlp.up_proj,6144,2048,1,dense_nvfp4,marlin_nvfp4,2.9652213102979323,1.2781933676255528,0.037259793389113484,0.49471455422074795,
language_model.layers.10.mlp.down_proj,2048,6144,1,dense_bf16,dense_bf16,3.2310907418881794,1.9831712700434434,0.038997483495148,0.0,
language_model.layers.11.self_attn.q_proj,4096,2048,1,dense_bf16,dense_bf16,2.0816594999999998,1.2406355,0.026282,0.0,
language_model.layers.11.self_attn.k_proj,512,2048,1,dense_bf16,dense_bf16,0.9705680000000001,0.2042,0.023949,0.0,
language_model.layers.11.self_attn.v_proj,512,2048,1,dense_bf16,dense_bf16,0.9705680000000001,0.2042,0.023949,0.0,
language_model.layers.11.self_attn.o_proj,2048,2048,1,dense_bf16,dense_bf16,1.432646,0.674694,0.023686,0.0,
language_model.layers.11.mlp.gate_proj,6144,2048,1,dense_nvfp4,marlin_nvfp4,2.9652213102979323,1.2781933676255528,0.037259793389113484,0.49471455422074795,
language_model.layers.11.mlp.up_proj,6144,2048,1,dense_nvfp4,marlin_nvfp4,2.9652213102979323,1.2781933676255528,0.037259793389113484,0.49471455422074795,
language_model.layers.11.mlp.down_proj,2048,6144,1,dense_bf16,dense_bf16,3.2310907418881794,1.9831712700434434,0.038997483495148,0.0,
language_model.layers.12.linear_attn.out_proj,2048,2048,1,dense_bf16,dense_bf16,1.432646,0.674694,0.023686,0.0,
language_model.layers.12.linear_attn.in_proj_qkv,6144,2048,1,dense_nvfp4,marlin_nvfp4,2.9652213102979323,1.2781933676255528,0.037259793389113484,0.49471455422074795,
language_model.layers.12.linear_attn.in_proj_z,2048,2048,1,dense_bf16,dense_bf16,1.432646,0.674694,0.023686,0.0,
language_model.layers.12.linear_attn.in_proj_b,16,2048,1,dense_bf16,dense_bf16,0.793872,0.03696,0.0236535,0.0,
language_model.layers.12.linear_attn.in_proj_a,16,2048,1,dense_bf16,dense_bf16,0.793872,0.03696,0.0236535,0.0,
language_model.layers.12.mlp.gate_proj,6144,2048,1,dense_nvfp4,marlin_nvfp4,2.9652213102979323,1.2781933676255528,0.037259793389113484,0.49471455422074795,
language_model.layers.12.mlp.up_proj,6144,2048,1,dense_nvfp4,marlin_nvfp4,2.9652213102979323,1.2781933676255528,0.037259793389113484,0.49471455422074795,
language_model.layers.12.mlp.down_proj,2048,6144,1,dense_bf16,dense_bf16,3.2310907418881794,1.9831712700434434,0.038997483495148,0.0,
language_model.layers.13.linear_attn.out_proj,2048,2048,1,dense_bf16,dense_bf16,1.432646,0.674694,0.023686,0.0,
language_model.layers.13.linear_attn.in_proj_qkv,6144,2048,1,dense_nvfp4,marlin_nvfp4,2.9652213102979323,1.2781933676255528,0.037259793389113484,0.49471455422074795,
language_model.layers.13.linear_attn.in_proj_z,2048,2048,1,dense_bf16,dense_bf16,1.432646,0.674694,0.023686,0.0,
language_model.layers.13.linear_attn.in_proj_b,16,2048,1,dense_bf16,dense_bf16,0.793872,0.03696,0.0236535,0.0,
language_model.layers.13.linear_attn.in_proj_a,16,2048,1,dense_bf16,dense_bf16,0.793872,0.03696,0.0236535,0.0,
language_model.layers.13.mlp.gate_proj,6144,2048,1,dense_nvfp4,marlin_nvfp4,2.9652213102979323,1.2781933676255528,0.037259793389113484,0.49471455422074795,
language_model.layers.13.mlp.up_proj,6144,2048,1,dense_nvfp4,marlin_nvfp4,2.9652213102979323,1.2781933676255528,0.037259793389113484,0.49471455422074795,
language_model.layers.13.mlp.down_proj,2048,6144,1,dense_bf16,dense_bf16,3.2310907418881794,1.9831712700434434,0.038997483495148,0.0,
language_model.layers.14.linear_attn.out_proj,2048,2048,1,dense_bf16,dense_bf16,1.432646,0.674694,0.023686,0.0,
language_model.layers.14.linear_attn.in_proj_qkv,6144,2048,1,dense_nvfp4,marlin_nvfp4,2.9652213102979323,1.2781933676255528,0.037259793389113484,0.49471455422074795,
language_model.layers.14.linear_attn.in_proj_z,2048,2048,1,dense_bf16,dense_bf16,1.432646,0.674694,0.023686,0.0,
language_model.layers.14.linear_attn.in_proj_b,16,2048,1,dense_bf16,dense_bf16,0.793872,0.03696,0.0236535,0.0,
language_model.layers.14.linear_attn.in_proj_a,16,2048,1,dense_bf16,dense_bf16,0.793872,0.03696,0.0236535,0.0,
language_model.layers.14.mlp.gate_proj,6144,2048,1,dense_nvfp4,marlin_nvfp4,2.9652213102979323,1.2781933676255528,0.037259793389113484,0.49471455422074795,
language_model.layers.14.mlp.up_proj,6144,2048,1,dense_nvfp4,marlin_nvfp4,2.9652213102979323,1.2781933676255528,0.037259793389113484,0.49471455422074795,
language_model.layers.14.mlp.down_proj,2048,6144,1,dense_bf16,dense_bf16,3.2310907418881794,1.9831712700434434,0.038997483495148,0.0,
language_model.layers.15.self_attn.q_proj,4096,2048,1,dense_bf16,dense_bf16,2.0816594999999998,1.2406355,0.026282,0.0,
language_model.layers.15.self_attn.k_proj,512,2048,1,dense_bf16,dense_bf16,0.9705680000000001,0.2042,0.023949,0.0,
language_model.layers.15.self_attn.v_proj,512,2048,1,dense_bf16,dense_bf16,0.9705680000000001,0.2042,0.023949,0.0,
language_model.layers.15.self_attn.o_proj,2048,2048,1,dense_bf16,dense_bf16,1.432646,0.674694,0.023686,0.0,
language_model.layers.15.mlp.gate_proj,6144,2048,1,dense_nvfp4,marlin_nvfp4,2.9652213102979323,1.2781933676255528,0.037259793389113484,0.49471455422074795,
language_model.layers.15.mlp.up_proj,6144,2048,1,dense_nvfp4,marlin_nvfp4,2.9652213102979323,1.2781933676255528,0.037259793389113484,0.49471455422074795,
language_model.layers.15.mlp.down_proj,2048,6144,1,dense_bf16,dense_bf16,3.2310907418881794,1.9831712700434434,0.038997483495148,0.0,
language_model.layers.16.linear_attn.out_proj,2048,2048,1,dense_bf16,dense_bf16,1.432646,0.674694,0.023686,0.0,
language_model.layers.16.linear_attn.in_proj_qkv,6144,2048,1,dense_nvfp4,marlin_nvfp4,2.9652213102979323,1.2781933676255528,0.037259793389113484,0.49471455422074795,
language_model.layers.16.linear_attn.in_proj_z,2048,2048,1,dense_bf16,dense_bf16,1.432646,0.674694,0.023686,0.0,
language_model.layers.16.linear_attn.in_proj_b,16,2048,1,dense_bf16,dense_bf16,0.793872,0.03696,0.0236535,0.0,
language_model.layers.16.linear_attn.in_proj_a,16,2048,1,dense_bf16,dense_bf16,0.793872,0.03696,0.0236535,0.0,
language_model.layers.16.mlp.gate_proj,6144,2048,1,dense_nvfp4,marlin_nvfp4,2.9652213102979323,1.2781933676255528,0.037259793389113484,0.49471455422074795,
language_model.layers.16.mlp.up_proj,6144,2048,1,dense_nvfp4,marlin_nvfp4,2.9652213102979323,1.2781933676255528,0.037259793389113484,0.49471455422074795,
language_model.layers.16.mlp.down_proj,2048,6144,1,dense_bf16,dense_bf16,3.2310907418881794,1.9831712700434434,0.038997483495148,0.0,
language_model.layers.17.linear_attn.out_proj,2048,2048,1,dense_bf16,dense_bf16,1.432646,0.674694,0.023686,0.0,
language_model.layers.17.linear_attn.in_proj_qkv,6144,2048,1,dense_nvfp4,marlin_nvfp4,2.9652213102979323,1.2781933676255528,0.037259793389113484,0.49471455422074795,
language_model.layers.17.linear_attn.in_proj_z,2048,2048,1,dense_bf16,dense_bf16,1.432646,0.674694,0.023686,0.0,
language_model.layers.17.linear_attn.in_proj_b,16,2048,1,dense_bf16,dense_bf16,0.793872,0.03696,0.0236535,0.0,
language_model.layers.17.linear_attn.in_proj_a,16,2048,1,dense_bf16,dense_bf16,0.793872,0.03696,0.0236535,0.0,
language_model.layers.17.mlp.gate_proj,6144,2048,1,dense_nvfp4,marlin_nvfp4,2.9652213102979323,1.2781933676255528,0.037259793389113484,0.49471455422074795,
language_model.layers.17.mlp.up_proj,6144,2048,1,dense_nvfp4,marlin_nvfp4,2.9652213102979323,1.2781933676255528,0.037259793389113484,0.49471455422074795,
language_model.layers.17.mlp.down_proj,2048,6144,1,dense_bf16,dense_bf16,3.2310907418881794,1.9831712700434434,0.038997483495148,0.0,
language_model.layers.18.linear_attn.out_proj,2048,2048,1,dense_bf16,dense_bf16,1.432646,0.674694,0.023686,0.0,
language_model.layers.18.linear_attn.in_proj_qkv,6144,2048,1,dense_nvfp4,marlin_nvfp4,2.9652213102979323,1.2781933676255528,0.037259793389113484,0.49471455422074795,
language_model.layers.18.linear_attn.in_proj_z,2048,2048,1,dense_bf16,dense_bf16,1.432646,0.674694,0.023686,0.0,
language_model.layers.18.linear_attn.in_proj_b,16,2048,1,dense_bf16,dense_bf16,0.793872,0.03696,0.0236535,0.0,
language_model.layers.18.linear_attn.in_proj_a,16,2048,1,dense_bf16,dense_bf16,0.793872,0.03696,0.0236535,0.0,
language_model.layers.18.mlp.gate_proj,6144,2048,1,dense_nvfp4,marlin_nvfp4,2.9652213102979323,1.2781933676255528,0.037259793389113484,0.49471455422074795,
language_model.layers.18.mlp.up_proj,6144,2048,1,dense_nvfp4,marlin_nvfp4,2.9652213102979323,1.2781933676255528,0.037259793389113484,0.49471455422074795,
language_model.layers.18.mlp.down_proj,2048,6144,1,dense_bf16,dense_bf16,3.2310907418881794,1.9831712700434434,0.038997483495148,0.0,
language_model.layers.19.self_attn.q_proj,4096,2048,1,dense_bf16,dense_bf16,2.0816594999999998,1.2406355,0.026282,0.0,
language_model.layers.19.self_attn.k_proj,512,2048,1,dense_bf16,dense_bf16,0.9705680000000001,0.2042,0.023949,0.0,
language_model.layers.19.self_attn.v_proj,512,2048,1,dense_bf16,dense_bf16,0.9705680000000001,0.2042,0.023949,0.0,
language_model.layers.19.self_attn.o_proj,2048,2048,1,dense_bf16,dense_bf16,1.432646,0.674694,0.023686,0.0,
language_model.layers.19.mlp.gate_proj,6144,2048,1,dense_nvfp4,marlin_nvfp4,2.9652213102979323,1.2781933676255528,0.037259793389113484,0.49471455422074795,
language_model.layers.19.mlp.up_proj,6144,2048,1,dense_nvfp4,marlin_nvfp4,2.9652213102979323,1.2781933676255528,0.037259793389113484,0.49471455422074795,
language_model.layers.19.mlp.down_proj,2048,6144,1,dense_bf16,dense_bf16,3.2310907418881794,1.9831712700434434,0.038997483495148,0.0,
language_model.layers.20.linear_attn.out_proj,2048,2048,1,dense_bf16,dense_bf16,1.432646,0.674694,0.023686,0.0,
language_model.layers.20.linear_attn.in_proj_qkv,6144,2048,1,dense_nvfp4,marlin_nvfp4,2.9652213102979323,1.2781933676255528,0.037259793389113484,0.49471455422074795,
language_model.layers.20.linear_attn.in_proj_z,2048,2048,1,dense_bf16,dense_bf16,1.432646,0.674694,0.023686,0.0,
language_model.layers.20.linear_attn.in_proj_b,16,2048,1,dense_bf16,dense_bf16,0.793872,0.03696,0.0236535,0.0,
language_model.layers.20.linear_attn.in_proj_a,16,2048,1,dense_bf16,dense_bf16,0.793872,0.03696,0.0236535,0.0,
language_model.layers.20.mlp.gate_proj,6144,2048,1,dense_nvfp4,marlin_nvfp4,2.9652213102979323,1.2781933676255528,0.037259793389113484,0.49471455422074795,
language_model.layers.20.mlp.up_proj,6144,2048,1,dense_nvfp4,marlin_nvfp4,2.9652213102979323,1.2781933676255528,0.037259793389113484,0.49471455422074795,
language_model.layers.20.mlp.down_proj,2048,6144,1,dense_bf16,dense_bf16,3.2310907418881794,1.9831712700434434,0.038997483495148,0.0,
language_model.layers.21.linear_attn.out_proj,2048,2048,1,dense_bf16,dense_bf16,1.432646,0.674694,0.023686,0.0,
language_model.layers.21.linear_attn.in_proj_qkv,6144,2048,1,dense_nvfp4,marlin_nvfp4,2.9652213102979323,1.2781933676255528,0.037259793389113484,0.49471455422074795,
language_model.layers.21.linear_attn.in_proj_z,2048,2048,1,dense_bf16,dense_bf16,1.432646,0.674694,0.023686,0.0,
language_model.layers.21.linear_attn.in_proj_b,16,2048,1,dense_bf16,dense_bf16,0.793872,0.03696,0.0236535,0.0,
language_model.layers.21.linear_attn.in_proj_a,16,2048,1,dense_bf16,dense_bf16,0.793872,0.03696,0.0236535,0.0,
language_model.layers.21.mlp.gate_proj,6144,2048,1,dense_nvfp4,marlin_nvfp4,2.9652213102979323,1.2781933676255528,0.037259793389113484,0.49471455422074795,
language_model.layers.21.mlp.up_proj,6144,2048,1,dense_nvfp4,marlin_nvfp4,2.9652213102979323,1.2781933676255528,0.037259793389113484,0.49471455422074795,
language_model.layers.21.mlp.down_proj,2048,6144,1,dense_bf16,dense_bf16,3.2310907418881794,1.9831712700434434,0.038997483495148,0.0,
language_model.layers.22.linear_attn.out_proj,2048,2048,1,dense_bf16,dense_bf16,1.432646,0.674694,0.023686,0.0,
language_model.layers.22.linear_attn.in_proj_qkv,6144,2048,1,dense_nvfp4,marlin_nvfp4,2.9652213102979323,1.2781933676255528,0.037259793389113484,0.49471455422074795,
language_model.layers.22.linear_attn.in_proj_z,2048,2048,1,dense_bf16,dense_bf16,1.432646,0.674694,0.023686,0.0,
language_model.layers.22.linear_attn.in_proj_b,16,2048,1,dense_bf16,dense_bf16,0.793872,0.03696,0.0236535,0.0,
language_model.layers.22.linear_attn.in_proj_a,16,2048,1,dense_bf16,dense_bf16,0.793872,0.03696,0.0236535,0.0,
language_model.layers.22.mlp.gate_proj,6144,2048,1,dense_nvfp4,marlin_nvfp4,2.9652213102979323,1.2781933676255528,0.037259793389113484,0.49471455422074795,
language_model.layers.22.mlp.up_proj,6144,2048,1,dense_nvfp4,marlin_nvfp4,2.9652213102979323,1.2781933676255528,0.037259793389113484,0.49471455422074795,
language_model.layers.22.mlp.down_proj,2048,6144,1,dense_bf16,dense_bf16,3.2310907418881794,1.9831712700434434,0.038997483495148,0.0,
language_model.layers.23.self_attn.q_proj,4096,2048,1,dense_bf16,dense_bf16,2.0816594999999998,1.2406355,0.026282,0.0,
language_model.layers.23.self_attn.k_proj,512,2048,1,dense_bf16,dense_bf16,0.9705680000000001,0.2042,0.023949,0.0,
language_model.layers.23.self_attn.v_proj,512,2048,1,dense_bf16,dense_bf16,0.9705680000000001,0.2042,0.023949,0.0,
language_model.layers.23.self_attn.o_proj,2048,2048,1,dense_bf16,dense_bf16,1.432646,0.674694,0.023686,0.0,
language_model.layers.23.mlp.gate_proj,6144,2048,1,dense_nvfp4,marlin_nvfp4,2.9652213102979323,1.2781933676255528,0.037259793389113484,0.49471455422074795,
language_model.layers.23.mlp.up_proj,6144,2048,1,dense_nvfp4,marlin_nvfp4,2.9652213102979323,1.2781933676255528,0.037259793389113484,0.49471455422074795,
language_model.layers.23.mlp.down_proj,2048,6144,1,dense_bf16,dense_bf16,3.2310907418881794,1.9831712700434434,0.038997483495148,0.0,
