method,policy,policy_kind,layer,linear_type,selected_modules,replaced_modules,loss,loss_delta_vs_dense,ppl,loss_tokens,loss_sum,dense_loss,module_name,module_family,numel,weight_mse,weight_rel_mse,weight_rmse_over_rms,weight_max_abs_error,output_mse,output_rel_mse,output_rmse_over_rms,output_max_abs_error
marlin_nvfp4,layer_type:23:up_proj,layer_type,23,up_proj,1,1,1.9580862816065958,0.00019782676622126516,7.085753944079404,65408,128074.50750732422,1.9578884548403745,model.layers.23.mlp.up_proj,mlp,45088768,2.5386492949152407e-06,0.007408968946565752,0.08607536782707206,0.0126953125,0.0013850042237737758,0.005951093638535922,0.07714333178270123,0.251953125
marlin_nvfp4,layer_type:23:down_proj,layer_type,23,down_proj,1,1,1.9579093694220318,2.091458165720539e-05,7.084500498748019,65408,128062.93603515625,1.9578884548403745,model.layers.23.mlp.down_proj,mlp,45088768,2.566383891673975e-06,0.007567206779179126,0.08698969352273363,0.04541015625,0.000558709803271995,0.0068133316679891915,0.08254290804175239,0.7578125
marlin_nvfp4,layer_type:24:q_proj,layer_type,24,q_proj,1,1,1.9578959377311214,7.482890746812743e-06,7.0844053425661215,65408,128062.05749511719,1.9578884548403745,model.layers.24.self_attn.q_proj,attention,16777216,3.579708845791174e-06,0.0074470224061191125,0.08629613204610687,0.04248046875,0.003438228372033336,0.0020611026725990524,0.04539936863656864,0.5
marlin_nvfp4,layer_type:24:k_proj,layer_type,24,k_proj,1,1,1.9578311755932474,-5.727924712717325e-05,7.083946556186724,65408,128057.82153320312,1.9578884548403745,model.layers.24.self_attn.k_proj,attention,16777216,3.613964281612425e-06,0.007439635965656195,0.08625332437452017,0.01806640625,0.003493226209684508,0.0014862295313830907,0.038551647583249804,0.5
marlin_nvfp4,layer_type:24:v_proj,layer_type,24,v_proj,1,1,1.9579674264456195,7.89716052449485e-05,7.084911815700386,65408,128066.73342895508,1.9578884548403745,model.layers.24.self_attn.v_proj,attention,16777216,2.6046923267131206e-06,0.007452111828872927,0.08632561513752987,0.011962890625,0.0023953817908477504,0.007050763111957979,0.08396882226134876,0.3115234375
marlin_nvfp4,layer_type:24:o_proj,layer_type,24,o_proj,1,1,1.9578993101175983,1.0855277223775772e-05,7.084429233959181,65408,128062.27807617188,1.9578884548403745,model.layers.24.self_attn.o_proj,attention,16777216,2.514127118047327e-06,0.007447614799298766,0.08629956430538202,0.087890625,0.00014019710704360477,0.005064467192918736,0.07116507003382162,0.90625
marlin_nvfp4,layer_type:24:gate_proj,layer_type,24,gate_proj,1,1,1.958026482401062,0.00013802756068748145,7.085330234291821,65408,128070.59616088867,1.9578884548403745,model.layers.24.mlp.gate_proj,mlp,45088768,2.96954165732618e-06,0.007407065191553639,0.08606430846497078,0.0205078125,0.0017074762672987269,0.004423840259701552,0.06651195576512205,0.36328125
marlin_nvfp4,layer_type:24:up_proj,layer_type,24,up_proj,1,1,1.9581710923674522,0.0002826375270776893,7.0863549177468,65408,128080.05480957031,1.9578884548403745,model.layers.24.mlp.up_proj,mlp,45088768,2.552977009124101e-06,0.007405661596490315,0.0860561537398129,0.01220703125,0.0014634695388701592,0.006084723754690234,0.078004639315173,0.25390625
marlin_nvfp4,layer_type:24:down_proj,layer_type,24,down_proj,1,1,1.9579423742984838,5.391945810928611e-05,7.084734325670398,65408,128065.09481811523,1.9578884548403745,model.layers.24.mlp.down_proj,mlp,45088768,2.5788873710214744e-06,0.007549889371538908,0.08689009938732323,0.02587890625,0.0005866091305506416,0.006929352362441098,0.08324273158925707,0.3359375
marlin_nvfp4,layer_type:25:q_proj,layer_type,25,q_proj,1,1,1.9582618024717804,0.0003733476314058404,7.086997750895986,65408,128085.98797607422,1.9578884548403745,model.layers.25.self_attn.q_proj,attention,16777216,3.636554765762412e-06,0.0074390993517292735,0.0862502136329486,0.02294921875,0.003964862886277842,0.002303864800263045,0.04799859164874575,0.53125
marlin_nvfp4,layer_type:25:k_proj,layer_type,25,k_proj,1,1,1.9577049546512373,-0.0001835001891372645,7.083052470206628,65408,128049.56567382812,1.9578884548403745,model.layers.25.self_attn.k_proj,attention,16777216,3.6601823012460954e-06,0.007438399295947171,0.08624615525313098,0.01708984375,0.004027504113764735,0.001823582109892394,0.04270342035355475,0.5
marlin_nvfp4,layer_type:25:v_proj,layer_type,25,v_proj,1,1,1.958079865767298,0.00019141092692342987,7.085708483166631,65408,128074.08786010742,1.9578884548403745,model.layers.25.self_attn.v_proj,attention,16777216,2.8028794076817576e-06,0.007449846779363289,0.08631249492027958,0.0126953125,0.002955761880002683,0.00701696721836949,0.08376733980716762,0.359375
marlin_nvfp4,layer_type:25:o_proj,layer_type,25,o_proj,1,1,1.9578949831236598,6.52828328528976e-06,7.084398579743149,65408,128061.99505615234,1.9578884548403745,model.layers.25.self_attn.o_proj,attention,16777216,2.726965249166824e-06,0.007455548931782681,0.08634552062372824,0.041015625,0.00017984521559810673,0.005519277513382029,0.07429184015342485,0.4375
marlin_nvfp4,layer_type:25:gate_proj,layer_type,25,gate_proj,1,1,1.9579431754035725,5.472056319799634e-05,7.084740001289392,65408,128065.14721679688,1.9578884548403745,model.layers.25.mlp.gate_proj,mlp,45088768,2.983284756801156e-06,0.007412478963857227,0.08609575462156788,0.0216064453125,0.0018268620600750626,0.004454376054107408,0.06674111217313813,0.40625
marlin_nvfp4,layer_type:25:up_proj,layer_type,25,up_proj,1,1,1.9579423374392515,5.3882598876953125e-05,7.084734064532534,65408,128065.09240722656,1.9578884548403745,model.layers.25.mlp.up_proj,mlp,45088768,2.577235728643055e-06,0.0074113289774579505,0.08608907583112942,0.01220703125,0.0015731895874460163,0.0061578254691731504,0.0784718132145113,0.2528076171875
marlin_nvfp4,layer_type:25:down_proj,layer_type,25,down_proj,1,1,1.957935940262856,4.748542248145249e-05,7.0846887423839755,65408,128064.67398071289,1.9578884548403745,model.layers.25.mlp.down_proj,mlp,45088768,2.607934178275511e-06,0.0075594008024497325,0.08694481469558568,0.042724609375,0.000630989911087454,0.006831542344438704,0.08265314479460963,1.068359375
marlin_nvfp4,layer_type:26:q_proj,layer_type,26,q_proj,1,1,1.957932280467681,4.3825627306537385e-05,7.084662813921747,65408,128064.43460083008,1.9578884548403745,model.layers.26.self_attn.q_proj,attention,16777216,3.5275379559607245e-06,0.007448427494684316,0.08630427274871341,0.033447265625,0.0037230449997878168,0.0020888001023672896,0.04570339267896082,0.5
marlin_nvfp4,layer_type:26:k_proj,layer_type,26,k_proj,1,1,1.957951168724702,6.271388432743663e-05,7.0847966321176745,65408,128065.67004394531,1.9578884548403745,model.layers.26.self_attn.k_proj,attention,16777216,3.5799557736027054e-06,0.007441549567117742,0.08626441657553677,0.01806640625,0.0037976734129188117,0.0015950731217441187,0.0399383665382564,0.5625
marlin_nvfp4,layer_type:26:v_proj,layer_type,26,v_proj,1,1,1.9579119542340244,2.3499393649872857e-05,7.084518810873537,65408,128063.10510253906,1.9578884548403745,model.layers.26.self_attn.v_proj,attention,16777216,2.89199465441925e-06,0.007445337706422341,0.08628637033983028,0.013916015625,0.002927179910329869,0.007245364025113483,0.0851197040943722,0.3763427734375
marlin_nvfp4,layer_type:26:o_proj,layer_type,26,o_proj,1,1,1.957906126742727,1.7671902352356383e-05,7.084477526022114,65408,128062.72393798828,1.9578884548403745,model.layers.26.self_attn.o_proj,attention,16777216,2.8588685836439254e-06,0.007458223843080998,0.08636100881231644,0.091796875,0.00018613927477417747,0.004578724147871737,0.06766627038541238,0.6640625
marlin_nvfp4,layer_type:26:gate_proj,layer_type,26,gate_proj,1,1,1.957872206917481,-1.6247922893564137e-05,7.084237225857965,65408,128060.5053100586,1.9578884548403745,model.layers.26.mlp.gate_proj,mlp,45088768,3.0019328669579917e-06,0.007413049646414241,0.08609906878947206,0.01904296875,0.0019513657018758875,0.0042035958046101945,0.06483514328364051,0.421875
marlin_nvfp4,layer_type:26:up_proj,layer_type,26,up_proj,1,1,1.9579331702215563,4.471538118178131e-05,7.084669117530745,65408,128064.49279785156,1.9578884548403745,model.layers.26.mlp.up_proj,mlp,45088768,2.5954961825465394e-06,0.00741075171582869,0.08608572306618961,0.01385498046875,0.00168069792900581,0.005910563839550049,0.0768801914640569,0.265625
marlin_nvfp4,layer_type:26:down_proj,layer_type,26,down_proj,1,1,1.9578099614720055,-7.849336836907028e-05,7.083796278079625,65408,128056.43395996094,1.9578884548403745,model.layers.26.mlp.down_proj,mlp,45088768,2.6307639335607026e-06,0.007578927930798712,0.08705703837599067,0.029296875,0.0007036263427835365,0.007037661153212553,0.08389076917761902,0.484375
marlin_nvfp4,layer_type:27:q_proj,layer_type,27,q_proj,1,1,1.9578185193459348,-6.993549443978786e-05,7.083856900574513,65408,128056.9937133789,1.9578884548403745,model.layers.27.self_attn.q_proj,attention,16777216,3.7886954942223383e-06,0.007436553022404958,0.08623545107671762,0.0294189453125,0.0040678704863239545,0.0021862066989012515,0.04675688932019806,0.5
marlin_nvfp4,layer_type:27:k_proj,layer_type,27,k_proj,1,1,1.9579766057942012,8.815095382663785e-05,7.084976850874103,65408,128067.33383178711,1.9578884548403745,model.layers.27.self_attn.k_proj,attention,16777216,3.861378445435548e-06,0.007435032440157035,0.08622663416924631,0.01806640625,0.004158139010542072,0.0016969174057416482,0.04119365734845169,0.5625
marlin_nvfp4,layer_type:27:v_proj,layer_type,27,v_proj,1,1,1.958014398638283,0.00012594379790842325,7.085244617359347,65408,128069.80578613281,1.9578884548403745,model.layers.27.self_attn.v_proj,attention,16777216,2.898914544857689e-06,0.007437544433128669,0.0862411991633272,0.0146484375,0.003021048998562037,0.006865487477297308,0.08285823723262105,0.37109375
marlin_nvfp4,layer_type:27:o_proj,layer_type,27,o_proj,1,1,1.9579978474432242,0.00010939260284970054,7.0851273490641145,65408,128068.7232055664,1.9578884548403745,model.layers.27.self_attn.o_proj,attention,16777216,2.8941078653588193e-06,0.007450889189020905,0.08631853328816996,0.048828125,0.0002034783514091032,0.006237266972548551,0.07897636970986037,0.640625
marlin_nvfp4,layer_type:27:gate_proj,layer_type,27,gate_proj,1,1,1.9580220256999514,0.00013357085957688142,7.0852986571630625,65408,128070.30465698242,1.9578884548403745,model.layers.27.mlp.gate_proj,mlp,45088768,3.0097634894340192e-06,0.007416341135826648,0.08611818121527327,0.024658203125,0.0020767185948031065,0.003967873406385991,0.06299105814626384,0.453125
marlin_nvfp4,layer_type:27:up_proj,layer_type,27,up_proj,1,1,1.958187899244275,0.0002994444039003952,7.0864740182418755,65408,128081.15411376953,1.9578884548403745,model.layers.27.mlp.up_proj,mlp,45088768,2.6215053621008126e-06,0.007409982668579854,0.08608125619773363,0.014404296875,0.0018023806948994482,0.005452970058420408,0.07384422833519494,0.27276611328125
marlin_nvfp4,layer_type:27:down_proj,layer_type,27,down_proj,1,1,1.9580000118733385,0.00011155703296394925,7.085142684343708,65408,128068.86477661133,1.9578884548403745,model.layers.27.mlp.down_proj,mlp,45088768,2.6716284188550225e-06,0.0076154512203961,0.08726655270145658,0.031494140625,0.000822342069568549,0.007078475238730876,0.08413367482007948,0.59375
marlin_nvfp4,layer_type:28:q_proj,layer_type,28,q_proj,1,1,1.9579711828213149,8.272798094033362e-05,7.084938429340919,65408,128066.97912597656,1.9578884548403745,model.layers.28.self_attn.q_proj,attention,16777216,3.579536951292539e-06,0.007438747470357978,0.08624817372187064,0.0255126953125,0.003971442129113711,0.0021530315520740338,0.046400771028874445,0.5
marlin_nvfp4,layer_type:28:k_proj,layer_type,28,k_proj,1,1,1.9579982762234085,0.00010982138303394784,7.085130387026976,65408,128068.7512512207,1.9578884548403745,model.layers.28.self_attn.k_proj,attention,16777216,3.662657718450646e-06,0.007434011721030248,0.08622071515030624,0.0205078125,0.004083052523128572,0.0016832892293579694,0.0410279079329908,0.5625
marlin_nvfp4,layer_type:28:v_proj,layer_type,28,v_proj,1,1,1.9576233156506562,-0.00026513918971837747,7.082474240485266,65408,128044.22583007812,1.9578884548403745,model.layers.28.self_attn.v_proj,attention,16777216,3.0881114980729762e-06,0.007442338191800016,0.08626898742769626,0.0166015625,0.0033380210643372266,0.006800109499007843,0.08246277644493813,0.4140625
marlin_nvfp4,layer_type:28:o_proj,layer_type,28,o_proj,1,1,1.9578752732323574,-1.318160801710988e-05,7.084258948393263,65408,128060.70587158203,1.9578884548403745,model.layers.28.self_attn.o_proj,attention,16777216,3.072138497373089e-06,0.007468807583978194,0.0864222632426286,0.05859375,0.00027037129734708287,0.005478694784505172,0.07401820576388739,0.703125
marlin_nvfp4,layer_type:28:gate_proj,layer_type,28,gate_proj,1,1,1.9579945067836815,0.00010605194330692846,7.085103680105359,65408,128068.50469970703,1.9578884548403745,model.layers.28.mlp.gate_proj,mlp,45088768,2.984937583637792e-06,0.007418958028488032,0.08613337348837576,0.02001953125,0.0021521428892345624,0.003825019690074387,0.061846743568876664,0.46875
marlin_nvfp4,layer_type:28:up_proj,layer_type,28,up_proj,1,1,1.958025968238099,0.00013751339772438698,7.0853265912783705,65408,128070.56253051758,1.9578884548403745,model.layers.28.mlp.up_proj,mlp,45088768,2.6742694222606547e-06,0.007413580584834661,0.08610215203370158,0.0142822265625,0.0019219034245822491,0.0047109551611363345,0.06863639822380203,0.375
marlin_nvfp4,layer_type:28:down_proj,layer_type,28,down_proj,1,1,1.9581055697163023,0.000217114875927793,7.085890616196901,65408,128075.7691040039,1.9578884548403745,model.layers.28.mlp.down_proj,mlp,45088768,2.72434679276938e-06,0.007671906387986682,0.08758941938377421,0.039306640625,0.0009796094259399979,0.007089835845705391,0.08420116297121669,0.31640625
marlin_nvfp4,layer_type:29:q_proj,layer_type,29,q_proj,1,1,1.9581002134632923,0.00021175862291777925,7.085852662475604,65408,128075.41876220703,1.9578884548403745,model.layers.29.self_attn.q_proj,attention,16777216,3.39481493938365e-06,0.007434759512888409,0.08622505153891419,0.032470703125,0.003534074554409017,0.0020356406753955607,0.04511807481925133,0.5
marlin_nvfp4,layer_type:29:k_proj,layer_type,29,k_proj,1,1,1.9576033407461386,-0.0002851140942359276,7.082332770151497,65408,128042.91931152344,1.9578884548403745,model.layers.29.self_attn.k_proj,attention,16777216,3.452329792708042e-06,0.007431030185495812,0.08620342328176887,0.017578125,0.0036014621655340306,0.001511019441188647,0.03887183351976913,0.5625
marlin_nvfp4,layer_type:29:v_proj,layer_type,29,v_proj,1,1,1.9579894901954964,0.00010103535512184791,7.0850681371471,65408,128068.17657470703,1.9578884548403745,model.layers.29.self_attn.v_proj,attention,16777216,3.1112920169107383e-06,0.007439819785469539,0.08625438994897326,0.013427734375,0.003123858312392258,0.007174089690537031,0.08469999817318198,0.36328125
marlin_nvfp4,layer_type:29:o_proj,layer_type,29,o_proj,1,1,1.9577849214557566,-0.00010353338461799311,7.083618901926478,65408,128054.79614257812,1.9578884548403745,model.layers.29.self_attn.o_proj,attention,16777216,3.1430154194822535e-06,0.007464222175529492,0.08639573007695167,0.0625,0.0002740840046726589,0.00498247001293138,0.07058661355335996,0.65625
marlin_nvfp4,layer_type:29:gate_proj,layer_type,29,gate_proj,1,1,1.95791037441933,2.1919578955476027e-05,7.084507618655458,65408,128063.00177001953,1.9578884548403745,model.layers.29.mlp.gate_proj,mlp,45088768,3.0008391043994316e-06,0.007419448676690396,0.08613622162998791,0.041015625,0.002235892426417491,0.003574685007567925,0.05978866955843661,0.875
marlin_nvfp4,layer_type:29:up_proj,layer_type,29,up_proj,1,1,1.9580877223826667,0.0001992675422921586,7.085764153071486,65408,128074.60174560547,1.9578884548403745,model.layers.29.mlp.up_proj,mlp,45088768,2.7258038455836994e-06,0.007419450357469796,0.08613623138650656,0.044921875,0.002027487426963743,0.0038848856877675654,0.06232885116675556,1.1875
marlin_nvfp4,layer_type:29:down_proj,layer_type,29,down_proj,1,1,1.9578106986566532,-7.775618372130033e-05,7.0838015001474135,65408,128056.48217773438,1.9578884548403745,model.layers.29.mlp.down_proj,mlp,45088768,2.7657603590510957e-06,0.0077347624408865764,0.08794749820709272,0.03564453125,0.0012474269860831555,0.006809419794132778,0.08251920863733958,0.3984375
marlin_nvfp4,layer_type:30:q_proj,layer_type,30,q_proj,1,1,1.9577931942538507,-9.526058652387093e-05,7.083677503517828,65408,128055.33724975586,1.9578884548403745,model.layers.30.self_attn.q_proj,attention,16777216,3.4350684927630937e-06,0.007427403668863104,0.08618238607083877,0.026123046875,0.0037442891389218858,0.0019919696989872835,0.04463148775234009,0.5
marlin_nvfp4,layer_type:30:k_proj,layer_type,30,k_proj,1,1,1.9579536667541981,6.521191382358182e-05,7.084814330170741,65408,128065.8334350586,1.9578884548403745,model.layers.30.self_attn.k_proj,attention,16777216,3.5277114420750877e-06,0.007425937262255734,0.08617387807366994,0.01806640625,0.0038496589313581353,0.001592176980828771,0.0399020924367228,0.5625
marlin_nvfp4,layer_type:30:v_proj,layer_type,30,v_proj,1,1,1.9580209297210036,0.0001324748806290632,7.085290891829151,65408,128070.2329711914,1.9578884548403745,model.layers.30.self_attn.v_proj,attention,16777216,3.2551693038840313e-06,0.007431890624988579,0.08620841388744244,0.0206298828125,0.003470246270808275,0.00637312978961332,0.07983188454253927,0.3857421875
marlin_nvfp4,layer_type:30:o_proj,layer_type,30,o_proj,1,1,1.9579559683566456,6.751351627110047e-05,7.084830636615509,65408,128065.98397827148,1.9578884548403745,model.layers.30.self_attn.o_proj,attention,16777216,3.304757910882472e-06,0.007470095255367321,0.08642971280391554,0.068359375,0.0003397295013201074,0.005111521644926235,0.07149490642644575,0.75
marlin_nvfp4,layer_type:30:gate_proj,layer_type,30,gate_proj,1,1,1.9581229798714475,0.00023452503107290745,7.086013983725791,65408,128076.90786743164,1.9578884548403745,model.layers.30.mlp.gate_proj,mlp,45088768,3.1427202778760084e-06,0.0074247220300261195,0.08616682673759153,0.08984375,0.002353461043703435,0.00252900876838166,0.050289251022277714,2.5
marlin_nvfp4,layer_type:30:up_proj,layer_type,30,up_proj,1,1,1.9578558829432597,-3.2571897114808124e-05,7.084121583895984,65408,128059.43759155273,1.9578884548403745,model.layers.30.mlp.up_proj,mlp,45088768,2.8211919883222773e-06,0.007425915208623703,0.08617375011349862,0.087890625,0.0021136325193828968,0.002500000821179549,0.050000008211794816,2.75
marlin_nvfp4,layer_type:30:down_proj,layer_type,30,down_proj,1,1,1.9587762425790327,0.0008877877386581634,7.090644524721986,65408,128119.63647460938,1.9578884548403745,model.layers.30.mlp.down_proj,mlp,45088768,2.7785484467871316e-06,0.00786355339036768,0.08867667895432078,0.039794921875,0.005406596968896338,0.0011935194884096804,0.03454735139500104,5.0
marlin_nvfp4,layer_type:31:q_proj,layer_type,31,q_proj,1,1,1.9578368411838658,-5.161365650874217e-05,7.083986691041568,65408,128058.1921081543,1.9578884548403745,model.layers.31.self_attn.q_proj,attention,16777216,3.515550588417682e-06,0.0074227178450168565,0.0861551962740313,0.02685546875,0.0026346996364736697,0.0016213054951925445,0.04026543797343504,0.5
marlin_nvfp4,layer_type:31:k_proj,layer_type,31,k_proj,1,1,1.9577590495406298,-0.00012940529974470039,7.083435637510168,65408,128053.10391235352,1.9578884548403745,model.layers.31.self_attn.k_proj,attention,16777216,3.777451183850644e-06,0.007423992437313274,0.08616259302802623,0.0224609375,0.002834454369804007,0.0012318360483582883,0.035097521968912394,0.5625
marlin_nvfp4,layer_type:31:v_proj,layer_type,31,v_proj,1,1,1.9582857926997652,0.00039733785939066735,7.0871677716271675,65408,128087.55712890625,1.9578884548403745,model.layers.31.self_attn.v_proj,attention,16777216,2.7040932764066383e-06,0.007432187998198586,0.08621013860445062,0.01611328125,0.001982049615435244,0.006513589880136399,0.08070681433519972,0.31591796875
marlin_nvfp4,layer_type:31:o_proj,layer_type,31,o_proj,1,1,1.9580129606616474,0.00012450582127288,7.085234428950455,65408,128069.71173095703,1.9578884548403745,model.layers.31.self_attn.o_proj,attention,16777216,2.781146804409218e-06,0.007492025101910446,0.0865564850367114,0.1484375,0.0003838491404621891,0.0025050718042094362,0.05005069234495599,4.0
marlin_nvfp4,layer_type:31:gate_proj,layer_type,31,gate_proj,1,1,1.9580584911450947,0.00017003630472012254,7.085557030443388,65408,128072.68978881836,1.9578884548403745,model.layers.31.mlp.gate_proj,mlp,45088768,3.4207336030640574e-06,0.0074228173872837545,0.08615577396369761,0.0263671875,0.0021019487013650496,0.0016458324601924222,0.04056886072090788,0.8125
marlin_nvfp4,layer_type:31:up_proj,layer_type,31,up_proj,1,1,1.9579962191049833,0.00010776426460878952,7.085115812089703,65408,128068.61669921875,1.9578884548403745,model.layers.31.mlp.up_proj,mlp,45088768,3.041350282728672e-06,0.007419115967233327,0.08613429031015074,0.0419921875,0.0018757097923933247,0.0014938756398272597,0.03865068744313948,1.03564453125
marlin_nvfp4,layer_type:31:down_proj,layer_type,31,down_proj,1,1,1.9577865068693217,-0.00010194797105289588,7.083630132400877,65408,128054.8998413086,1.9578884548403745,model.layers.31.mlp.down_proj,mlp,45088768,2.839737558239248e-06,0.008057015691036586,0.08976088062756842,0.06005859375,0.007300976605620235,0.0017866709933093221,0.04226903113757544,3.0
sparse_bf16,layer_type:0:q_proj,layer_type,0,q_proj,1,1,1.9578541561582083,-3.429868216620058e-05,7.084109351151292,65408,128059.3246459961,1.9578884548403745,model.layers.0.self_attn.q_proj,attention,16777216,1.377384705847362e-05,0.0758092750696477,0.27533484172848105,0.1240234375,4.7624039147819985e-06,7.244159272413601e-06,0.002691497589152478,0.0625
sparse_bf16,layer_type:0:k_proj,layer_type,0,k_proj,1,1,1.9578312782392109,-5.717660116366652e-05,7.083947283325282,65408,128057.82824707031,1.9578884548403745,model.layers.0.self_attn.k_proj,attention,16777216,2.1304822439560667e-05,0.09341158741533943,0.30563309280138407,0.11181640625,5.676237467611145e-06,1.3711418116233457e-05,0.0037028932088616134,0.0625
sparse_bf16,layer_type:0:v_proj,layer_type,0,v_proj,1,1,1.9577492006604218,-0.00013925417995275247,7.08336587394466,65408,128052.45971679688,1.9578884548403745,model.layers.0.self_attn.v_proj,attention,16777216,1.977465581148863e-05,0.16184482308301273,0.4022994196901267,0.0810546875,3.004944202800175e-06,0.003008365692897208,0.05484857056384613,0.0341796875
sparse_bf16,layer_type:0:o_proj,layer_type,0,o_proj,1,1,1.9576699047872466,-0.00021855005312798603,7.082804214531597,65408,128047.27313232422,1.9578884548403745,model.layers.0.self_attn.o_proj,attention,16777216,1.340669496130431e-05,0.2600520604543426,0.5099529982795891,0.1279296875,3.693246015679108e-07,0.0015780123325036589,0.039724203358955594,0.03076171875
sparse_bf16,layer_type:0:gate_proj,layer_type,0,gate_proj,1,1,1.9576454769141987,-0.0002429779261758913,7.082631198802633,65408,128045.6753540039,1.9578884548403745,model.layers.0.mlp.gate_proj,mlp,45088768,5.382471609600755e-05,0.20010241303105372,0.44732808209529357,0.25390625,9.3673243946098e-05,0.015853053543884894,0.12590890970810958,0.408203125
sparse_bf16,layer_type:0:up_proj,layer_type,0,up_proj,1,1,1.9577967416050384,-9.171323533618825e-05,7.083702631854203,65408,128055.56927490234,1.9578884548403745,model.layers.0.mlp.up_proj,mlp,45088768,5.1798423492284705e-05,0.19921925565871276,0.4463398432346285,0.08203125,8.999970427688569e-05,0.022170590058569657,0.1488979182479381,0.1484375
sparse_bf16,layer_type:0:down_proj,layer_type,0,down_proj,1,1,1.9581332822601856,0.0002448274198110223,7.086086986972508,65408,128077.58172607422,1.9578884548403745,model.layers.0.mlp.down_proj,mlp,45088768,6.314566857073196e-05,0.22346443767291618,0.47272025308094867,0.1650390625,1.695389157063687e-06,0.008791741181348518,0.09376428521216656,0.046875
sparse_bf16,layer_type:1:q_proj,layer_type,1,q_proj,1,1,1.9580096671259333,0.00012121228555872499,7.085211093516249,65408,128069.49630737305,1.9578884548403745,model.layers.1.self_attn.q_proj,attention,16777216,0.00012867980694863945,0.1838392323516138,0.42876477508257815,0.25,0.00031274193361241487,0.00033675575201812073,0.01835090602717263,0.40625
sparse_bf16,layer_type:1:k_proj,layer_type,1,k_proj,1,1,1.9577147368115688,-0.00017371802880572496,7.08312175810042,65408,128050.2055053711,1.9578884548403745,model.layers.1.self_attn.k_proj,attention,16777216,0.00012568083184305578,0.18020925480471295,0.4245106062334756,0.23046875,0.0003123252507748475,0.00029388183236303496,0.017142982014895627,0.5390625
sparse_bf16,layer_type:1:v_proj,layer_type,1,v_proj,1,1,1.958241323668896,0.0003528688285214798,7.08685261915207,65408,128084.64849853516,1.9578884548403745,model.layers.1.self_attn.v_proj,attention,16777216,1.9679751858348027e-05,0.19503284877090846,0.4416252356590466,0.07470703125,4.181210704246041e-05,0.012094905512140427,0.10997684079905382,0.34375
sparse_bf16,layer_type:1:o_proj,layer_type,1,o_proj,1,1,1.9582863437219609,0.00039788888158631686,7.0871716768149895,65408,128087.59317016602,1.9578884548403745,model.layers.1.self_attn.o_proj,attention,16777216,1.6970912838587537e-05,0.24945680155257005,0.4994565061670236,0.12744140625,6.040120672068383e-06,0.018763555930915658,0.13698012969374668,0.1083984375
sparse_bf16,layer_type:1:gate_proj,layer_type,1,gate_proj,1,1,1.9579775944614597,8.913962108514362e-05,7.084983855562205,65408,128067.39849853516,1.9578884548403745,model.layers.1.mlp.gate_proj,mlp,45088768,6.833672523498535e-05,0.20591756648286919,0.45378140826048524,0.9921875,0.00042705435162345166,0.019353767689182767,0.13911781945237198,2.0
sparse_bf16,layer_type:1:up_proj,layer_type,1,up_proj,1,1,1.9590647029316821,0.0011762480913075635,7.092690189574517,65408,128138.50408935547,1.9578884548403745,model.layers.1.mlp.up_proj,mlp,45088768,5.956011456112529e-05,0.20242484879660025,0.4499164909142587,0.5487060546875,0.0003698393846334088,0.03440784038707805,0.18549350497275655,1.5
sparse_bf16,layer_type:1:down_proj,layer_type,1,down_proj,1,1,1.9601288578981522,0.002240403057777618,7.100241928462959,65408,128208.10833740234,1.9578884548403745,model.layers.1.mlp.down_proj,mlp,45088768,4.005680662081685e-05,0.13226727252793605,0.3636856782001954,0.09228515625,3.199489114535936e-05,6.736156297602493e-06,0.0025954106221564425,8.0
sparse_bf16,layer_type:2:q_proj,layer_type,2,q_proj,1,1,1.9585767912071512,0.0006883363667766762,7.089230426970563,65408,128106.59075927734,1.9578884548403745,model.layers.2.self_attn.q_proj,attention,16777216,0.00013244221918284893,0.186894485613041,0.43231294869925074,0.1337890625,0.003610890498748631,0.0020860095024091856,0.04567285301367964,0.9375
sparse_bf16,layer_type:2:k_proj,layer_type,2,k_proj,1,1,1.9584313969322846,0.0005429420919100814,7.088199768381016,65408,128097.08081054688,1.9578884548403745,model.layers.2.self_attn.k_proj,attention,16777216,0.0001467912516091019,0.1872369010133798,0.43270879470306567,0.1708984375,0.004017324168671621,0.0016985415104257913,0.04121336567699599,1.125
sparse_bf16,layer_type:2:v_proj,layer_type,2,v_proj,1,1,1.9591419300221184,0.0012534751817439016,7.093237958552254,65408,128143.55535888672,1.9578884548403745,model.layers.2.self_attn.v_proj,attention,16777216,3.79895864170976e-05,0.18478813516432266,0.42986990492976207,0.052001953125,0.0010083313804898353,0.031198531931755306,0.17663106162777628,0.32421875
sparse_bf16,layer_type:2:o_proj,layer_type,2,o_proj,1,1,1.9588700208645278,0.0009815660241532242,7.091309504388409,65408,128125.77032470703,1.9578884548403745,model.layers.2.self_attn.o_proj,attention,16777216,3.802638457273133e-05,0.19662039298146242,0.4434189813048855,0.423828125,1.5061050611109295e-05,0.04318298557079982,0.207805162522012,0.3564453125
sparse_bf16,layer_type:2:gate_proj,layer_type,2,gate_proj,1,1,1.959252671952817,0.0013642171124423896,7.094023520915231,65408,128150.79876708984,1.9578884548403745,model.layers.2.mlp.gate_proj,mlp,45088768,6.570003731826017e-05,0.18730056982431806,0.4327823584947959,0.17236328125,0.0011329283229844255,0.039860045829758856,0.19964980798828447,0.5
