batch,checkpoint,e2e_mean_ms,e2e_median_ms,input_seq,method,output_seq,scenario,status,total_tokens_per_s,tpot_ms,ttft_median_ms
8,/root/wja/project/my/cospaq/fake/artifacts/debug/056_llama2_prefill_decode_b8_o64_canonical_pareto/llama2_7b_chat/speed/runs/b8o64008/checkpoint,1598.0653412640095,1557.1518409997225,2048,ours_max_speed,64,prefill_decode,OK,10572.78420582972,14.028021533574377,673.3864843845367
