method,module,group,prefill_ms,decode_first_ms,decode_steady_ms,decode_steps_traced,projected_total_ms,prefill_backend,decode_backend
sparse_bf16,model.layers.0.mlp.down_proj,mlp.down_proj,42.47449493408203,45.56035232543945,0.20226890281323465,32,139.6134174768963,sparse_bf16,sparse_bf16
sparse_bf16,model.layers.0.mlp.gate_proj,mlp.gate_proj,30.988319396972656,45.98575973510742,0.058624000679100716,32,91.92319930525076,sparse_bf16,sparse_bf16
sparse_bf16,model.layers.0.mlp.up_proj,mlp.up_proj,3.1641600131988525,0.2593280076980591,0.1219169040841441,32,34.51229856235366,sparse_bf16,sparse_bf16
sparse_bf16,model.layers.0.self_attn.k_proj,self_attn.k_proj,1.2322239875793457,0.2994239926338196,0.14322993495771963,32,38.055281394431674,sparse_bf16,sparse_bf16
sparse_bf16,model.layers.0.self_attn.o_proj,self_attn.o_proj,1.2288000583648682,0.3152959942817688,0.06366864567802798,32,17.77960070054377,sparse_bf16,sparse_bf16
sparse_bf16,model.layers.0.self_attn.q_proj,self_attn.q_proj,47.40915298461914,59.4251823425293,0.2278637429398875,32,164.93958977681976,sparse_bf16,sparse_bf16
sparse_bf16,model.layers.0.self_attn.v_proj,self_attn.v_proj,1.2314239740371704,0.151296004652977,0.12695638787361882,32,33.756598886462946,sparse_bf16,sparse_bf16
sparse_bf16,model.layers.1.mlp.down_proj,mlp.down_proj,3.193023920059204,0.20790399610996246,0.20066787206357525,32,54.571235292380855,sparse_bf16,sparse_bf16
sparse_bf16,model.layers.1.mlp.gate_proj,mlp.gate_proj,3.173151969909668,0.10550399869680405,0.05768258148624051,32,17.9877142475978,sparse_bf16,sparse_bf16
sparse_bf16,model.layers.1.mlp.up_proj,mlp.up_proj,3.1822400093078613,0.13353599607944489,0.07140748395073798,32,21.52468441282549,sparse_bf16,sparse_bf16
sparse_bf16,model.layers.1.self_attn.k_proj,self_attn.k_proj,1.2224639654159546,0.14774399995803833,0.12894658023311245,32,34.25158592481767,sparse_bf16,sparse_bf16
sparse_bf16,model.layers.1.self_attn.o_proj,self_attn.o_proj,1.2388479709625244,0.06028800085186958,0.06531303231754611,32,17.95395921278865,sparse_bf16,sparse_bf16
sparse_bf16,model.layers.1.self_attn.q_proj,self_attn.q_proj,1.2233279943466187,0.25088000297546387,0.13517625822174933,32,35.944153843868165,sparse_bf16,sparse_bf16
sparse_bf16,model.layers.1.self_attn.v_proj,self_attn.v_proj,1.2268160581588745,0.13699199259281158,0.1239607740313776,32,32.973805428752975,sparse_bf16,sparse_bf16
sparse_bf16,model.layers.10.mlp.down_proj,mlp.down_proj,3.209984064102173,0.2022400051355362,0.1933563865961567,32,52.71810265125767,sparse_bf16,sparse_bf16
sparse_bf16,model.layers.10.mlp.gate_proj,mlp.gate_proj,3.213599920272827,0.05939200147986412,0.05784980736432537,32,18.02469279965566,sparse_bf16,sparse_bf16
sparse_bf16,model.layers.10.mlp.up_proj,mlp.up_proj,3.2218880653381348,0.06348799914121628,0.05844438748974954,32,18.18869487436548,sparse_bf16,sparse_bf16
sparse_bf16,model.layers.10.self_attn.k_proj,self_attn.k_proj,1.220352053642273,0.12751999497413635,0.12990245126908825,32,34.47299712223391,sparse_bf16,sparse_bf16
sparse_bf16,model.layers.10.self_attn.o_proj,self_attn.o_proj,1.2476160526275635,0.06537599861621857,0.06431483861900145,32,17.71327589908915,sparse_bf16,sparse_bf16
sparse_bf16,model.layers.10.self_attn.q_proj,self_attn.q_proj,1.2216320037841797,0.1356479972600937,0.13276696589685255,32,35.21285630474167,sparse_bf16,sparse_bf16
sparse_bf16,model.layers.10.self_attn.v_proj,self_attn.v_proj,1.2201919555664062,0.12585599720478058,0.12230916080936309,32,32.534883959158776,sparse_bf16,sparse_bf16
sparse_bf16,model.layers.11.mlp.down_proj,mlp.down_proj,3.205375909805298,0.20281599462032318,0.1913434834249558,32,52.20078017778935,sparse_bf16,sparse_bf16
sparse_bf16,model.layers.11.mlp.gate_proj,mlp.gate_proj,3.2120959758758545,0.05734400078654289,0.05747612986353136,32,17.925853091862894,sparse_bf16,sparse_bf16
sparse_bf16,model.layers.11.mlp.up_proj,mlp.up_proj,3.2188799381256104,0.055296000093221664,0.056550193938516805,32,17.694475392540618,sparse_bf16,sparse_bf16
sparse_bf16,model.layers.11.self_attn.k_proj,self_attn.k_proj,1.2368320226669312,0.12867200374603271,0.12726916204537114,32,33.819140347982604,sparse_bf16,sparse_bf16
sparse_bf16,model.layers.11.self_attn.o_proj,self_attn.o_proj,1.2492799758911133,0.0634239986538887,0.06449238727650335,32,17.758262730053357,sparse_bf16,sparse_bf16
sparse_bf16,model.layers.11.self_attn.q_proj,self_attn.q_proj,1.2398719787597656,0.1350719928741455,0.13384258122213424,32,35.504802183278144,sparse_bf16,sparse_bf16
