method,group,prefill_sum_ms,decode_first_sum_ms,decode_steady_sum_ms,decode_steps_traced,projected_total_ms,prefill_backend,decode_backend
sparse_bf16,mlp.down_proj,141.48271870613098,51.93356826901436,6.171919485734355,32,1767.2557558374058,sparse_bf16,sparse_bf16
sparse_bf16,mlp.gate_proj,130.10479927062988,48.43843174725771,1.8475055755867111,32,649.6571527924989,sparse_bf16,sparse_bf16
sparse_bf16,mlp.up_proj,102.48336029052734,3.1541440188884735,1.9688743334864416,32,607.7004593484585,sparse_bf16,sparse_bf16
sparse_bf16,self_attn.k_proj,39.417343974113464,4.37219201028347,4.177624772873617,32,1109.0838530671695,sparse_bf16,sparse_bf16
sparse_bf16,self_attn.o_proj,39.80937623977661,2.3352960012853146,2.0601455405835183,32,567.481785089859,sparse_bf16,sparse_bf16
sparse_bf16,self_attn.q_proj,85.6207367181778,63.95705433189869,4.3722952282236465,32,1264.5130742471063,sparse_bf16,sparse_bf16
sparse_bf16,self_attn.v_proj,39.42127966880798,4.098111994564533,3.9476211621396002,32,1050.1627880089704,sparse_bf16,sparse_bf16
