candidate,prefill_backend,decode_backend,supported,reason,prefill_ms,decode_ms,total_ms,weighted_total_ms,online_conversion_ms,model,scenario,linear_group,n,k,count,used_fallback
marlin_nvfp4,marlin_nvfp4,marlin_nvfp4,True,,8.11620798110962,0.0,8.11620798110962,259.7186553955078,0.0,Llama-3.1-8B,prefill_only,mlp.down_proj,4096,14336,32,False
marlin_nvfp4,marlin_nvfp4,marlin_nvfp4,True,,8.43167028427124,0.0,8.43167028427124,269.8134490966797,0.0,Llama-3.1-8B,prefill_only,mlp.gate_proj,14336,4096,32,False
marlin_nvfp4,marlin_nvfp4,marlin_nvfp4,True,,8.434764862060547,0.0,8.434764862060547,269.9124755859375,0.0,Llama-3.1-8B,prefill_only,mlp.up_proj,14336,4096,32,False
marlin_nvfp4,marlin_nvfp4,marlin_nvfp4,True,,0.6372384011745453,0.0,0.6372384011745453,20.39162883758545,0.0,Llama-3.1-8B,prefill_only,self_attn.k_proj,1024,4096,32,False
marlin_nvfp4,marlin_nvfp4,marlin_nvfp4,True,,2.399023962020874,0.0,2.399023962020874,76.76876678466797,0.0,Llama-3.1-8B,prefill_only,self_attn.o_proj,4096,4096,32,False
marlin_nvfp4,marlin_nvfp4,marlin_nvfp4,True,,2.3999296188354493,0.0,2.3999296188354493,76.79774780273438,0.0,Llama-3.1-8B,prefill_only,self_attn.q_proj,4096,4096,32,False
marlin_nvfp4,marlin_nvfp4,marlin_nvfp4,True,,0.6407071948051453,0.0,0.6407071948051453,20.50263023376465,0.0,Llama-3.1-8B,prefill_only,self_attn.v_proj,1024,4096,32,False
marlin_nvfp4,,,,,,,,993.9053537368775,,Llama-3.1-8B,prefill_only,__TOTAL__,,,,
