m,n,k,latency_ms,latency_mean_ms,latency_std_ms,latency_min_ms,latency_max_ms,samples,tflops,latency_q25_ms,latency_q75_ms,latency_iqr_ms,dense_flops,effective_work,bytes_activation,bytes_weight,bytes_scale,bytes_output,bytes_total,arithmetic_intensity
16384,4096,4096,1.972597,1.972597,0.0,1.972597,1.972597,1,278.696495,1.972597,1.972597,0.0,549755813888.0,274877906944.0,167772160.0,4194304.0,2621440.0,134217728.0,308805632.0,890.132427843803
16384,4096,14336,6.471939,6.471939,0.0,6.471939,6.471939,1,297.305845,6.471939,6.471939,0.0,1924145348608.0,962072674304.0,587202560.0,14680064.0,9175040.0,134217728.0,745275392.0,1290.8955328877946
16384,6144,4096,2.133364,2.133364,0.0,2.133364,2.133364,1,386.541498,2.133364,2.133364,0.0,824633720832.0,412316860416.0,167772160.0,6291456.0,2883584.0,201326592.0,378273792.0,1089.995841995842
16384,28672,4096,3.873146,3.873146,0.0,3.873146,3.873146,1,993.582758,3.873146,3.873146,0.0,3848290697216.0,1924145348608.0,167772160.0,29360128.0,5767168.0,939524096.0,1142423552.0,1684.2661771454796
