method,model_variant,model_path,batch_size,input_tokens,output_tokens,multimodal,text_tokens,image_tokens,total_prefill_tokens,image_size,dtype,attn_implementation,input_mode,sampling,checkpoint_path,kernel_backend,nvfp4_block_size,nvfp4_backend,nvfp4_quant_backend,nvfp4_sf_layout,marlin_activation_dtype,replaced_linear_count,skipped_linear_count,compressed_module_count,packed_checkpoint_file_size_bytes,prefill_hybrid_linear_attn_block_pct,prefill_full_attn_block_pct,prefill_mlp_block_pct,prefill_norm_pct,prefill_lm_head_pct,prefill_vision_pct,prefill_all_linear_pct,prefill_other_pct,decode_hybrid_linear_attn_block_pct,decode_full_attn_block_pct,decode_mlp_block_pct,decode_norm_pct,decode_lm_head_pct,decode_vision_pct,decode_all_linear_pct,decode_other_pct,prefill_total_ms,decode_total_ms,status
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,4,128,False,4,0,4,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,82.9573690571219,4.22042038442577,4.451965834996905,4.883017296535392,0.6550174671530662,,8.079252292806338,2.8322099597669705,47.622842397447904,12.452548524995859,13.201719211794302,15.29436331529393,2.125788625614892,,22.12632246143841,9.302737924853119,97.94914321899414,30.334982299804686,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,16,128,False,16,0,16,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,78.00282072096768,4.542813567855521,5.0584776226403765,4.881436631556479,0.599137537059078,,8.37841670016169,6.915313919920862,46.36706854970843,11.83061664003726,15.561348475093574,13.99436922869926,1.8593315398661254,,21.98607650870426,10.38726556659536,107.72284469604492,34.81388778686524,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,64,128,False,64,0,64,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,75.45058904249001,4.585222662388918,6.752682851356159,4.967981814578422,0.6214675015188026,,9.419912790123622,7.62205612766769,44.747678800610764,11.6864613764911,17.477032856959806,13.234960560743101,1.6149124598349405,,23.293389511284566,11.238953945360294,112.30707778930665,40.12205085754395,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,256,128,False,256,0,256,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,25.455803493954587,67.66253487243449,2.588048701476864,1.6099910383223226,0.3151438898824699,,69.86474472662192,2.368478003929269,43.246895273907754,11.533668005024515,19.063015524405706,12.826038646951462,1.4329035504134209,,24.57266535322042,11.89747899929715,377.24990158081056,45.2699836730957,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,4,128,False,4,0,4,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,71.87781696001815,5.68798952940516,9.111483385048725,5.427896116266564,0.5239298647962328,,11.113598377956421,7.370884144465165,42.63377558162447,11.518909264525918,19.876101989283256,12.321849154916979,1.2557096820949867,,25.715858102526667,12.393654327554387,123.53592376708984,51.05358390808105,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,16,128,False,16,0,16,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,70.56238166888406,5.170434094173475,10.074229950338617,5.46433706993972,0.5401877662121964,,12.973396236917452,8.188429450451935,41.827983484944625,11.894017478056972,20.61168277308664,11.865755121351004,1.1209541639996845,,26.323965455389803,12.679606978561083,129.69179458618163,57.3257339477539,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,64,128,False,64,0,64,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,69.37441483846546,5.296424298726207,11.043059114739314,5.529687844814573,0.8835109172335278,,14.300587045522704,7.872902986020918,42.14123247737992,11.512045217565126,20.58792830569453,11.572461917188349,1.0355796676156415,,27.37920366848732,13.150752414556436,134.79276580810546,62.15494728088379,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,256,128,False,256,0,256,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,67.90280796143196,5.343912942002213,11.488470443925618,5.279422382980015,2.8524776129546057,,20.95979308208323,7.132908656705581,40.64112442291528,11.072240609044611,22.35268435347359,11.41654847608388,0.944590211734798,,27.897597651451655,13.572811926747832,152.4563751220703,68.21802597045898,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,16,4,128,False,4,0,4,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,67.063928394233,5.62253734257427,12.239069673634821,6.098678145747548,0.5356462604332765,,15.078012025542753,8.440140183377082,40.32719076940585,10.98080914573435,22.582733959810326,11.873693651858915,0.8890209587667747,,28.131077159518462,13.34655151442378,145.14295349121093,73.13393325805664,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,16,16,128,False,16,0,16,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,64.89138522813565,5.69957361835069,13.229244529661688,6.016502979067748,0.7874243765820512,,15.611908867745056,9.37586926820218,39.24364351057808,10.444787362826494,24.107429469706542,10.99178660720005,0.8234732667461919,,28.018702286249198,14.388879782942638,152.09648590087892,79.18110046386718,
