batch,checkpoint,e2e_mean_ms,e2e_median_ms,input_seq,method,output_seq,scenario,status,total_tokens_per_s,tpot_ms,ttft_median_ms
8,/root/wja/project/my/cospaq/fake/artifacts/debug/057_llama31_8b_instruct_b8_o64_canonical_pareto/llama31_8b_instruct/speed/runs/point_007/checkpoint,2653.619260340929,2974.7099354863167,2048,ours_max_speed,64,prefill_decode,OK,6367.153062428878,32.75199796235751,911.3340638577938
