batch,checkpoint,e2e_mean_ms,e2e_median_ms,input_seq,method,output_seq,scenario,status,total_tokens_per_s,tpot_ms,ttft_median_ms
8,/root/wja/project/my/cospaq/fake/artifacts/debug/057_llama31_8b_instruct_b8_o64_canonical_pareto/llama31_8b_instruct/speed/runs/point_001/checkpoint,2134.7726084291935,2135.372456163168,2048,ours_max_speed,64,prefill_decode,OK,7914.66029369395,16.276459549627607,1109.9555045366287
