method,model_variant,model_path,batch_size,input_tokens,output_tokens,multimodal,text_tokens,image_tokens,total_prefill_tokens,image_size,dtype,attn_implementation,input_mode,sampling,checkpoint_path,kernel_backend,nvfp4_block_size,nvfp4_backend,nvfp4_quant_backend,nvfp4_sf_layout,marlin_activation_dtype,replaced_linear_count,skipped_linear_count,compressed_module_count,packed_checkpoint_file_size_bytes,prefill_ms,decode_total_ms,first_decode_ms,decode_per_token_ms,tokens_per_sec,status
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,1,128,32,False,128,0,128,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,287.1441818237305,2386.3816566467285,78.15651016235351,76.98005344021705,12.990378095497208,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,1,128,128,False,128,0,128,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,271.13441772460936,9350.139824295044,73.75947151184081,73.62314822279562,13.582684578684917,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,1,512,32,False,512,0,512,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,333.79935455322266,2278.588343811035,73.8655574798584,73.50284980035597,13.604914676317176,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,1,512,128,False,512,0,512,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,333.6546875,9320.17315711975,73.69063224792481,73.38719021354134,13.626356276759058,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,1,1024,32,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,459.07005310058594,2268.1970905303956,73.35176048278808,73.16764808162566,13.667242643694141,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,1,1024,128,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,459.77172088623047,9322.471812438966,73.83533096313477,73.40528986172413,13.622996406440622,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,1,2048,32,False,2048,0,2048,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,822.443960571289,2269.148552322388,74.64126739501953,73.19834039749638,13.661511921849574,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,1,2048,128,False,2048,0,2048,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,822.2794250488281,9304.367099761963,73.43227157592773,73.26273306899184,13.64950443574492,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,1,8192,32,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,3558.777697753906,2269.2383777618406,73.50438652038574,73.20123799231744,13.66097114511849,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,1,8192,128,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,3560.641796875,9316.392084884643,74.11259727478027,73.35741799121766,13.631886554672901,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,2,128,32,False,128,0,128,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,274.6115219116211,2379.2140937805175,77.26113586425781,76.7488417348554,26.059025189062915,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,2,128,128,False,128,0,128,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,275.15143127441405,9765.10361328125,77.08261947631836,76.89057963213583,26.01098872668812,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,2,512,32,False,512,0,512,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,438.1074554443359,2506.630697250366,81.01516838073731,80.85905475001181,24.7343974794574,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,2,512,128,False,512,0,512,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,437.495849609375,9676.464212036133,76.41912727355957,76.19263159083569,26.249257418227256,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,2,1024,32,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,780.0933135986328,2368.9279296875,76.59621734619141,76.41702998991936,26.172176545775628,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,2,1024,128,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,779.965463256836,9701.066397476196,76.62789649963379,76.38634958642675,26.182688540929888,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,2,2048,32,False,2048,0,2048,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,1560.7381530761718,2367.2070499420165,76.79007148742676,76.36151774006505,26.19120283606736,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,2,2048,128,False,2048,0,2048,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,1560.4228149414062,9688.163594055175,76.58458099365234,76.28475270909587,26.21755893509672,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,2,8192,32,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,6607.354174804687,2365.3827011108397,76.8432830810547,76.30266777776903,26.21140332635532,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,2,8192,128,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,6607.45517578125,9688.899024963379,76.52070388793945,76.29054350364865,26.215568904740447,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,4,128,32,False,128,0,128,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,280.54618072509766,2369.148322677612,76.79378509521484,76.4241394412133,52.33948369254279,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,4,128,128,False,128,0,128,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,280.43287200927733,9691.740953445435,76.68803367614746,76.31292089327114,52.415763322626255,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,4,512,32,False,512,0,512,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,754.2944793701172,2356.652685928345,76.2407470703125,76.02105438478532,52.617002386651336,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,4,512,128,False,512,0,512,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,754.7427490234375,9721.122219848632,76.47941246032715,76.54426944762703,52.25734112906874,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,4,1024,32,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,1512.932354736328,2375.7343101501465,76.54122924804688,76.63659065000472,52.19438868657127,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,4,1024,128,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,1512.6907043457031,9922.886147308349,79.41671791076661,78.13296178982952,51.194782693117816,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,4,2048,32,False,2048,0,2048,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,3118.1396728515624,2416.362892150879,82.09556846618652,77.9471900693832,51.31679533847823,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,4,2048,128,False,2048,0,2048,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,3118.450830078125,9858.149337768555,77.44539680480958,77.62322313203586,51.53097022518717,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,4,8192,32,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,906733.3680664062,6898.302034759521,87.66387100219727,222.52587208901681,17.975437923010965,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,4,8192,128,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,12759.4841796875,9676.778345489502,76.69728202819825,76.19510508259451,52.49681059779433,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,8,128,32,False,128,0,128,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,425.21640625,2352.615950012207,76.1384391784668,75.89083709716797,105.41457053316041,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,8,128,128,False,128,0,128,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,424.9371826171875,9633.01749382019,76.06173133850098,75.85053144740307,105.47058599777154,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,8,512,32,False,512,0,512,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,1501.9762939453126,2350.5587425231934,76.76019401550293,75.82447556526431,105.50682929701465,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,8,512,128,False,512,0,512,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,1502.0735290527343,9637.102870178223,76.19131774902344,75.88269976518285,105.42587473502924,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,8,1024,32,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,3097.707958984375,2351.6344913482667,76.17997436523437,75.85917714026667,105.45856548387914,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,8,1024,128,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,3097.650842285156,9614.90651473999,75.96183547973632,75.7079253129133,105.66925413600603,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,8,2048,32,False,2048,0,2048,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,6271.0745849609375,2356.2228309631346,76.4052864074707,76.007188095585,105.2532030252109,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,8,2048,128,False,2048,0,2048,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,6270.6044921875,9649.220376968384,76.46556129455567,75.97811320447546,105.29348074846327,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,8,8192,32,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,,,,,,OOM
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,8,8192,128,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,,,,,,OOM
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,16,128,32,False,128,0,128,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,762.565072631836,2368.500411605835,76.62838745117188,76.4032390840592,209.41520532129178,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,16,128,128,False,128,0,128,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,762.6134246826172,9704.757049560547,76.61624526977539,76.41540983905942,209.38185156237515,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,16,512,32,False,512,0,512,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,3123.5921630859375,2363.093992996216,76.50137367248536,76.2288384837489,209.89431714102548,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,16,512,128,False,512,0,512,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,3123.0980834960938,9679.165642166137,76.74716224670411,76.21390269422156,209.9354505462571,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,16,1024,32,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,6326.128271484375,2371.863634109497,77.16336479187012,76.51173013256442,209.11826163489386,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,16,1024,128,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,6324.17890625,9712.738827514648,77.00869636535644,76.47825848436732,209.2097848079335,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,16,2048,32,False,2048,0,2048,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,12718.204931640625,2373.288762664795,77.55032043457031,76.557702021445,208.99268888084117,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,16,2048,128,False,2048,0,2048,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,12675.35986328125,9721.768445587159,77.35804824829101,76.54935783926896,209.0154699089086,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,16,8192,32,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,,,,,,OOM
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,16,8192,128,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,,,,,,OOM
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,32,128,32,False,128,0,128,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,1538.3379516601562,3063.1352722167967,98.94447708129883,98.8108152327999,323.8511890080805,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,32,128,128,False,128,0,128,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,1538.6092041015625,12567.781635284424,98.98225021362305,98.95891051405059,323.366534996932,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,32,512,32,False,512,0,512,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,6379.340673828125,3099.116927719116,100.08099517822265,99.97151379739084,320.09118182258806,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,32,512,128,False,512,0,512,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,6380.00546875,12722.212615203858,100.05287246704101,100.17490248192014,319.4412892568121,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,32,1024,32,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,12999.56904296875,3174.9565822601317,104.82168884277344,102.41795426645587,312.4452175323395,
dense,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,32,1024,128,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,12918.35908203125,13015.406675338745,102.3824676513672,102.48351712865154,312.24533365525656,
