timestamp,model,model_variant,method,task,dtype_arg,runtime_dtype,device,num_samples,batch_size,num_workers,top1,top5,elapsed_sec,images_per_sec,model_path,dataset_root,csv,zip,torch_version,cuda_version,checkpoint_path,compression_method,sparsity,nvfp4_group_size,nvfp4_scale_rule,calib_samples,activation_quant,activation_quant_modules,activation_group_size,activation_scale_rule
2026-05-18T11:05:58,timm/maxvit_large_tf_512.in21k_ft_in1k,large,nvfp4_4over6_unstructured_sparse,imagenet_accuracy,auto,float32,NVIDIA GeForce RTX 5090,50000,16,8,0.853020,0.978920,6068.630,8.239,/data/home/scxj523/run/wja/data/models/timm/maxvit_large_tf_512.in21k_ft_in1k,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit_large/nvfp4_4over6_unstructured_sparse/model.pt,nvfp4_4over6_unstructured_sparse,0.5,16,four_over_six_mse,128,True,240,16,four_over_six_mse
2026-05-18T11:06:24,timm/maxvit_large_tf_512.in21k_ft_in1k,large,nvfp4_4over6_semi_structured_sparse,imagenet_accuracy,auto,float32,NVIDIA GeForce RTX 5090,50000,16,8,0.615980,0.848780,6093.384,8.206,/data/home/scxj523/run/wja/data/models/timm/maxvit_large_tf_512.in21k_ft_in1k,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit_large/nvfp4_4over6_semi_structured_sparse/model.pt,nvfp4_4over6_semi_structured_sparse,0.5,32,four_over_six_mse,128,True,240,32,four_over_six_mse
2026-05-18T11:47:21,timm/maxvit_large_tf_512.in21k_ft_in1k,large,nvfp4_4over6_semi_structured_sparse,imagenet_accuracy,auto,float32,NVIDIA GeForce RTX 5090,50000,16,8,0.634000,0.863040,820.722,60.922,/data/home/scxj523/run/wja/data/models/timm/maxvit_large_tf_512.in21k_ft_in1k,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit_large/nvfp4_4over6_semi_structured_sparse/model.pt,nvfp4_4over6_semi_structured_sparse,0.5,32,four_over_six_mse,128,False,0,,
2026-05-18T11:47:39,timm/maxvit_large_tf_512.in21k_ft_in1k,large,nvfp4_4over6_unstructured_sparse,imagenet_accuracy,auto,float32,NVIDIA GeForce RTX 5090,50000,16,8,0.853280,0.979120,836.752,59.755,/data/home/scxj523/run/wja/data/models/timm/maxvit_large_tf_512.in21k_ft_in1k,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit_large/nvfp4_4over6_unstructured_sparse/model.pt,nvfp4_4over6_unstructured_sparse,0.5,16,four_over_six_mse,128,False,0,,
2026-05-18T12:58:54,timm/maxvit_large_tf_512.in21k_ft_in1k,large,nvfp4_4over6_unstructured_sparse,imagenet_accuracy,auto,float32,NVIDIA GeForce RTX 5090,50000,16,8,0.864760,0.981160,816.468,61.239,/data/home/scxj523/run/wja/data/models/timm/maxvit_large_tf_512.in21k_ft_in1k,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit_large/nvfp4_4over6_unstructured_sparse_seed3/model.pt,nvfp4_4over6_unstructured_sparse,0.5,16,four_over_six_mse,128,False,0,,
2026-05-18T12:59:02,timm/maxvit_large_tf_512.in21k_ft_in1k,large,nvfp4_4over6_semi_structured_sparse,imagenet_accuracy,auto,float32,NVIDIA GeForce RTX 5090,50000,16,8,0.667800,0.889520,821.509,60.864,/data/home/scxj523/run/wja/data/models/timm/maxvit_large_tf_512.in21k_ft_in1k,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit_large/nvfp4_4over6_semi_structured_sparse_seed2/model.pt,nvfp4_4over6_semi_structured_sparse,0.5,32,four_over_six_mse,128,False,0,,
2026-05-18T12:59:03,timm/maxvit_large_tf_512.in21k_ft_in1k,large,nvfp4_4over6_unstructured_sparse,imagenet_accuracy,auto,float32,NVIDIA GeForce RTX 5090,50000,16,8,0.865640,0.981860,821.919,60.833,/data/home/scxj523/run/wja/data/models/timm/maxvit_large_tf_512.in21k_ft_in1k,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit_large/nvfp4_4over6_unstructured_sparse_seed2/model.pt,nvfp4_4over6_unstructured_sparse,0.5,16,four_over_six_mse,128,False,0,,
2026-05-18T12:59:09,timm/maxvit_large_tf_512.in21k_ft_in1k,large,nvfp4_4over6_semi_structured_sparse,imagenet_accuracy,auto,float32,NVIDIA GeForce RTX 5090,50000,16,8,0.674240,0.892700,824.035,60.677,/data/home/scxj523/run/wja/data/models/timm/maxvit_large_tf_512.in21k_ft_in1k,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit_large/nvfp4_4over6_semi_structured_sparse_seed1/model.pt,nvfp4_4over6_semi_structured_sparse,0.5,32,four_over_six_mse,128,False,0,,
2026-05-18T12:59:15,timm/maxvit_large_tf_512.in21k_ft_in1k,large,nvfp4_4over6_unstructured_sparse,imagenet_accuracy,auto,float32,NVIDIA GeForce RTX 5090,50000,16,8,0.866760,0.982120,838.514,59.629,/data/home/scxj523/run/wja/data/models/timm/maxvit_large_tf_512.in21k_ft_in1k,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit_large/nvfp4_4over6_unstructured_sparse_seed1/model.pt,nvfp4_4over6_unstructured_sparse,0.5,16,four_over_six_mse,128,False,0,,
2026-05-18T12:59:24,timm/maxvit_large_tf_512.in21k_ft_in1k,large,nvfp4_4over6_semi_structured_sparse,imagenet_accuracy,auto,float32,NVIDIA GeForce RTX 5090,50000,16,8,0.674560,0.890420,822.775,60.770,/data/home/scxj523/run/wja/data/models/timm/maxvit_large_tf_512.in21k_ft_in1k,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit_large/nvfp4_4over6_semi_structured_sparse_seed3/model.pt,nvfp4_4over6_semi_structured_sparse,0.5,32,four_over_six_mse,128,False,0,,
