batch,checkpoint,e2e_mean_ms,e2e_median_ms,input_seq,method,output_seq,scenario,status,total_tokens_per_s,tpot_ms,ttft_median_ms
8,/root/wja/project/my/cospaq/fake/artifacts/debug/056_llama2_prefill_decode_b8_o64_canonical_pareto/llama2_7b_chat/speed/runs/p04/checkpoint,1937.97568641603,1925.8346650749445,2048,ours_max_speed,64,prefill_decode,OK,8718.375632073277,12.660521836507888,1128.2217893749475
