timestamp,model,model_variant,method,task,runtime_dtype,device,num_samples,batch_size,num_workers,top1,top5,elapsed_sec,images_per_sec,model_path,dataset_root,csv,zip,cutlass_sparse_bf16_module_count,torch_version,cuda_version,checkpoint_path,compression_method,sparsity,nvfp4_group_size,calib_samples,checkpoint_format,runtime_checkpoint_path,source_checkpoint_path,packed_checkpoint_file_size_bytes,runtime_checkpoint_loader_mode,storage_checkpoint_path,storage_checkpoint_format,storage_checkpoint_file_size_bytes,kernel_backend,sparse_backend,sparse_pattern,sparse_prune_on_convert,token_pad_multiple,replaced_linear_count,skipped_linear_count,nvfp4_scale_rule
2026-05-17T19:20:37,timm/maxvit_small_tf_224.in1k,small,sparse_bf16_cutlass,imagenet_accuracy,bfloat16,NVIDIA GeForce RTX 5090,50000,128,8,0.723400,0.921240,982.859,50.872,/data/home/scxj523/run/wja/data/models/timm/maxvit_small_tf_224.in1k,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,72,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit_small/semi_structured_sparse/model.pt,semi_structured_sparse,0.5,16,128,cutlass_runtime_packed_v1,artifacts/checkpoints/maxvit_small/cutlass_sparse_bf16_runtime/model.pt,artifacts/checkpoints/maxvit_small/semi_structured_sparse/model.pt,96392587,maxvit_runtime_assign,,,,cutlass_sparse_bf16_cusparselt,cusparselt_bf16,2to4,False,8,72,38,
2026-05-18T00:42:49,timm/maxvit_small_tf_224.in1k,small,sparse_bf16_cutlass,imagenet_accuracy,bfloat16,NVIDIA GeForce RTX 5090,50000,128,8,0.723400,0.921240,90.188,554.399,/data/home/scxj523/run/wja/data/models/timm/maxvit_small_tf_224.in1k,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,72,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit_small/semi_structured_sparse/model.pt,semi_structured_sparse,0.5,16,128,cutlass_runtime_packed_v1,artifacts/checkpoints/maxvit_small/cutlass_sparse_bf16_runtime/model.pt,artifacts/checkpoints/maxvit_small/semi_structured_sparse/model.pt,96392587,maxvit_runtime_assign,,,,cutlass_sparse_bf16_cusparselt,cusparselt_bf16,2to4,False,8,72,38,
