policy_id,scenario,sample_count,dense_prefill_nll,dense_decode_nll,prefill_nll,decode_nll,delta_prefill_nll,delta_decode_nll,target_delta_nll,prefill_tokens,decode_tokens
dense_grid_37,prefill_decode,100,2.0165355252637243,1.9183566811644002,2.042613551033143,1.9440803565508054,0.026078025769418645,0.025723675386405187,2.0839720566818336,204700,8100
