m,n,k,latency_ms,latency_mean_ms,latency_std_ms,latency_min_ms,latency_max_ms,samples,tflops,latency_q25_ms,latency_q75_ms,latency_iqr_ms,dense_flops,effective_work,bytes_activation,bytes_weight,bytes_scale,bytes_output,bytes_total,arithmetic_intensity
16384,4096,4096,2.119125,2.119125,0.0,2.119125,2.119125,1,259.42588,2.119125,2.119125,0.0,549755813888.0,549755813888.0,167772160.0,8388608.0,5242880.0,134217728.0,315621376.0,1741.8205980066446
16384,4096,11008,5.286374,5.286374,0.0,5.286374,5.286374,1,279.486211,5.286374,5.286374,0.0,1477468749824.0,1477468749824.0,450887680.0,22544384.0,14090240.0,134217728.0,621740032.0,2376.3448930114896
16384,12288,4096,3.066038,3.066038,0.0,3.066038,3.066038,1,537.914804,3.066038,3.066038,0.0,1649267441664.0,1649267441664.0,167772160.0,25165824.0,7340032.0,402653184.0,602931200.0,2735.4156521739133
16384,22016,4096,4.158962,4.158962,0.0,4.158962,4.158962,1,710.49873,4.158962,4.158962,0.0,2954937499648.0,2954937499648.0,167772160.0,45088768.0,9830400.0,721420288.0,944111616.0,3129.8603359711233
