m,n,k,latency_ms,latency_mean_ms,latency_std_ms,latency_min_ms,latency_max_ms,samples,tflops,latency_q25_ms,latency_q75_ms,latency_iqr_ms,dense_flops,effective_work,bytes_activation,bytes_weight,bytes_scale,bytes_output,bytes_total,arithmetic_intensity
8,4096,4096,0.134876,0.134876,0.0,0.134876,0.134876,1,1.990239,0.134876,0.134876,0.0,268435456.0,268435456.0,81920.0,8388608.0,1050624.0,65536.0,9586688.0,28.000854518265328
8,4096,11008,0.161032,0.161032,0.0,0.161032,0.161032,1,4.479981,0.161032,0.161032,0.0,721420288.0,721420288.0,220160.0,22544384.0,2823552.0,65536.0,25653632.0,28.121565320653232
8,12288,4096,0.152302,0.152302,0.0,0.152302,0.152302,1,5.287577,0.152302,0.152302,0.0,805306368.0,805306368.0,81920.0,25165824.0,3147776.0,196608.0,28592128.0,28.165317670653966
8,22016,4096,0.17549,0.17549,0.0,0.17549,0.17549,1,8.221764,0.17549,0.17549,0.0,1442840576.0,1442840576.0,81920.0,45088768.0,5638144.0,352256.0,51161088.0,28.20191345422521
16384,4096,4096,2.11651,2.11651,0.0,2.11651,2.11651,1,259.746429,2.11651,2.11651,0.0,549755813888.0,549755813888.0,167772160.0,8388608.0,5242880.0,134217728.0,315621376.0,1741.8205980066446
16384,4096,11008,5.287878,5.287878,0.0,5.287878,5.287878,1,279.406762,5.287878,5.287878,0.0,1477468749824.0,1477468749824.0,450887680.0,22544384.0,14090240.0,134217728.0,621740032.0,2376.3448930114896
16384,12288,4096,3.100589,3.100589,0.0,3.100589,3.100589,1,531.920725,3.100589,3.100589,0.0,1649267441664.0,1649267441664.0,167772160.0,25165824.0,7340032.0,402653184.0,602931200.0,2735.4156521739133
16384,22016,4096,4.162782,4.162782,0.0,4.162782,4.162782,1,709.846873,4.162782,4.162782,0.0,2954937499648.0,2954937499648.0,167772160.0,45088768.0,9830400.0,721420288.0,944111616.0,3129.8603359711233
