module_name,from_method,to_method,latency_delta_ms,quality_delta
model.language_model.layers.1.self_attn.v_proj,sparse_bf16,sparse_nvfp4,-0.013776999999999984,0.0003884365638732623
model.language_model.layers.2.self_attn.v_proj,dense_nvfp4,sparse_nvfp4,-0.016834499999999974,0.0006166262864681581
model.language_model.layers.3.self_attn.v_proj,sparse_bf16,sparse_nvfp4,-0.013776999999999984,0.0004118788580099856
model.language_model.layers.4.self_attn.v_proj,dense_nvfp4,sparse_nvfp4,-0.016834499999999974,0.0006566250974413799
model.language_model.layers.4.self_attn.o_proj,dense_nvfp4,sparse_nvfp4,-0.016834499999999974,0.0005140875763637565
model.language_model.layers.6.self_attn.v_proj,dense_nvfp4,sparse_nvfp4,-0.016834499999999974,0.0004851333722458127
model.language_model.layers.7.self_attn.v_proj,dense_nvfp4,sparse_nvfp4,-0.016834499999999974,0.0004621145186529258
model.language_model.layers.7.self_attn.o_proj,dense_nvfp4,sparse_nvfp4,-0.016834499999999974,0.0004409161231343115
model.language_model.layers.8.self_attn.o_proj,dense_nvfp4,sparse_nvfp4,-0.016834499999999974,0.0004892191510824607
model.language_model.layers.9.self_attn.v_proj,dense_nvfp4,sparse_nvfp4,-0.016834499999999974,0.0005047920549657892
model.language_model.layers.9.self_attn.o_proj,dense_nvfp4,sparse_nvfp4,-0.016834499999999974,0.0006075185378968424
model.language_model.layers.10.self_attn.v_proj,dense_nvfp4,sparse_nvfp4,-0.016834499999999974,0.0005094482437712923
model.language_model.layers.10.self_attn.o_proj,dense_nvfp4,sparse_nvfp4,-0.016834499999999974,0.0006984793135484879
model.language_model.layers.11.self_attn.v_proj,sparse_bf16,sparse_nvfp4,-0.013776999999999984,0.0003306012817342038
model.language_model.layers.11.self_attn.o_proj,dense_nvfp4,sparse_nvfp4,-0.016834499999999974,0.0006143902013154036
model.language_model.layers.12.self_attn.o_proj,dense_nvfp4,sparse_nvfp4,-0.016834499999999974,0.0005121175898454423
model.language_model.layers.13.self_attn.v_proj,dense_nvfp4,sparse_nvfp4,-0.016834499999999974,0.0004435939195450277
model.language_model.layers.13.self_attn.o_proj,dense_nvfp4,sparse_nvfp4,-0.016834499999999974,0.000461325451890905
model.language_model.layers.14.self_attn.v_proj,dense_nvfp4,sparse_nvfp4,-0.016834499999999974,0.0004557976919543369
