module_name,from_method,to_method,latency_delta_ms,quality_delta
model.language_model.layers.4.mlp.down_proj,dense_bf16,sparse_bf16,-0.4715897625454969,4.527540406265351e-05
model.language_model.layers.30.mlp.down_proj,dense_bf16,sparse_bf16,-0.4715897625454969,3.339554079109865e-05
