module_name,from_method,to_method,latency_delta_ms,quality_delta
model.language_model.layers.0.self_attn.k_proj,dense_bf16,sparse_nvfp4,-0.18592399999999998,5.451558790605394e-06
model.language_model.layers.31.mlp.down_proj,dense_bf16,sparse_bf16,-0.4715897625454969,8.136602941099769e-05
