method,model_key,model_path,batch,input_seq,output_seq,max_model_len,total_prompt_tokens,total_tokens,status,iters,mean_ms,median_ms,min_ms,max_ms,std_ms,input_tokens_per_s_median,total_tokens_per_s_median,error
hetero,hetero_strategy_a,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_a,1,128,1,129,128,129,OK,1,140.6873594969511,140.6873594969511,140.6873594969511,140.6873594969511,0.0,909.8187673553853,916.9267264753491,
hetero,hetero_strategy_a,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_a,2,128,1,129,256,258,OK,1,28.40764820575714,28.40764820575714,28.40764820575714,28.40764820575714,0.0,9011.657640427926,9082.06121574377,
