method,model_variant,model_path,batch_size,input_tokens,output_tokens,multimodal,text_tokens,image_tokens,total_prefill_tokens,image_size,dtype,attn_implementation,input_mode,sampling,checkpoint_path,kernel_backend,nvfp4_block_size,nvfp4_backend,nvfp4_quant_backend,nvfp4_sf_layout,marlin_activation_dtype,replaced_linear_count,skipped_linear_count,compressed_module_count,packed_checkpoint_file_size_bytes,prefill_ms,decode_total_ms,first_decode_ms,decode_per_token_ms,tokens_per_sec,status
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,2,128,32,False,128,0,128,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,117.57899971008301,863.2605868339539,27.94237127304077,27.84711570432109,71.82072359794361,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,2,128,128,False,128,0,128,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,117.72651329040528,3529.6795563697815,27.864961433410645,27.792752412360485,71.96120666014082,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,2,512,32,False,512,0,512,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,147.44519271850587,863.6195941925049,27.972566318511962,27.858696586854997,71.79086766549197,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,2,512,128,False,512,0,512,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,147.39315032958984,3518.1299454689024,27.837377643585206,27.701810594243327,72.19744692123544,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,2,1024,32,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,194.1460983276367,863.3993154525757,27.867628955841063,27.851590821050827,71.80918364233462,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,2,1024,128,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,194.14581069946288,3526.553141117096,27.846790313720703,27.76813496942595,72.0250028387609,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,2,2048,32,False,2048,0,2048,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,357.88684539794923,900.0253837585449,29.26606092453003,29.033076895436935,68.886945989329,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,2,2048,128,False,2048,0,2048,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,357.4377212524414,3516.450392436981,27.85128011703491,27.688585767220324,72.23193039955616,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,2,8192,32,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,1606.8291870117187,857.926083278656,27.847747230529784,27.675034944472774,72.26729809060052,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,2,8192,128,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,1607.4989318847656,3530.902623462677,27.966304111480714,27.802382861910843,71.93628006396503,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,4,128,32,False,128,0,128,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,134.39798812866212,968.2130599975586,31.56798400878906,31.232679354759956,128.07098470693285,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,4,128,128,False,128,0,128,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,119.85566368103028,3522.4367725372313,27.933872127532958,27.735722618403397,144.2183445166809,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,4,512,32,False,512,0,512,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,182.17151107788087,864.4296909332276,28.139219093322755,27.884828739781533,143.44717829639927,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,4,512,128,False,512,0,512,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,182.2470687866211,3522.3147151947023,27.942193508148193,27.734761536966158,144.22334205645205,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,4,1024,32,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,336.52989654541017,863.6384812355042,28.09478874206543,27.859305846306587,143.57859531989362,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,4,1024,128,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,336.5527145385742,3529.439497089386,27.965086460113525,27.79086218180619,143.93220238480671,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,4,2048,32,False,2048,0,2048,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,699.7763732910156,862.1762362480164,28.01391534805298,27.81213665316182,143.8221036334963,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,4,2048,128,False,2048,0,2048,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,699.5995086669922,3518.349840450287,27.90412015914917,27.70354205078966,144.38586923891143,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,4,8192,32,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,3004.015087890625,872.4277063369751,28.4105185508728,28.142829236676615,142.1321206322453,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,4,8192,128,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,3000.4298461914063,3545.695512676239,28.16716651916504,27.918862304537313,143.27231376294043,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,8,128,32,False,128,0,128,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,123.95556983947753,857.1935259819031,27.9942928314209,27.651404063932358,289.3162307962131,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,8,128,128,False,128,0,128,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,123.51070632934571,3505.6345868110657,27.74800310134888,27.603421943394217,289.8191396851245,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,8,512,32,False,512,0,512,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,327.9112884521484,860.1641919136048,27.917668533325195,27.747231997213056,288.3170472933489,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,8,512,128,False,512,0,512,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,327.6610412597656,3514.0306392669677,27.84140291213989,27.66953259265329,289.126676542564,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,8,1024,32,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,680.8158996582031,860.2710582733155,28.005123329162597,27.750679299139208,288.2812313804567,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,8,1024,128,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,680.7611602783203,3520.6981842041014,27.91324472427368,27.722032946488987,288.57912460612687,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,8,2048,32,False,2048,0,2048,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,1417.8153137207032,861.0428627967834,27.94056625366211,27.77557621925108,288.022827568029,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,8,2048,128,False,2048,0,2048,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,1417.8470397949218,3632.3111926078795,28.542884731292723,28.60087553234551,279.7117169001551,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,8,8192,32,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,,,,,,OOM
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,8,8192,128,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,,,,,,OOM
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,16,128,32,False,128,0,128,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,181.0147674560547,855.3743241310119,27.743089294433595,27.59272013325845,579.8630915229938,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,16,128,128,False,128,0,128,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,180.924951171875,3505.85271024704,27.786977767944336,27.605139450764092,579.6022160488354,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,16,512,32,False,512,0,512,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,686.7246490478516,861.0105309486389,28.007217597961425,27.774533256407707,576.0672862543506,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,16,512,128,False,512,0,512,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,686.6640594482421,3532.504197025299,27.97157440185547,27.81499367736456,575.2293236370774,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,16,1024,32,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,1429.9869262695313,859.8477122306824,27.958350563049315,27.7370229751833,576.8463333038814,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,16,1024,128,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,1430.0049621582032,3513.975473022461,27.889337635040285,27.669098212775282,578.2624311410531,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,16,2048,32,False,2048,0,2048,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,2909.4015625,860.9563447952271,28.000512218475343,27.772785315975067,576.1035422974558,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,16,2048,128,False,2048,0,2048,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,2907.9129028320312,3525.2633648872375,28.06087656021118,27.75797925108061,576.4108350710409,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,16,8192,32,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,,,,,,OOM
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,16,8192,128,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,,,,,,OOM
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,32,128,32,False,128,0,128,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,337.5651489257813,872.0510904312134,28.33305597305298,28.130680336490755,1137.548030023647,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,32,128,128,False,128,0,128,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,337.60614624023435,3573.0388872146605,28.312883186340333,28.13416446625717,1137.4071562842869,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,32,512,32,False,512,0,512,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,1437.2651000976562,873.4439404487609,28.36495189666748,28.175610982218096,1135.7340225983214,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,32,512,128,False,512,0,512,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,1437.42978515625,3576.8738386154173,28.38241262435913,28.164360933979665,1136.187683257273,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,32,1024,32,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,2931.561242675781,908.7779255867005,29.58336000442505,29.31541695440969,1091.5758097442474,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,32,1024,128,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,2929.91708984375,3584.572375679016,28.43279037475586,28.224979336055245,1133.74750851004,
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,32,2048,32,False,2048,0,2048,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,,,,,,OOM
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,32,2048,128,False,2048,0,2048,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,,,,,,OOM
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,32,8192,32,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,,,,,,OOM
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,32,8192,128,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,,,,,,OOM
dense,4B,/home/agent/wja/data/models/Qwen/Qwen3.5-4B,1024,32,32,False,32,0,32,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,,,,,,OOM
