module_index,module_name,layer,layer_bucket,module_type,module_family,in_features,out_features,numel,weight_mean,weight_std,weight_abs_mean,weight_abs_max,weight_outlier_ratio_6x,weight_row_norm_mean,weight_row_norm_max,weight_col_norm_mean,weight_col_norm_max,activation_mean,activation_std,activation_abs_mean,activation_abs_max,activation_outlier_ratio_6x_weight_mean,method,weight_mse,weight_rel_mse,weight_rmse_over_rms,weight_max_abs_error,output_mse,output_rel_mse,output_rmse_over_rms,output_max_abs_error,output_ref_rms
24,model.layers.3.self_attn.v_proj,3,layers_00_07,v_proj,attention,4096,4096,16777216,1.0761416433524573e-06,0.01360287144780159,0.010725929401814938,0.138671875,1.8835067749023438e-05,0.8630927801132202,1.3863977193832397,0.8682838082313538,0.9547548294067383,0.0009744706942171888,0.30595682705257876,0.19170089927501976,8.9375,0.7653001435101032,marlin_nvfp4,1.393440243191435e-06,0.007530557591967048,0.08677878537964823,0.00927734375,0.00036485042551248625,0.005286598609644275,0.07270899950930611,0.146484375,0.26270555720862215
25,model.layers.3.self_attn.o_proj,3,layers_00_07,o_proj,attention,4096,4096,16777216,-6.909574949531816e-06,0.01330900751054287,0.010460873134434223,0.5390625,0.00014454126358032227,0.8478956818580627,5.647276878356934,0.84377121925354,1.141173005104065,-1.8998110872914253e-05,0.023738235670542954,0.011167976190336049,1.8125,0.023561351001262665,dense_nvfp4,1.3388905699684983e-06,0.00755881358575752,0.08694143767938002,0.052734375,2.4713089032957214e-06,0.0033877723890818018,0.05820457360965547,0.1171875,0.027008869398342183
25,model.layers.3.self_attn.o_proj,3,layers_00_07,o_proj,attention,4096,4096,16777216,-6.909574949531816e-06,0.01330900751054287,0.010460873134434223,0.5390625,0.00014454126358032227,0.8478956818580627,5.647276878356934,0.84377121925354,1.141173005104065,-1.8998110872914253e-05,0.023738235670542954,0.011167976190336049,1.8125,0.023561351001262665,sparse_bf16,3.235573603888042e-05,0.18266689050892923,0.42739547319658083,0.34375,2.403435300379897e-05,0.03294728448844673,0.18151386858432259,0.322265625,0.027008869398342183
25,model.layers.3.self_attn.o_proj,3,layers_00_07,o_proj,attention,4096,4096,16777216,-6.909574949531816e-06,0.01330900751054287,0.010460873134434223,0.5390625,0.00014454126358032227,0.8478956818580627,5.647276878356934,0.84377121925354,1.141173005104065,-1.8998110872914253e-05,0.023738235670542954,0.011167976190336049,1.8125,0.023561351001262665,sparse_nvfp4,5.272326961858198e-05,0.2976534271115755,0.5455762340054554,0.25390625,4.6898997368316486e-05,0.06429108402762486,0.25355686547128803,0.396484375,0.027008869398342183
25,model.layers.3.self_attn.o_proj,3,layers_00_07,o_proj,attention,4096,4096,16777216,-6.909574949531816e-06,0.01330900751054287,0.010460873134434223,0.5390625,0.00014454126358032227,0.8478956818580627,5.647276878356934,0.84377121925354,1.141173005104065,-1.8998110872914253e-05,0.023738235670542954,0.011167976190336049,1.8125,0.023561351001262665,marlin_nvfp4,1.3388905699684983e-06,0.00755881358575752,0.08694143767938002,0.052734375,2.4713089032957214e-06,0.0033877723890818018,0.05820457360965547,0.1171875,0.027008869398342183
26,model.layers.3.mlp.gate_proj,3,layers_00_07,gate_proj,mlp,4096,11008,45088768,-4.189204901194898e-06,0.019003747031092644,0.015113836154341698,0.578125,6.555956497322768e-05,1.2131060361862183,3.4032225608825684,1.993687391281128,2.1504909992218018,-2.774782090853023e-05,0.1289107999999953,0.10065438452875242,3.515625,0.4623434543609619,dense_nvfp4,2.6805898605109475e-06,0.007422527483508725,0.08615409150765113,0.02197265625,0.00018027092427960165,0.004097342485828571,0.06401048731128807,0.1953125,0.20975470402347526
26,model.layers.3.mlp.gate_proj,3,layers_00_07,gate_proj,mlp,4096,11008,45088768,-4.189204901194898e-06,0.019003747031092644,0.015113836154341698,0.578125,6.555956497322768e-05,1.2131060361862183,3.4032225608825684,1.993687391281128,2.1504909992218018,-2.774782090853023e-05,0.1289107999999953,0.10065438452875242,3.515625,0.4623434543609619,sparse_bf16,6.295140659393266e-05,0.17431183802207376,0.41750669218836933,0.232421875,0.002117109899192529,0.04811937572181931,0.21936129039057758,0.78515625,0.20975470402347526
26,model.layers.3.mlp.gate_proj,3,layers_00_07,gate_proj,mlp,4096,11008,45088768,-4.189204901194898e-06,0.019003747031092644,0.015113836154341698,0.578125,6.555956497322768e-05,1.2131060361862183,3.4032225608825684,1.993687391281128,2.1504909992218018,-2.774782090853023e-05,0.1289107999999953,0.10065438452875242,3.515625,0.4623434543609619,sparse_nvfp4,0.00010081983799504679,0.2791691595291237,0.5283646085130265,0.341796875,0.00396337621942769,0.09008280085143623,0.30013796969300005,1.375,0.20975470402347526
26,model.layers.3.mlp.gate_proj,3,layers_00_07,gate_proj,mlp,4096,11008,45088768,-4.189204901194898e-06,0.019003747031092644,0.015113836154341698,0.578125,6.555956497322768e-05,1.2131060361862183,3.4032225608825684,1.993687391281128,2.1504909992218018,-2.774782090853023e-05,0.1289107999999953,0.10065438452875242,3.515625,0.4623434543609619,marlin_nvfp4,2.6805898605109475e-06,0.007422527483508725,0.08615409150765113,0.02197265625,0.00018027092427960165,0.004097342485828571,0.06401048731128807,0.1953125,0.20975470402347526
27,model.layers.3.mlp.up_proj,3,layers_00_07,up_proj,mlp,4096,11008,45088768,3.952352017222438e-06,0.017587386071681976,0.014004543423652649,0.50390625,1.3661939192388672e-05,1.1249536275863647,1.2540247440338135,1.8443503379821777,1.89543879032135,-2.774782090853023e-05,0.1289107999999953,0.10065438452875242,3.515625,0.49361736699938774,dense_nvfp4,2.2952047211854436e-06,0.0074202553238113,0.08614090389478915,0.0186767578125,0.00015349692279583948,0.005829505473062078,0.07635119824247735,0.083984375,0.1622684095610637
27,model.layers.3.mlp.up_proj,3,layers_00_07,up_proj,mlp,4096,11008,45088768,3.952352017222438e-06,0.017587386071681976,0.014004543423652649,0.50390625,1.3661939192388672e-05,1.1249536275863647,1.2540247440338135,1.8443503379821777,1.89543879032135,-2.774782090853023e-05,0.1289107999999953,0.10065438452875242,3.515625,0.49361736699938774,sparse_bf16,5.3329626098275185e-05,0.17241139246533463,0.4152245085075478,0.16473388671875,0.001787781816241223,0.06789637011994586,0.26056931922224813,0.427734375,0.1622684095610637
27,model.layers.3.mlp.up_proj,3,layers_00_07,up_proj,mlp,4096,11008,45088768,3.952352017222438e-06,0.017587386071681976,0.014004543423652649,0.50390625,1.3661939192388672e-05,1.1249536275863647,1.2540247440338135,1.8443503379821777,1.89543879032135,-2.774782090853023e-05,0.1289107999999953,0.10065438452875242,3.515625,0.49361736699938774,sparse_nvfp4,8.553144695280596e-05,0.27651789347882044,0.5258496871529168,0.159271240234375,0.003268344723078054,0.12412518182125734,0.3523140386377718,0.625,0.1622684095610637
27,model.layers.3.mlp.up_proj,3,layers_00_07,up_proj,mlp,4096,11008,45088768,3.952352017222438e-06,0.017587386071681976,0.014004543423652649,0.50390625,1.3661939192388672e-05,1.1249536275863647,1.2540247440338135,1.8443503379821777,1.89543879032135,-2.774782090853023e-05,0.1289107999999953,0.10065438452875242,3.515625,0.49361736699938774,marlin_nvfp4,2.2952047211854436e-06,0.0074202553238113,0.08614090389478915,0.0186767578125,0.00015349692279583948,0.005829505473062078,0.07635119824247735,0.083984375,0.1622684095610637
28,model.layers.3.mlp.down_proj,3,layers_00_07,down_proj,mlp,11008,4096,45088768,5.15961392011377e-06,0.0176240224391222,0.014033450745046139,0.68359375,2.455156936775893e-05,1.847469449043274,5.427108287811279,1.1273553371429443,1.4484494924545288,1.9990059206123945e-05,0.019001880597939502,0.009842603857260804,7.09375,0.004822780919629474,dense_nvfp4,2.3468061510018657e-06,0.007555567269761706,0.08692276611890412,0.028076171875,8.695404336123147e-06,0.005913368937284977,0.0768984326061655,0.076171875,0.03834664764831956
28,model.layers.3.mlp.down_proj,3,layers_00_07,down_proj,mlp,11008,4096,45088768,5.15961392011377e-06,0.0176240224391222,0.014033450745046139,0.68359375,2.455156936775893e-05,1.847469449043274,5.427108287811279,1.1273553371429443,1.4484494924545288,1.9990059206123945e-05,0.019001880597939502,0.009842603857260804,7.09375,0.004822780919629474,sparse_bf16,5.286611443342165e-05,0.17020301558444312,0.4125566816625845,0.103515625,0.00010678330630753408,0.07261871468315079,0.269478597820218,0.2265625,0.03834664764831956
28,model.layers.3.mlp.down_proj,3,layers_00_07,down_proj,mlp,11008,4096,45088768,5.15961392011377e-06,0.0176240224391222,0.014033450745046139,0.68359375,2.455156936775893e-05,1.847469449043274,5.427108287811279,1.1273553371429443,1.4484494924545288,1.9990059206123945e-05,0.019001880597939502,0.009842603857260804,7.09375,0.004822780919629474,sparse_nvfp4,8.455615187453669e-05,0.2722294269117677,0.5217560990652316,0.1650390625,0.00019723777222679928,0.13413289025559655,0.3662415736308435,0.2421875,0.03834664764831956
28,model.layers.3.mlp.down_proj,3,layers_00_07,down_proj,mlp,11008,4096,45088768,5.15961392011377e-06,0.0176240224391222,0.014033450745046139,0.68359375,2.455156936775893e-05,1.847469449043274,5.427108287811279,1.1273553371429443,1.4484494924545288,1.9990059206123945e-05,0.019001880597939502,0.009842603857260804,7.09375,0.004822780919629474,marlin_nvfp4,2.3468061510018657e-06,0.007555567269761706,0.08692276611890412,0.028076171875,8.695404336123147e-06,0.005913368937284977,0.0768984326061655,0.076171875,0.03834664764831956
29,model.layers.4.self_attn.q_proj,4,layers_00_07,q_proj,attention,4096,4096,16777216,1.7987917999562342e-06,0.026268810033798218,0.019943831488490105,0.67578125,0.00034689903259277344,1.6103339195251465,2.9790961742401123,1.6764237880706787,8.837045669555664,0.001466621709141691,0.293406460281407,0.1801870707422495,9.5625,0.5621284805238247,dense_nvfp4,5.1763013289019e-06,0.007501338441245131,0.08661026752784644,0.0263671875,0.0013974473376947572,0.0008729244594188454,0.029545295047077213,0.32421875,1.265258879967487
29,model.layers.4.self_attn.q_proj,4,layers_00_07,q_proj,attention,4096,4096,16777216,1.7987917999562342e-06,0.026268810033798218,0.019943831488490105,0.67578125,0.00034689903259277344,1.6103339195251465,2.9790961742401123,1.6764237880706787,8.837045669555664,0.001466621709141691,0.293406460281407,0.1801870707422495,9.5625,0.5621284805238247,sparse_bf16,0.00011920523684239015,0.1727486034344231,0.415630368758616,0.1318359375,0.011770879522373434,0.007352755532743061,0.08574821008477705,1.1953125,1.265258879967487
29,model.layers.4.self_attn.q_proj,4,layers_00_07,q_proj,attention,4096,4096,16777216,1.7987917999562342e-06,0.026268810033798218,0.019943831488490105,0.67578125,0.00034689903259277344,1.6103339195251465,2.9790961742401123,1.6764237880706787,8.837045669555664,0.001466621709141691,0.293406460281407,0.1801870707422495,9.5625,0.5621284805238247,sparse_nvfp4,0.00019331400108058006,0.28014477044447583,0.5292870397473151,0.171875,0.022876016271766275,0.014289650564313501,0.11953932643407984,1.59375,1.265258879967487
29,model.layers.4.self_attn.q_proj,4,layers_00_07,q_proj,attention,4096,4096,16777216,1.7987917999562342e-06,0.026268810033798218,0.019943831488490105,0.67578125,0.00034689903259277344,1.6103339195251465,2.9790961742401123,1.6764237880706787,8.837045669555664,0.001466621709141691,0.293406460281407,0.1801870707422495,9.5625,0.5621284805238247,marlin_nvfp4,5.1763013289019e-06,0.007501338441245131,0.08661026752784644,0.0263671875,0.0013974473376947572,0.0008729244594188454,0.029545295047077213,0.32421875,1.265258879967487
30,model.layers.4.self_attn.k_proj,4,layers_00_07,k_proj,attention,4096,4096,16777216,1.3538822713599075e-05,0.026825442910194397,0.02014058642089367,0.51171875,0.00044083595275878906,1.6236298084259033,3.3530118465423584,1.714316964149475,3.82964825630188,0.001466621709141691,0.293406460281407,0.1801870707422495,9.5625,0.5592115335166454,dense_nvfp4,5.3936200856696814e-06,0.007495255693087407,0.08657514477658936,0.0234375,0.0015519029129791306,0.0006417370905606642,0.025332530283425383,0.375,1.5550834652316234
30,model.layers.4.self_attn.k_proj,4,layers_00_07,k_proj,attention,4096,4096,16777216,1.3538822713599075e-05,0.026825442910194397,0.02014058642089367,0.51171875,0.00044083595275878906,1.6236298084259033,3.3530118465423584,1.714316964149475,3.82964825630188,0.001466621709141691,0.293406460281407,0.1801870707422495,9.5625,0.5592115335166454,sparse_bf16,0.00012466117914300412,0.173235674340711,0.41621589871208786,0.12255859375,0.012318308799876831,0.00509382100113829,0.07137100952864749,1.6875,1.5550834652316234
30,model.layers.4.self_attn.k_proj,4,layers_00_07,k_proj,attention,4096,4096,16777216,1.3538822713599075e-05,0.026825442910194397,0.02014058642089367,0.51171875,0.00044083595275878906,1.6236298084259033,3.3530118465423584,1.714316964149475,3.82964825630188,0.001466621709141691,0.293406460281407,0.1801870707422495,9.5625,0.5592115335166454,sparse_nvfp4,0.00020221956947352737,0.2810148574196341,0.5301083449820745,0.1416015625,0.0241781456861645,0.009998056410633034,0.09999028158092682,2.1875,1.5550834652316234
30,model.layers.4.self_attn.k_proj,4,layers_00_07,k_proj,attention,4096,4096,16777216,1.3538822713599075e-05,0.026825442910194397,0.02014058642089367,0.51171875,0.00044083595275878906,1.6236298084259033,3.3530118465423584,1.714316964149475,3.82964825630188,0.001466621709141691,0.293406460281407,0.1801870707422495,9.5625,0.5592115335166454,marlin_nvfp4,5.3936200856696814e-06,0.007495255693087407,0.08657514477658936,0.0234375,0.0015519029129791306,0.0006417370905606642,0.025332530283425383,0.375,1.5550834652316234
31,model.layers.4.self_attn.v_proj,4,layers_00_07,v_proj,attention,4096,4096,16777216,-3.1021177164802793e-06,0.014356493949890137,0.01138307899236679,0.142578125,1.2576580047607422e-05,0.9155761003494263,1.248631477355957,0.9167274236679077,0.9853674173355103,0.001466621709141691,0.293406460281407,0.1801870707422495,9.5625,0.7390771619975567,dense_nvfp4,1.5491145859414246e-06,0.00751599926445763,0.08669486296463955,0.0107421875,0.00036676352692666114,0.005534208428609223,0.07439226054240604,0.13232421875,0.257433650080501
31,model.layers.4.self_attn.v_proj,4,layers_00_07,v_proj,attention,4096,4096,16777216,-3.1021177164802793e-06,0.014356493949890137,0.01138307899236679,0.142578125,1.2576580047607422e-05,0.9155761003494263,1.248631477355957,0.9167274236679077,0.9853674173355103,0.001466621709141691,0.293406460281407,0.1801870707422495,9.5625,0.7390771619975567,sparse_bf16,3.5433375160209835e-05,0.17191576663100272,0.41462726228626445,0.0537109375,0.0034265688718733145,0.05170455876798035,0.2273863645163895,0.75,0.257433650080501
31,model.layers.4.self_attn.v_proj,4,layers_00_07,v_proj,attention,4096,4096,16777216,-3.1021177164802793e-06,0.014356493949890137,0.01138307899236679,0.142578125,1.2576580047607422e-05,0.9155761003494263,1.248631477355957,0.9167274236679077,0.9853674173355103,0.001466621709141691,0.293406460281407,0.1801870707422495,9.5625,0.7390771619975567,sparse_nvfp4,5.705358853447251e-05,0.2768127892870916,0.5261300117718923,0.064453125,0.006388188303390052,0.09639335145567367,0.31047278698087805,1.125,0.257433650080501
31,model.layers.4.self_attn.v_proj,4,layers_00_07,v_proj,attention,4096,4096,16777216,-3.1021177164802793e-06,0.014356493949890137,0.01138307899236679,0.142578125,1.2576580047607422e-05,0.9155761003494263,1.248631477355957,0.9167274236679077,0.9853674173355103,0.001466621709141691,0.293406460281407,0.1801870707422495,9.5625,0.7390771619975567,marlin_nvfp4,1.5491145859414246e-06,0.00751599926445763,0.08669486296463955,0.0107421875,0.00036676352692666114,0.005534208428609223,0.07439226054240604,0.13232421875,0.257433650080501
32,model.layers.4.self_attn.o_proj,4,layers_00_07,o_proj,attention,4096,4096,16777216,-6.554070637321274e-07,0.014046509750187397,0.011124523356556892,0.62109375,0.00012308359146118164,0.8959035277366638,5.31525182723999,0.8965200185775757,1.1946865320205688,0.00010986895096465332,0.03091000259866954,0.016125984999234788,6.53125,0.03819970786571503,dense_nvfp4,1.4886811641190434e-06,0.007545096504381444,0.08686251495542507,0.05078125,5.358940882160823e-06,0.004387924611180626,0.0662414116031703,0.1171875,0.03494700035244691
32,model.layers.4.self_attn.o_proj,4,layers_00_07,o_proj,attention,4096,4096,16777216,-6.554070637321274e-07,0.014046509750187397,0.011124523356556892,0.62109375,0.00012308359146118164,0.8959035277366638,5.31525182723999,0.8965200185775757,1.1946865320205688,0.00010986895096465332,0.03091000259866954,0.016125984999234788,6.53125,0.03819970786571503,sparse_bf16,3.6152490793028846e-05,0.1832320032534191,0.4280560748937213,0.373046875,5.6154907014160926e-05,0.04597988743377252,0.2144292131071989,0.4765625,0.03494700035244691
32,model.layers.4.self_attn.o_proj,4,layers_00_07,o_proj,attention,4096,4096,16777216,-6.554070637321274e-07,0.014046509750187397,0.011124523356556892,0.62109375,0.00012308359146118164,0.8959035277366638,5.31525182723999,0.8965200185775757,1.1946865320205688,0.00010986895096465332,0.03091000259866954,0.016125984999234788,6.53125,0.03819970786571503,sparse_nvfp4,5.977325781714171e-05,0.30294935509477744,0.550408353038703,0.373046875,0.0001068688204099999,0.08750466511132678,0.29581187452725216,0.6015625,0.03494700035244691
32,model.layers.4.self_attn.o_proj,4,layers_00_07,o_proj,attention,4096,4096,16777216,-6.554070637321274e-07,0.014046509750187397,0.011124523356556892,0.62109375,0.00012308359146118164,0.8959035277366638,5.31525182723999,0.8965200185775757,1.1946865320205688,0.00010986895096465332,0.03091000259866954,0.016125984999234788,6.53125,0.03819970786571503,marlin_nvfp4,1.4886811641190434e-06,0.007545096504381444,0.08686251495542507,0.05078125,5.358940882160823e-06,0.004387924611180626,0.0662414116031703,0.1171875,0.03494700035244691
33,model.layers.4.mlp.gate_proj,4,layers_00_07,gate_proj,mlp,4096,11008,45088768,-4.813143277715426e-06,0.019399456679821014,0.01538968924432993,0.51953125,7.440877379849553e-05,1.2353477478027344,2.8589119911193848,2.0352115631103516,2.20499587059021,0.00044797382570038735,0.15090908837053157,0.11700192227726802,7.40625,0.5177217125892639,dense_nvfp4,2.801110852932081e-06,0.007443053029948133,0.08627313040540567,0.02099609375,0.00025409979080418557,0.003354513182330718,0.05791815934860774,0.16796875,0.27522469702631125
33,model.layers.4.mlp.gate_proj,4,layers_00_07,gate_proj,mlp,4096,11008,45088768,-4.813143277715426e-06,0.019399456679821014,0.01538968924432993,0.51953125,7.440877379849553e-05,1.2353477478027344,2.8589119911193848,2.0352115631103516,2.20499587059021,0.00044797382570038735,0.15090908837053157,0.11700192227726802,7.40625,0.5177217125892639,sparse_bf16,6.484375660156095e-05,0.17230147051883563,0.41509212293036307,0.0966796875,0.0030370120765901235,0.04009329174800464,0.20023309353851734,0.90625,0.27522469702631125
33,model.layers.4.mlp.gate_proj,4,layers_00_07,gate_proj,mlp,4096,11008,45088768,-4.813143277715426e-06,0.019399456679821014,0.01538968924432993,0.51953125,7.440877379849553e-05,1.2353477478027344,2.8589119911193848,2.0352115631103516,2.20499587059021,0.00044797382570038735,0.15090908837053157,0.11700192227726802,7.40625,0.5177217125892639,sparse_nvfp4,0.00010450123700984688,0.27767849599572003,0.5269520813088416,0.134765625,0.005731091734433417,0.07565934120393947,0.27506243146591186,1.0390625,0.27522469702631125
33,model.layers.4.mlp.gate_proj,4,layers_00_07,gate_proj,mlp,4096,11008,45088768,-4.813143277715426e-06,0.019399456679821014,0.01538968924432993,0.51953125,7.440877379849553e-05,1.2353477478027344,2.8589119911193848,2.0352115631103516,2.20499587059021,0.00044797382570038735,0.15090908837053157,0.11700192227726802,7.40625,0.5177217125892639,marlin_nvfp4,2.801110852932081e-06,0.007443053029948133,0.08627313040540567,0.02099609375,0.00025409979080418557,0.003354513182330718,0.05791815934860774,0.16796875,0.27522469702631125
34,model.layers.4.mlp.up_proj,4,layers_00_07,up_proj,mlp,4096,11008,45088768,4.507515768636949e-06,0.01746262237429619,0.01390179805457592,0.478515625,1.536968193249777e-05,1.11668062210083,1.9003409147262573,1.8313621282577515,1.8740324974060059,0.00044797382570038735,0.15090908837053157,0.11700192227726802,7.40625,0.560138400644064,dense_nvfp4,2.2683552531308907e-06,0.007438615899810654,0.08624741097453682,0.019775390625,0.00020337586804173972,0.005582997233090989,0.07471945685757485,0.107421875,0.19086047638566617
34,model.layers.4.mlp.up_proj,4,layers_00_07,up_proj,mlp,4096,11008,45088768,4.507515768636949e-06,0.01746262237429619,0.01390179805457592,0.478515625,1.536968193249777e-05,1.11668062210083,1.9003409147262573,1.8313621282577515,1.8740324974060059,0.00044797382570038735,0.15090908837053157,0.11700192227726802,7.40625,0.560138400644064,sparse_bf16,5.205090395932974e-05,0.17069049535207248,0.41314706262065143,0.091796875,0.0024206161222875464,0.0664498361739418,0.25777865732822375,0.4306640625,0.19086047638566617
34,model.layers.4.mlp.up_proj,4,layers_00_07,up_proj,mlp,4096,11008,45088768,4.507515768636949e-06,0.01746262237429619,0.01390179805457592,0.478515625,1.536968193249777e-05,1.11668062210083,1.9003409147262573,1.8313621282577515,1.8740324974060059,0.00044797382570038735,0.15090908837053157,0.11700192227726802,7.40625,0.560138400644064,sparse_nvfp4,8.387954060941242e-05,0.2750661227269347,0.5244674658421957,0.1591796875,0.004445103365321492,0.12202529252044805,0.3493211881928264,0.6875,0.19086047638566617
34,model.layers.4.mlp.up_proj,4,layers_00_07,up_proj,mlp,4096,11008,45088768,4.507515768636949e-06,0.01746262237429619,0.01390179805457592,0.478515625,1.536968193249777e-05,1.11668062210083,1.9003409147262573,1.8313621282577515,1.8740324974060059,0.00044797382570038735,0.15090908837053157,0.11700192227726802,7.40625,0.560138400644064,marlin_nvfp4,2.2683552531308907e-06,0.007438615899810654,0.08624741097453682,0.019775390625,0.00020337586804173972,0.005582997233090989,0.07471945685757485,0.107421875,0.19086047638566617
35,model.layers.4.mlp.down_proj,4,layers_00_07,down_proj,mlp,11008,4096,45088768,5.497657298292324e-07,0.01741928979754448,0.013863394036889076,0.9765625,3.184828528901562e-05,1.826021432876587,5.648232460021973,1.1140637397766113,1.3224581480026245,-5.158615926223658e-05,0.027032451607058933,0.014085342122111903,11.625,0.010906410771746968,dense_nvfp4,2.2965785235079914e-06,0.007568685843604186,0.08699819448473736,0.03515625,1.6497482675958963e-05,0.005331198328629664,0.07301505549288903,0.07421875,0.055628381049777624
35,model.layers.4.mlp.down_proj,4,layers_00_07,down_proj,mlp,11008,4096,45088768,5.497657298292324e-07,0.01741928979754448,0.013863394036889076,0.9765625,3.184828528901562e-05,1.826021432876587,5.648232460021973,1.1140637397766113,1.3224581480026245,-5.158615926223658e-05,0.027032451607058933,0.014085342122111903,11.625,0.010906410771746968,sparse_bf16,5.125093035573183e-05,0.1689043884562921,0.41097979081250713,0.1103515625,0.0001935854211296828,0.0625575606803081,0.2501150948669594,0.2109375,0.055628381049777624
35,model.layers.4.mlp.down_proj,4,layers_00_07,down_proj,mlp,11008,4096,45088768,5.497657298292324e-07,0.01741928979754448,0.013863394036889076,0.9765625,3.184828528901562e-05,1.826021432876587,5.648232460021973,1.1140637397766113,1.3224581480026245,-5.158615926223658e-05,0.027032451607058933,0.014085342122111903,11.625,0.010906410771746968,sparse_nvfp4,8.229100751842177e-05,0.271201170473907,0.5207697864449387,0.1552734375,0.00036242973283151514,0.11711997665757545,0.3422279600757008,0.3359375,0.055628381049777624
35,model.layers.4.mlp.down_proj,4,layers_00_07,down_proj,mlp,11008,4096,45088768,5.497657298292324e-07,0.01741928979754448,0.013863394036889076,0.9765625,3.184828528901562e-05,1.826021432876587,5.648232460021973,1.1140637397766113,1.3224581480026245,-5.158615926223658e-05,0.027032451607058933,0.014085342122111903,11.625,0.010906410771746968,marlin_nvfp4,2.2965785235079914e-06,0.007568685843604186,0.08699819448473736,0.03515625,1.6497482675958963e-05,0.005331198328629664,0.07301505549288903,0.07421875,0.055628381049777624
36,model.layers.5.self_attn.q_proj,5,layers_00_07,q_proj,attention,4096,4096,16777216,-7.127388016670011e-06,0.026405490934848785,0.020219998434185982,0.640625,0.00025588274002075195,1.628608226776123,2.927461624145508,1.6872509717941284,6.6441426277160645,0.002140759912208523,0.3011405199664457,0.1908036997774616,9.5625,0.5837269611656666,dense_nvfp4,5.229602720646653e-06,0.0075003264658729885,0.0866044252095295,0.0262451171875,0.0015398601090055308,0.0009626544082569223,0.03102667252956595,0.390625,1.2647521672365527
36,model.layers.5.self_attn.q_proj,5,layers_00_07,q_proj,attention,4096,4096,16777216,-7.127388016670011e-06,0.026405490934848785,0.020219998434185982,0.640625,0.00025588274002075195,1.628608226776123,2.927461624145508,1.6872509717941284,6.6441426277160645,0.002140759912208523,0.3011405199664457,0.1908036997774616,9.5625,0.5837269611656666,sparse_bf16,0.00011986066965619102,0.17190486560103865,0.4146141164999555,0.11328125,0.0137198196243844,0.008577042008337418,0.0926123210395756,1.244140625,1.2647521672365527
36,model.layers.5.self_attn.q_proj,5,layers_00_07,q_proj,attention,4096,4096,16777216,-7.127388016670011e-06,0.026405490934848785,0.020219998434185982,0.640625,0.00025588274002075195,1.628608226776123,2.927461624145508,1.6872509717941284,6.6441426277160645,0.002140759912208523,0.3011405199664457,0.1908036997774616,9.5625,0.5837269611656666,sparse_nvfp4,0.000195148735656403,0.2798834452656824,0.5290401168774277,0.15234375,0.026944974291836843,0.016844840729823084,0.129787675569844,1.7265625,1.2647521672365527
36,model.layers.5.self_attn.q_proj,5,layers_00_07,q_proj,attention,4096,4096,16777216,-7.127388016670011e-06,0.026405490934848785,0.020219998434185982,0.640625,0.00025588274002075195,1.628608226776123,2.927461624145508,1.6872509717941284,6.6441426277160645,0.002140759912208523,0.3011405199664457,0.1908036997774616,9.5625,0.5837269611656666,marlin_nvfp4,5.229602720646653e-06,0.0075003264658729885,0.0866044252095295,0.0262451171875,0.0015398601090055308,0.0009626544082569223,0.03102667252956595,0.390625,1.2647521672365527
37,model.layers.5.self_attn.k_proj,5,layers_00_07,k_proj,attention,4096,4096,16777216,4.84049814986065e-06,0.02749028243124485,0.02080650068819523,0.333984375,0.0003668665885925293,1.6754488945007324,3.567171812057495,1.757127285003662,3.4240901470184326,0.002140759912208523,0.3011405199664457,0.1908036997774616,9.5625,0.5733814872801304,dense_nvfp4,5.661203431372996e-06,0.007491181947279755,0.08655161435397814,0.02490234375,0.0017375591887685005,0.000691697022903422,0.026300133514935282,0.375,1.5849364396914982
37,model.layers.5.self_attn.k_proj,5,layers_00_07,k_proj,attention,4096,4096,16777216,4.84049814986065e-06,0.02749028243124485,0.02080650068819523,0.333984375,0.0003668665885925293,1.6754488945007324,3.567171812057495,1.757127285003662,3.4240901470184326,0.002140759912208523,0.3011405199664457,0.1908036997774616,9.5625,0.5733814872801304,sparse_bf16,0.00013009484973736107,0.17214788367890063,0.4149070783668322,0.1318359375,0.01492970153776696,0.0059432968806255254,0.07709278098904933,1.345703125,1.5849364396914982
37,model.layers.5.self_attn.k_proj,5,layers_00_07,k_proj,attention,4096,4096,16777216,4.84049814986065e-06,0.02749028243124485,0.02080650068819523,0.333984375,0.0003668665885925293,1.6754488945007324,3.567171812057495,1.757127285003662,3.4240901470184326,0.002140759912208523,0.3011405199664457,0.1908036997774616,9.5625,0.5733814872801304,sparse_nvfp4,0.0002118493866873905,0.2803294953684391,0.5294615145300356,0.1533203125,0.02962054310773965,0.011791507084675041,0.10858870606409785,2.125,1.5849364396914982
37,model.layers.5.self_attn.k_proj,5,layers_00_07,k_proj,attention,4096,4096,16777216,4.84049814986065e-06,0.02749028243124485,0.02080650068819523,0.333984375,0.0003668665885925293,1.6754488945007324,3.567171812057495,1.757127285003662,3.4240901470184326,0.002140759912208523,0.3011405199664457,0.1908036997774616,9.5625,0.5733814872801304,marlin_nvfp4,5.661203431372996e-06,0.007491181947279755,0.08655161435397814,0.02490234375,0.0017375591887685005,0.000691697022903422,0.026300133514935282,0.375,1.5849364396914982
