name,module_name,module_index,layer,module_type,module_family,n,k,selected_method,backend,quality_cost,latency_cost
model.language_model.layers.21.self_attn.k_proj,model.language_model.layers.21.self_attn.k_proj,149,21,k_proj,attention,4096,4096,dense_nvfp4,dense_nvfp4,3.932361893790797e-05,1.969835
model.language_model.layers.21.self_attn.v_proj,model.language_model.layers.21.self_attn.v_proj,150,21,v_proj,attention,4096,4096,sparse_bf16,sparse_bf16,0.0003977449824635383,1.257995
model.language_model.layers.21.self_attn.o_proj,model.language_model.layers.21.self_attn.o_proj,151,21,o_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.0019117996342258884,1.8060494999999999
model.language_model.layers.21.mlp.gate_proj,model.language_model.layers.21.mlp.gate_proj,152,21,gate_proj,mlp,11008,4096,sparse_bf16,sparse_bf16,0.0003655411772319797,3.3904291110950173
model.language_model.layers.21.mlp.up_proj,model.language_model.layers.21.mlp.up_proj,153,21,up_proj,mlp,11008,4096,dense_nvfp4,dense_nvfp4,0.00013373957500711068,3.0619853161530486
model.language_model.layers.21.mlp.down_proj,model.language_model.layers.21.mlp.down_proj,154,21,down_proj,mlp,4096,11008,dense_nvfp4,dense_nvfp4,0.00013679921026606235,4.934856405513043
model.language_model.layers.22.self_attn.q_proj,model.language_model.layers.22.self_attn.q_proj,155,22,q_proj,attention,4096,4096,sparse_bf16,sparse_bf16,0.00020343100722421833,1.257995
model.language_model.layers.22.self_attn.k_proj,model.language_model.layers.22.self_attn.k_proj,156,22,k_proj,attention,4096,4096,dense_bf16,dense_bf16,0.0,2.441358
model.language_model.layers.22.self_attn.v_proj,model.language_model.layers.22.self_attn.v_proj,157,22,v_proj,attention,4096,4096,dense_nvfp4,dense_nvfp4,0.00014650878876669042,1.969835
model.language_model.layers.22.self_attn.o_proj,model.language_model.layers.22.self_attn.o_proj,158,22,o_proj,attention,4096,4096,sparse_bf16,sparse_bf16,0.00046976084449810686,1.257995
model.language_model.layers.22.mlp.gate_proj,model.language_model.layers.22.mlp.gate_proj,159,22,gate_proj,mlp,11008,4096,dense_nvfp4,dense_nvfp4,0.0001139130659794589,3.0619853161530486
model.language_model.layers.22.mlp.up_proj,model.language_model.layers.22.mlp.up_proj,160,22,up_proj,mlp,11008,4096,sparse_bf16,sparse_bf16,0.0003871476925979234,3.3904291110950173
model.language_model.layers.22.mlp.down_proj,model.language_model.layers.22.mlp.down_proj,161,22,down_proj,mlp,4096,11008,dense_nvfp4,dense_nvfp4,0.000135013896843811,4.934856405513043
model.language_model.layers.23.self_attn.q_proj,model.language_model.layers.23.self_attn.q_proj,162,23,q_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.0017245821997265937,1.8060494999999999
model.language_model.layers.23.self_attn.k_proj,model.language_model.layers.23.self_attn.k_proj,163,23,k_proj,attention,4096,4096,sparse_bf16,sparse_bf16,0.00019959139671722056,1.257995
model.language_model.layers.23.self_attn.v_proj,model.language_model.layers.23.self_attn.v_proj,164,23,v_proj,attention,4096,4096,dense_nvfp4,dense_nvfp4,0.0001484990041635193,1.969835
model.language_model.layers.23.self_attn.o_proj,model.language_model.layers.23.self_attn.o_proj,165,23,o_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.0027163212222027643,1.8060494999999999
model.language_model.layers.23.mlp.gate_proj,model.language_model.layers.23.mlp.gate_proj,166,23,gate_proj,mlp,11008,4096,dense_nvfp4,dense_nvfp4,0.00011452084512884402,3.0619853161530486
model.language_model.layers.23.mlp.up_proj,model.language_model.layers.23.mlp.up_proj,167,23,up_proj,mlp,11008,4096,dense_bf16,dense_bf16,0.0,6.993269319161178
model.language_model.layers.23.mlp.down_proj,model.language_model.layers.23.mlp.down_proj,168,23,down_proj,mlp,4096,11008,dense_bf16,dense_bf16,0.0,7.019237382643977
model.language_model.layers.24.self_attn.q_proj,model.language_model.layers.24.self_attn.q_proj,169,24,q_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.0020336984803273135,1.8060494999999999
model.language_model.layers.24.self_attn.k_proj,model.language_model.layers.24.self_attn.k_proj,170,24,k_proj,attention,4096,4096,sparse_bf16,sparse_bf16,0.0001669668734595311,1.257995
model.language_model.layers.24.self_attn.v_proj,model.language_model.layers.24.self_attn.v_proj,171,24,v_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.015386920065726315,1.8060494999999999
model.language_model.layers.24.self_attn.o_proj,model.language_model.layers.24.self_attn.o_proj,172,24,o_proj,attention,4096,4096,sparse_bf16,sparse_bf16,0.00021528244324829765,1.257995
model.language_model.layers.24.mlp.gate_proj,model.language_model.layers.24.mlp.gate_proj,173,24,gate_proj,mlp,11008,4096,dense_bf16,dense_bf16,0.0,6.993269319161178
model.language_model.layers.24.mlp.up_proj,model.language_model.layers.24.mlp.up_proj,174,24,up_proj,mlp,11008,4096,dense_bf16,dense_bf16,0.0,6.993269319161178
model.language_model.layers.24.mlp.down_proj,model.language_model.layers.24.mlp.down_proj,175,24,down_proj,mlp,4096,11008,sparse_nvfp4,sparse_nvfp4,0.003980723857796321,4.5866232192169125
model.language_model.layers.25.self_attn.q_proj,model.language_model.layers.25.self_attn.q_proj,176,25,q_proj,attention,4096,4096,sparse_bf16,sparse_bf16,0.0002541059201056853,1.257995
model.language_model.layers.25.self_attn.k_proj,model.language_model.layers.25.self_attn.k_proj,177,25,k_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.003657564557427355,1.8060494999999999
model.language_model.layers.25.self_attn.v_proj,model.language_model.layers.25.self_attn.v_proj,178,25,v_proj,attention,4096,4096,sparse_bf16,sparse_bf16,0.00039816317556302754,1.257995
model.language_model.layers.25.self_attn.o_proj,model.language_model.layers.25.self_attn.o_proj,179,25,o_proj,attention,4096,4096,dense_nvfp4,dense_nvfp4,0.00010643853324461983,1.969835
model.language_model.layers.25.mlp.gate_proj,model.language_model.layers.25.mlp.gate_proj,180,25,gate_proj,mlp,11008,4096,sparse_nvfp4,sparse_nvfp4,0.006644435708933589,2.5708457841501398
model.language_model.layers.25.mlp.up_proj,model.language_model.layers.25.mlp.up_proj,181,25,up_proj,mlp,11008,4096,dense_bf16,dense_bf16,0.0,6.993269319161178
model.language_model.layers.25.mlp.down_proj,model.language_model.layers.25.mlp.down_proj,182,25,down_proj,mlp,4096,11008,dense_nvfp4,dense_nvfp4,0.00013757425515251127,4.934856405513043
model.language_model.layers.26.self_attn.q_proj,model.language_model.layers.26.self_attn.q_proj,183,26,q_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.0015710483000087264,1.8060494999999999
model.language_model.layers.26.self_attn.k_proj,model.language_model.layers.26.self_attn.k_proj,184,26,k_proj,attention,4096,4096,dense_bf16,dense_bf16,0.0,2.441358
model.language_model.layers.26.self_attn.v_proj,model.language_model.layers.26.self_attn.v_proj,185,26,v_proj,attention,4096,4096,dense_nvfp4,dense_nvfp4,0.00015421369284029037,1.969835
model.language_model.layers.26.self_attn.o_proj,model.language_model.layers.26.self_attn.o_proj,186,26,o_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.0014801415829957404,1.8060494999999999
model.language_model.layers.26.mlp.gate_proj,model.language_model.layers.26.mlp.gate_proj,187,26,gate_proj,mlp,11008,4096,sparse_bf16,sparse_bf16,0.0003297734639490255,3.3904291110950173
model.language_model.layers.26.mlp.up_proj,model.language_model.layers.26.mlp.up_proj,188,26,up_proj,mlp,11008,4096,dense_bf16,dense_bf16,0.0,6.993269319161178
model.language_model.layers.26.mlp.down_proj,model.language_model.layers.26.mlp.down_proj,189,26,down_proj,mlp,4096,11008,sparse_bf16,sparse_bf16,0.0004678162829672981,3.4039856523906575
model.language_model.layers.27.self_attn.q_proj,model.language_model.layers.27.self_attn.q_proj,190,27,q_proj,attention,4096,4096,dense_bf16,dense_bf16,0.0,2.441358
model.language_model.layers.27.self_attn.k_proj,model.language_model.layers.27.self_attn.k_proj,191,27,k_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.000959835265400809,1.8060494999999999
model.language_model.layers.27.self_attn.v_proj,model.language_model.layers.27.self_attn.v_proj,192,27,v_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.011421220294460386,1.8060494999999999
model.language_model.layers.27.self_attn.o_proj,model.language_model.layers.27.self_attn.o_proj,193,27,o_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.0016555630309476991,1.8060494999999999
model.language_model.layers.27.mlp.gate_proj,model.language_model.layers.27.mlp.gate_proj,194,27,gate_proj,mlp,11008,4096,dense_nvfp4,dense_nvfp4,9.021181786711063e-05,3.0619853161530486
model.language_model.layers.27.mlp.up_proj,model.language_model.layers.27.mlp.up_proj,195,27,up_proj,mlp,11008,4096,sparse_bf16,sparse_bf16,0.00034077756595870217,3.3904291110950173
model.language_model.layers.27.mlp.down_proj,model.language_model.layers.27.mlp.down_proj,196,27,down_proj,mlp,4096,11008,sparse_nvfp4,sparse_nvfp4,0.0029591056391116382,4.5866232192169125
model.language_model.layers.28.self_attn.q_proj,model.language_model.layers.28.self_attn.q_proj,197,28,q_proj,attention,4096,4096,dense_nvfp4,dense_nvfp4,4.7930409675306107e-05,1.969835
model.language_model.layers.28.self_attn.k_proj,model.language_model.layers.28.self_attn.k_proj,198,28,k_proj,attention,4096,4096,sparse_bf16,sparse_bf16,0.000252241649050034,1.257995
model.language_model.layers.28.self_attn.v_proj,model.language_model.layers.28.self_attn.v_proj,199,28,v_proj,attention,4096,4096,sparse_bf16,sparse_bf16,0.0004350546201259011,1.257995
model.language_model.layers.28.self_attn.o_proj,model.language_model.layers.28.self_attn.o_proj,200,28,o_proj,attention,4096,4096,sparse_bf16,sparse_bf16,0.0002679686373640021,1.257995
model.language_model.layers.28.mlp.gate_proj,model.language_model.layers.28.mlp.gate_proj,201,28,gate_proj,mlp,11008,4096,dense_bf16,dense_bf16,0.0,6.993269319161178
model.language_model.layers.28.mlp.up_proj,model.language_model.layers.28.mlp.up_proj,202,28,up_proj,mlp,11008,4096,sparse_bf16,sparse_bf16,0.00029602426928934395,3.3904291110950173
model.language_model.layers.28.mlp.down_proj,model.language_model.layers.28.mlp.down_proj,203,28,down_proj,mlp,4096,11008,dense_bf16,dense_bf16,0.0,7.019237382643977
model.language_model.layers.29.self_attn.q_proj,model.language_model.layers.29.self_attn.q_proj,204,29,q_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.004025674293902977,1.8060494999999999
model.language_model.layers.29.self_attn.k_proj,model.language_model.layers.29.self_attn.k_proj,205,29,k_proj,attention,4096,4096,dense_nvfp4,dense_nvfp4,3.7534882442477424e-05,1.969835
model.language_model.layers.29.self_attn.v_proj,model.language_model.layers.29.self_attn.v_proj,206,29,v_proj,attention,4096,4096,sparse_bf16,sparse_bf16,0.000451572746366956,1.257995
model.language_model.layers.29.self_attn.o_proj,model.language_model.layers.29.self_attn.o_proj,207,29,o_proj,attention,4096,4096,sparse_bf16,sparse_bf16,0.00022999506056624682,1.257995
model.language_model.layers.29.mlp.gate_proj,model.language_model.layers.29.mlp.gate_proj,208,29,gate_proj,mlp,11008,4096,sparse_bf16,sparse_bf16,0.00026436525918103896,3.3904291110950173
model.language_model.layers.29.mlp.up_proj,model.language_model.layers.29.mlp.up_proj,209,29,up_proj,mlp,11008,4096,sparse_bf16,sparse_bf16,0.00024081285336038246,3.3904291110950173
model.language_model.layers.29.mlp.down_proj,model.language_model.layers.29.mlp.down_proj,210,29,down_proj,mlp,4096,11008,sparse_nvfp4,sparse_nvfp4,0.0065853295789850925,4.5866232192169125
model.language_model.layers.30.self_attn.q_proj,model.language_model.layers.30.self_attn.q_proj,211,30,q_proj,attention,4096,4096,dense_nvfp4,dense_nvfp4,4.107777569625324e-05,1.969835
model.language_model.layers.30.self_attn.k_proj,model.language_model.layers.30.self_attn.k_proj,212,30,k_proj,attention,4096,4096,dense_nvfp4,dense_nvfp4,3.876635763004095e-05,1.969835
model.language_model.layers.30.self_attn.v_proj,model.language_model.layers.30.self_attn.v_proj,213,30,v_proj,attention,4096,4096,sparse_bf16,sparse_bf16,0.00044047785459393185,1.257995
model.language_model.layers.30.self_attn.o_proj,model.language_model.layers.30.self_attn.o_proj,214,30,o_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.002713257664886887,1.8060494999999999
model.language_model.layers.30.mlp.gate_proj,model.language_model.layers.30.mlp.gate_proj,215,30,gate_proj,mlp,11008,4096,sparse_bf16,sparse_bf16,0.00019358427726631248,3.3904291110950173
model.language_model.layers.30.mlp.up_proj,model.language_model.layers.30.mlp.up_proj,216,30,up_proj,mlp,11008,4096,sparse_nvfp4,sparse_nvfp4,0.0016671795178348375,2.5708457841501398
model.language_model.layers.30.mlp.down_proj,model.language_model.layers.30.mlp.down_proj,217,30,down_proj,mlp,4096,11008,dense_bf16,dense_bf16,0.0,7.019237382643977
model.language_model.layers.31.self_attn.q_proj,model.language_model.layers.31.self_attn.q_proj,218,31,q_proj,attention,4096,4096,dense_bf16,dense_bf16,0.0,2.441358
model.language_model.layers.31.self_attn.k_proj,model.language_model.layers.31.self_attn.k_proj,219,31,k_proj,attention,4096,4096,dense_nvfp4,dense_nvfp4,3.0893704289836456e-05,1.969835
model.language_model.layers.31.self_attn.v_proj,model.language_model.layers.31.self_attn.v_proj,220,31,v_proj,attention,4096,4096,dense_nvfp4,dense_nvfp4,8.167799075729182e-05,1.969835
model.language_model.layers.31.self_attn.o_proj,model.language_model.layers.31.self_attn.o_proj,221,31,o_proj,attention,4096,4096,sparse_bf16,sparse_bf16,0.0001901347494802674,1.257995
model.language_model.layers.31.mlp.gate_proj,model.language_model.layers.31.mlp.gate_proj,222,31,gate_proj,mlp,11008,4096,sparse_bf16,sparse_bf16,0.0001678931067324048,3.3904291110950173
model.language_model.layers.31.mlp.up_proj,model.language_model.layers.31.mlp.up_proj,223,31,up_proj,mlp,11008,4096,dense_nvfp4,dense_nvfp4,3.376579346230488e-05,3.0619853161530486
model.language_model.layers.31.mlp.down_proj,model.language_model.layers.31.mlp.down_proj,224,31,down_proj,mlp,4096,11008,sparse_nvfp4,sparse_nvfp4,0.000727673631536061,4.5866232192169125
