module_index,module_name,layer,layer_bucket,module_type,module_family,in_features,out_features,numel,weight_mean,weight_std,weight_abs_mean,weight_abs_max,weight_outlier_ratio_6x,weight_row_norm_mean,weight_row_norm_max,weight_col_norm_mean,weight_col_norm_max,activation_mean,activation_std,activation_abs_mean,activation_abs_max,activation_outlier_ratio_6x_weight_mean,method,runtime_path,activation_quantization,kernel_module_type,weight_mse,weight_rel_mse,weight_rmse_over_rms,weight_max_abs_error,output_mse,output_rel_mse,output_rmse_over_rms,output_max_abs_error,output_ref_rms,quality_formula,quality_model_variant,quality_source_method,quality_local_error_metric,quality_cost,global_coef,layer_coef,type_coef,prepared_artifact,latency_source,linear_group,prefill_ms,latency_cost,supported,latency_reason,latency_gain_vs_dense,quality_delta_vs_dense
3,model.layers.0.self_attn.v_proj,0,layers_00_07,v_proj,attention,4096,4096,16777216,4.799626367457677e-07,0.011053633876144886,0.008046726696193218,0.134765625,0.00255662202835083,0.6547608971595764,1.816826343536377,0.7004428505897522,0.8215903639793396,-2.6716159858608535e-05,0.0642004578178371,0.012911269150208682,4.96875,0.02311834692955017,sparse_bf16,,,,1.977465581148863e-05,0.16184482308301273,0.4022994196901267,0.0810546875,3.004944202800175e-06,0.003008365692897208,0.05484857056384613,0.0341796875,0.03160478879545666,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0005174796461260912,0.0630026318050003,3.889475029877151,0.7019609706323582,/root/wja/project/my/cospaq/fake/artifacts/results/main/003_llama2_7b_arc_easy_accuracy/prepared/sparse_bf16/model.pt,fresh,self_attn.v_proj,1.2970336198806762,1.2970336198806762,True,,1.1221567869186402,0.0005174796461260912
3,model.layers.0.self_attn.v_proj,0,layers_00_07,v_proj,attention,4096,4096,16777216,4.799626367457677e-07,0.011053633876144886,0.008046726696193218,0.134765625,0.00255662202835083,0.6547608971595764,1.816826343536377,0.7004428505897522,0.8215903639793396,-2.6716159858608535e-05,0.0642004578178371,0.012911269150208682,4.96875,0.02311834692955017,sparse_nvfp4,real_kernel_forward,runtime_kernel,PaddedSparseNVFP4Linear,3.213193122064695e-05,0.2629824141212021,0.5128181101728001,0.08984375,2.4743458794773687e-05,0.024771632196181198,0.15739006384197574,0.10546875,0.03160478879545666,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.00483294752031011,0.06428408849860567,5.367274870019428,0.5654577084627582,/root/wja/project/my/cospaq/fake/artifacts/results/main/003_llama2_7b_arc_easy_accuracy/prepared/sparse_nvfp4/model.pt,fresh,self_attn.v_proj,1.8347584009170532,1.8347584009170532,True,,0.5844320058822632,0.00483294752031011
4,model.layers.0.self_attn.o_proj,0,layers_00_07,o_proj,attention,4096,4096,16777216,-1.5904067822702928e-06,0.007180104032158852,0.004932840820401907,0.451171875,0.004933774471282959,0.45231494307518005,3.1075775623321533,0.4033185839653015,1.2295564413070679,-9.193716829258847e-05,0.008608439965624584,0.0024882647649064893,0.75390625,0.011866550892591476,dense_bf16,real_kernel_forward,runtime_kernel,NVFP4Linear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015298502524057296,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,,fresh,self_attn.o_proj,2.418396782875061,2.418396782875061,True,,0.0,0.0
4,model.layers.0.self_attn.o_proj,0,layers_00_07,o_proj,attention,4096,4096,16777216,-1.5904067822702928e-06,0.007180104032158852,0.004932840820401907,0.451171875,0.004933774471282959,0.45231494307518005,3.1075775623321533,0.4033185839653015,1.2295564413070679,-9.193716829258847e-05,0.008608439965624584,0.0024882647649064893,0.75390625,0.011866550892591476,dense_nvfp4,real_kernel_forward,runtime_kernel,NVFP4Linear,3.9923259009810863e-07,0.007743985967846362,0.08799992027181822,0.04296875,6.332528785790714e-07,0.0027056980438046195,0.05201632478178961,0.1171875,0.015298502524057296,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.0004772476048720509,0.14330798626507588,1.615926784247237,0.7616796575971921,/root/wja/project/my/cospaq/fake/artifacts/results/main/003_llama2_7b_arc_easy_accuracy/prepared/dense_nvfp4/model.pt,fresh,self_attn.o_proj,1.9912927985191344,1.9912927985191344,True,,0.4271039843559268,0.0004772476048720509
4,model.layers.0.self_attn.o_proj,0,layers_00_07,o_proj,attention,4096,4096,16777216,-1.5904067822702928e-06,0.007180104032158852,0.004932840820401907,0.451171875,0.004933774471282959,0.45231494307518005,3.1075775623321533,0.4033185839653015,1.2295564413070679,-9.193716829258847e-05,0.008608439965624584,0.0024882647649064893,0.75390625,0.011866550892591476,sparse_bf16,,,,1.340669496130431e-05,0.2600520604543426,0.5099529982795891,0.1279296875,3.693246015679108e-07,0.0015780123325036589,0.039724203358955594,0.03076171875,0.015298502524057296,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.00025311351636971957,0.0630026318050003,3.889475029877151,0.6545687460081884,/root/wja/project/my/cospaq/fake/artifacts/results/main/003_llama2_7b_arc_easy_accuracy/prepared/sparse_bf16/model.pt,fresh,self_attn.o_proj,1.29475839138031,1.29475839138031,True,,1.1236383914947512,0.00025311351636971957
4,model.layers.0.self_attn.o_proj,0,layers_00_07,o_proj,attention,4096,4096,16777216,-1.5904067822702928e-06,0.007180104032158852,0.004932840820401907,0.451171875,0.004933774471282959,0.45231494307518005,3.1075775623321533,0.4033185839653015,1.2295564413070679,-9.193716829258847e-05,0.008608439965624584,0.0024882647649064893,0.75390625,0.011866550892591476,sparse_nvfp4,real_kernel_forward,runtime_kernel,PaddedSparseNVFP4Linear,2.341939034522511e-05,0.454270103962134,0.6739956260704768,0.29931640625,1.5222010336657377e-06,0.00650390467755684,0.08064678962957447,0.10546875,0.015298502524057296,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0011477675406680215,0.06428408849860567,5.367274870019428,0.5114726830525069,/root/wja/project/my/cospaq/fake/artifacts/results/main/003_llama2_7b_arc_easy_accuracy/prepared/sparse_nvfp4/model.pt,fresh,self_attn.o_proj,1.8348479986190795,1.8348479986190795,True,,0.5835487842559817,0.0011477675406680215
5,model.layers.0.mlp.gate_proj,0,layers_00_07,gate_proj,mlp,4096,11008,45088768,-1.513830284238793e-05,0.016400780528783798,0.012972692027688026,0.890625,0.00019971714937128127,1.0422314405441284,5.189163684844971,1.7197272777557373,1.9885376691818237,-3.9618841718436215e-06,0.0425908925519034,0.028547185749630444,2.90625,0.046712569892406464,dense_bf16,real_kernel_forward,runtime_kernel,NVFP4Linear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07686901515349152,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,,fresh,mlp.gate_proj,6.114396762847901,6.114396762847901,True,,0.0,0.0
5,model.layers.0.mlp.gate_proj,0,layers_00_07,gate_proj,mlp,4096,11008,45088768,-1.513830284238793e-05,0.016400780528783798,0.012972692027688026,0.890625,0.00019971714937128127,1.0422314405441284,5.189163684844971,1.7197272777557373,1.9885376691818237,-3.9618841718436215e-06,0.0425908925519034,0.028547185749630444,2.90625,0.046712569892406464,dense_nvfp4,real_kernel_forward,runtime_kernel,NVFP4Linear,2.0182007236059667e-06,0.007502999812469574,0.08661985807232413,0.0361328125,3.9813392356526764e-05,0.006737930856274225,0.08208490029398967,0.296875,0.07686901515349152,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.0015846826104368673,0.14330798626507588,1.615926784247237,1.0156022848904511,/root/wja/project/my/cospaq/fake/artifacts/results/main/003_llama2_7b_arc_easy_accuracy/prepared/dense_nvfp4/model.pt,fresh,mlp.gate_proj,2.8061856031417847,2.8061856031417847,True,,3.308211159706116,0.0015846826104368673
5,model.layers.0.mlp.gate_proj,0,layers_00_07,gate_proj,mlp,4096,11008,45088768,-1.513830284238793e-05,0.016400780528783798,0.012972692027688026,0.890625,0.00019971714937128127,1.0422314405441284,5.189163684844971,1.7197272777557373,1.9885376691818237,-3.9618841718436215e-06,0.0425908925519034,0.028547185749630444,2.90625,0.046712569892406464,sparse_bf16,,,,5.382471609600755e-05,0.20010241303105372,0.44732808209529357,0.25390625,9.3673243946098e-05,0.015853053543884894,0.12590890970810958,0.408203125,0.07686901515349152,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0036724019668882358,0.0630026318050003,3.889475029877151,0.9453390663335179,/root/wja/project/my/cospaq/fake/artifacts/results/main/003_llama2_7b_arc_easy_accuracy/prepared/sparse_bf16/model.pt,fresh,mlp.gate_proj,3.238054394721985,3.238054394721985,True,,2.8763423681259157,0.0036724019668882358
5,model.layers.0.mlp.gate_proj,0,layers_00_07,gate_proj,mlp,4096,11008,45088768,-1.513830284238793e-05,0.016400780528783798,0.012972692027688026,0.890625,0.00019971714937128127,1.0422314405441284,5.189163684844971,1.7197272777557373,1.9885376691818237,-3.9618841718436215e-06,0.0425908925519034,0.028547185749630444,2.90625,0.046712569892406464,sparse_nvfp4,real_kernel_forward,runtime_kernel,PaddedSparseNVFP4Linear,8.567229866288429e-05,0.31850114474885016,0.5643590565844143,0.474609375,0.00021515784084290634,0.036412839222606436,0.19082148522272444,0.625,0.07686901515349152,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.015515053026426057,0.06428408849860567,5.367274870019428,1.2349273052450551,/root/wja/project/my/cospaq/fake/artifacts/results/main/003_llama2_7b_arc_easy_accuracy/prepared/sparse_nvfp4/model.pt,fresh,mlp.gate_proj,2.3487871646881104,2.3487871646881104,True,,3.76560959815979,0.015515053026426057
6,model.layers.0.mlp.up_proj,0,layers_00_07,up_proj,mlp,4096,11008,45088768,-3.2061507226899266e-07,0.01612473651766777,0.012813741341233253,0.341796875,2.557177867856808e-05,1.0297051668167114,1.63874089717865,1.690166711807251,1.8084276914596558,-3.9618841718436215e-06,0.0425908925519034,0.028547185749630444,2.90625,0.04886464774608612,dense_bf16,real_kernel_forward,runtime_kernel,NVFP4Linear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0637135663557007,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,,fresh,mlp.up_proj,6.099446392059326,6.099446392059326,True,,0.0,0.0
6,model.layers.0.mlp.up_proj,0,layers_00_07,up_proj,mlp,4096,11008,45088768,-3.2061507226899266e-07,0.01612473651766777,0.012813741341233253,0.341796875,2.557177867856808e-05,1.0297051668167114,1.63874089717865,1.690166711807251,1.8084276914596558,-3.9618841718436215e-06,0.0425908925519034,0.028547185749630444,2.90625,0.04886464774608612,dense_nvfp4,real_kernel_forward,runtime_kernel,NVFP4Linear,1.9513497326717995e-06,0.007504985964111575,0.08663132207297529,0.01397705078125,3.625548637247384e-05,0.008931201854455591,0.09450503613276698,0.09375,0.0637135663557007,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.001607207245847448,0.14330798626507588,1.615926784247237,0.777087465448237,/root/wja/project/my/cospaq/fake/artifacts/results/main/003_llama2_7b_arc_easy_accuracy/prepared/dense_nvfp4/model.pt,fresh,mlp.up_proj,2.80316481590271,2.80316481590271,True,,3.2962815761566158,0.001607207245847448
6,model.layers.0.mlp.up_proj,0,layers_00_07,up_proj,mlp,4096,11008,45088768,-3.2061507226899266e-07,0.01612473651766777,0.012813741341233253,0.341796875,2.557177867856808e-05,1.0297051668167114,1.63874089717865,1.690166711807251,1.8084276914596558,-3.9618841718436215e-06,0.0425908925519034,0.028547185749630444,2.90625,0.04886464774608612,sparse_bf16,,,,5.1798423492284705e-05,0.19921925565871276,0.4463398432346285,0.08203125,8.999970427688569e-05,0.022170590058569657,0.1488979182479381,0.1484375,0.0637135663557007,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.003652135654037715,0.0630026318050003,3.889475029877151,0.6722332185459047,/root/wja/project/my/cospaq/fake/artifacts/results/main/003_llama2_7b_arc_easy_accuracy/prepared/sparse_bf16/model.pt,fresh,mlp.up_proj,3.2399424076080323,3.2399424076080323,True,,2.8595039844512935,0.003652135654037715
6,model.layers.0.mlp.up_proj,0,layers_00_07,up_proj,mlp,4096,11008,45088768,-3.2061507226899266e-07,0.01612473651766777,0.012813741341233253,0.341796875,2.557177867856808e-05,1.0297051668167114,1.63874089717865,1.690166711807251,1.8084276914596558,-3.9618841718436215e-06,0.0425908925519034,0.028547185749630444,2.90625,0.04886464774608612,sparse_nvfp4,real_kernel_forward,runtime_kernel,PaddedSparseNVFP4Linear,8.232181696870993e-05,0.31661371129223553,0.5626843798189493,0.112060546875,0.00020184161494821742,0.04972180450737191,0.22298386602481335,0.2734375,0.0637135663557007,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.013586987693177373,0.06428408849860567,5.367274870019428,0.7919886777694838,/root/wja/project/my/cospaq/fake/artifacts/results/main/003_llama2_7b_arc_easy_accuracy/prepared/sparse_nvfp4/model.pt,fresh,mlp.up_proj,2.346992039680481,2.346992039680481,True,,3.752454352378845,0.013586987693177373
7,model.layers.0.mlp.down_proj,0,layers_00_07,down_proj,mlp,11008,4096,45088768,-1.9985723156423774e-06,0.016809994354844093,0.01332381833344698,0.52734375,0.0001343571930192411,1.7578797340393066,6.554708003997803,1.0752086639404297,1.4369772672653198,-4.835903263652696e-06,0.004433549489836272,0.001404570950314316,3.953125,0.0003679824429889058,dense_bf16,real_kernel_forward,runtime_kernel,NVFP4Linear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01388664244573935,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,,fresh,mlp.down_proj,6.398860836029053,6.398860836029053,True,,0.0,0.0
7,model.layers.0.mlp.down_proj,0,layers_00_07,down_proj,mlp,11008,4096,45088768,-1.9985723156423774e-06,0.016809994354844093,0.01332381833344698,0.52734375,0.0001343571930192411,1.7578797340393066,6.554708003997803,1.0752086639404297,1.4369772672653198,-4.835903263652696e-06,0.004433549489836272,0.001404570950314316,3.953125,0.0003679824429889058,dense_nvfp4,real_kernel_forward,runtime_kernel,NVFP4Linear,2.2011292965671177e-06,0.007789514809741619,0.08825822800023587,0.0439453125,9.416264612482905e-07,0.004882971028989003,0.06987825862876809,0.1328125,0.01388664244573935,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.0008239866129461554,0.14330798626507588,1.615926784247237,0.7286918888613575,/root/wja/project/my/cospaq/fake/artifacts/results/main/003_llama2_7b_arc_easy_accuracy/prepared/dense_nvfp4/model.pt,fresh,mlp.down_proj,5.116531181335449,5.116531181335449,True,,1.282329654693604,0.0008239866129461554
7,model.layers.0.mlp.down_proj,0,layers_00_07,down_proj,mlp,11008,4096,45088768,-1.9985723156423774e-06,0.016809994354844093,0.01332381833344698,0.52734375,0.0001343571930192411,1.7578797340393066,6.554708003997803,1.0752086639404297,1.4369772672653198,-4.835903263652696e-06,0.004433549489836272,0.001404570950314316,3.953125,0.0003679824429889058,sparse_bf16,,,,6.314566857073196e-05,0.22346443767291618,0.47272025308094867,0.1650390625,1.695389157063687e-06,0.008791741181348518,0.09376428521216656,0.046875,0.01388664244573935,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0013736943798271944,0.0630026318050003,3.889475029877151,0.6376253099711209,/root/wja/project/my/cospaq/fake/artifacts/results/main/003_llama2_7b_arc_easy_accuracy/prepared/sparse_bf16/model.pt,fresh,mlp.down_proj,3.2431904077529907,3.2431904077529907,True,,3.1556704282760624,0.0013736943798271944
7,model.layers.0.mlp.down_proj,0,layers_00_07,down_proj,mlp,11008,4096,45088768,-1.9985723156423774e-06,0.016809994354844093,0.01332381833344698,0.52734375,0.0001343571930192411,1.7578797340393066,6.554708003997803,1.0752086639404297,1.4369772672653198,-4.835903263652696e-06,0.004433549489836272,0.001404570950314316,3.953125,0.0003679824429889058,sparse_nvfp4,real_kernel_forward,runtime_kernel,PaddedSparseNVFP4Linear,0.00010038907964562261,0.3552641018660231,0.5960403525484018,0.28515625,4.3262114459707846e-06,0.022434336783560004,0.1497809626873856,0.125,0.01388664244573935,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.005461337228910056,0.06428408849860567,5.367274870019428,0.7055510326158522,/root/wja/project/my/cospaq/fake/artifacts/results/main/003_llama2_7b_arc_easy_accuracy/prepared/sparse_nvfp4/model.pt,fresh,mlp.down_proj,4.806080055236817,4.806080055236817,True,,1.5927807807922365,0.005461337228910056
8,model.layers.1.self_attn.q_proj,1,layers_00_07,q_proj,attention,4096,4096,16777216,-4.032527613162529e-06,0.026456724852323532,0.017509445548057556,0.47265625,0.006599247455596924,1.4396253824234009,4.37037467956543,1.6661643981933594,4.918698787689209,0.001421887313881598,0.15140377631448437,0.04517208808101714,9.375,0.07735353708267212,dense_bf16,real_kernel_forward,runtime_kernel,NVFP4Linear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9636859943308826,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,,fresh,self_attn.q_proj,2.4195008516311645,2.4195008516311645,True,,0.0,0.0
8,model.layers.1.self_attn.q_proj,1,layers_00_07,q_proj,attention,4096,4096,16777216,-4.032527613162529e-06,0.026456724852323532,0.017509445548057556,0.47265625,0.006599247455596924,1.4396253824234009,4.37037467956543,1.6661643981933594,4.918698787689209,0.001421887313881598,0.15140377631448437,0.04517208808101714,9.375,0.07735353708267212,dense_nvfp4,real_kernel_forward,runtime_kernel,NVFP4Linear,5.530468115466647e-06,0.007901138780059496,0.08888835008064609,0.041015625,0.0015763038927616435,0.0016973400294758752,0.04119878674762007,0.46875,0.9636859943308826,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.0006059788127519748,0.14330798626507588,1.4134377324754845,1.7625502683583865,/root/wja/project/my/cospaq/fake/artifacts/results/main/003_llama2_7b_arc_easy_accuracy/prepared/dense_nvfp4/model.pt,fresh,self_attn.q_proj,1.9969632029533386,1.9969632029533386,True,,0.42253764867782584,0.0006059788127519748
