candidate,prefill_backend,decode_backend,supported,reason,prefill_ms,decode_ms,total_ms,weighted_total_ms,online_conversion_ms,model,scenario,linear_group,n,k,count,used_fallback
sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,True,,1.564307200908661,0.0,1.564307200908661,37.543372821807864,0.0,Qwen3.5-9B,prefill_only,linear_attn.in_proj_a,32,4096,24,False
sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,True,,1.5634975910186768,0.0,1.5634975910186768,37.523942184448245,0.0,Qwen3.5-9B,prefill_only,linear_attn.in_proj_b,32,4096,24,False
sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,True,,2.147910404205322,0.0,2.147910404205322,51.54984970092773,0.0,Qwen3.5-9B,prefill_only,linear_attn.in_proj_qkv,8192,4096,24,False
sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,True,,1.8747040152549743,0.0,1.8747040152549743,44.99289636611938,0.0,Qwen3.5-9B,prefill_only,linear_attn.in_proj_z,4096,4096,24,False
sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,True,,1.8718944191932678,0.0,1.8718944191932678,44.92546606063843,0.0,Qwen3.5-9B,prefill_only,linear_attn.out_proj,4096,4096,24,False
sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,True,,5.4223743915557865,0.0,5.4223743915557865,173.51598052978517,0.0,Qwen3.5-9B,prefill_only,mlp.down_proj,4096,12288,32,False
sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,True,,2.454191970825195,0.0,2.454191970825195,78.53414306640624,0.0,Qwen3.5-9B,prefill_only,mlp.gate_proj,12288,4096,32,False
sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,True,,2.4647200107574463,0.0,2.4647200107574463,78.87104034423828,0.0,Qwen3.5-9B,prefill_only,mlp.up_proj,12288,4096,32,False
sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,True,,1.6318495869636536,0.0,1.6318495869636536,13.054796695709229,0.0,Qwen3.5-9B,prefill_only,self_attn.k_proj,1024,4096,8,False
sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,True,,1.8610047936439513,0.0,1.8610047936439513,14.88803834915161,0.0,Qwen3.5-9B,prefill_only,self_attn.o_proj,4096,4096,8,False
sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,True,,2.148844838142395,0.0,2.148844838142395,17.19075870513916,0.0,Qwen3.5-9B,prefill_only,self_attn.q_proj,8192,4096,8,False
sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,True,,1.6396575927734376,0.0,1.6396575927734376,13.1172607421875,0.0,Qwen3.5-9B,prefill_only,self_attn.v_proj,1024,4096,8,False
sparse_nvfp4,,,,,,,,605.7075455665588,,Qwen3.5-9B,prefill_only,__TOTAL__,,,,
