batch,checkpoint,e2e_mean_ms,e2e_median_ms,input_seq,method,output_seq,scenario,status,total_tokens_per_s,tpot_ms,ttft_median_ms
8,/root/wja/project/my/cospaq/fake/artifacts/debug/056_llama2_prefill_decode_b8_o64_canonical_pareto/llama2_7b_chat/speed/runs/b8o64003/checkpoint,2208.915077894926,2217.064144089818,2048,ours_max_speed,64,prefill_decode,OK,7649.003879362224,19.133990600941672,1011.6227362304926
