module_name,from_method,to_method,latency_delta_ms,quality_delta
model.language_model.layers.26.self_attn.k_proj,dense_bf16,dense_nvfp4,-0.35333799999999993,0.00013931187434328257
model.language_model.layers.26.mlp.down_proj,dense_bf16,sparse_bf16,-1.898005470128931,0.0007702665362579328
model.language_model.layers.27.self_attn.q_proj,dense_bf16,dense_nvfp4,-0.35333799999999993,0.00014808246632182353
model.language_model.layers.27.self_attn.k_proj,dense_bf16,dense_nvfp4,-0.35333799999999993,0.00012578825523471476
model.language_model.layers.27.mlp.down_proj,dense_bf16,dense_nvfp4,-1.4361588540551216,0.0004949997124226137
model.language_model.layers.28.self_attn.q_proj,dense_bf16,dense_nvfp4,-0.35333799999999993,0.0001500528346514115
model.language_model.layers.28.self_attn.k_proj,dense_bf16,dense_nvfp4,-0.35333799999999993,0.00013238203470396733
model.language_model.layers.29.self_attn.k_proj,dense_bf16,dense_nvfp4,-0.35333799999999993,0.00011879692022129602
model.language_model.layers.30.self_attn.q_proj,dense_bf16,dense_nvfp4,-0.35333799999999993,0.0001290667458615053
model.language_model.layers.30.self_attn.k_proj,dense_bf16,dense_nvfp4,-0.35333799999999993,0.0001220223417757714
model.language_model.layers.31.self_attn.q_proj,dense_bf16,dense_nvfp4,-0.35333799999999993,0.00011097312877435474
model.language_model.layers.31.self_attn.k_proj,dense_bf16,dense_nvfp4,-0.35333799999999993,9.490602599386487e-05
