module_name,from_method,to_method,latency_delta_ms,quality_delta
model.language_model.layers.0.self_attn.q_proj,sparse_bf16,dense_bf16,0.656825,-6.784583510889699e-08
model.language_model.layers.0.mlp.up_proj,dense_bf16,sparse_bf16,-1.7675597044463196,0.0003146987363584267
model.language_model.layers.1.mlp.up_proj,dense_nvfp4,dense_bf16,2.1579862302653066,-0.0003248021047107186
model.language_model.layers.2.self_attn.k_proj,dense_nvfp4,dense_bf16,0.35333799999999993,-3.704660184822195e-05
model.language_model.layers.3.self_attn.k_proj,dense_nvfp4,dense_bf16,0.35333799999999993,-6.040981341546694e-05
model.language_model.layers.21.mlp.gate_proj,dense_bf16,dense_nvfp4,-2.1579862302653066,0.00035489158731054793
model.language_model.layers.22.mlp.gate_proj,dense_bf16,dense_nvfp4,-2.1579862302653066,0.0003758307954910065
model.language_model.layers.23.mlp.gate_proj,dense_bf16,dense_nvfp4,-2.1579862302653066,0.00039343605737186935
model.language_model.layers.25.mlp.gate_proj,dense_bf16,dense_nvfp4,-2.1579862302653066,0.0003856122772832063
model.language_model.layers.26.mlp.gate_proj,dense_bf16,dense_nvfp4,-2.1579862302653066,0.0003514244266580558
model.language_model.layers.28.mlp.up_proj,dense_bf16,dense_nvfp4,-2.1579862302653066,0.0003600218769388314
