module_name,from_method,to_method,latency_delta_ms,quality_delta
model.language_model.layers.10.mlp.gate_proj,dense_bf16,dense_nvfp4,-2.1579862302653066,0.0002646440260859778
model.language_model.layers.11.mlp.gate_proj,dense_bf16,dense_nvfp4,-2.1579862302653066,0.00030602115777595275
