module_name,from_method,to_method,latency_delta_ms,quality_delta
model.language_model.layers.2.mlp.down_proj,dense_bf16,sparse_bf16,-1.898005470128931,6.656703852960456e-05
model.language_model.layers.4.mlp.down_proj,dense_bf16,sparse_bf16,-1.898005470128931,4.527540406265351e-05
