module_name,from_method,to_method,latency_delta_ms,quality_delta
model.language_model.layers.1.self_attn.k_proj,dense_bf16,sparse_bf16,-0.656825,4.5748279315950716e-05
model.language_model.layers.16.mlp.down_proj,dense_bf16,sparse_bf16,-1.898005470128931,0.0001240666948028079
