module_name,from_method,to_method,latency_delta_ms,quality_delta
model.language_model.layers.0.self_attn.o_proj,dense_bf16,sparse_bf16,-0.656825,8.645260211249736e-05
model.language_model.layers.2.self_attn.q_proj,dense_nvfp4,sparse_bf16,-0.30348700000000006,8.653977594699469e-05
model.language_model.layers.2.self_attn.k_proj,dense_nvfp4,sparse_bf16,-0.30348700000000006,9.053024541893023e-05
model.language_model.layers.2.mlp.up_proj,dense_bf16,dense_nvfp4,-2.1579862302653066,0.0005188932073388207
model.language_model.layers.3.mlp.down_proj,dense_bf16,dense_nvfp4,-1.4361588540551216,0.00032621753175858086
model.language_model.layers.4.self_attn.k_proj,dense_bf16,dense_nvfp4,-0.35333799999999993,5.627867223453619e-05
model.language_model.layers.5.self_attn.k_proj,dense_bf16,dense_nvfp4,-0.35333799999999993,6.447459177191736e-05
model.language_model.layers.6.mlp.down_proj,dense_bf16,dense_nvfp4,-1.4361588540551216,0.0003387544648683482
model.language_model.layers.7.mlp.down_proj,dense_bf16,dense_nvfp4,-1.4361588540551216,0.00035640833285077934
model.language_model.layers.8.mlp.down_proj,dense_bf16,dense_nvfp4,-1.4361588540551216,0.00038902481081851093
model.language_model.layers.9.mlp.down_proj,dense_bf16,dense_nvfp4,-1.4361588540551216,0.0003905068518023372
model.language_model.layers.10.mlp.down_proj,dense_bf16,dense_nvfp4,-1.4361588540551216,0.00037841966208267347
model.language_model.layers.17.mlp.up_proj,dense_bf16,dense_nvfp4,-2.1579862302653066,0.0004912811804641777
model.language_model.layers.18.mlp.up_proj,dense_bf16,dense_nvfp4,-2.1579862302653066,0.0004938644853278463
model.language_model.layers.19.mlp.up_proj,dense_bf16,dense_nvfp4,-2.1579862302653066,0.0004914894461382672
model.language_model.layers.20.mlp.down_proj,dense_bf16,sparse_bf16,-1.898005470128931,0.0005489026777401243
model.language_model.layers.23.mlp.up_proj,dense_bf16,dense_nvfp4,-2.1579862302653066,0.0004984281021260126
model.language_model.layers.24.mlp.up_proj,dense_bf16,dense_nvfp4,-2.1579862302653066,0.0005091651480673758
