module_name,from_method,to_method,latency_delta_ms,quality_delta
model.language_model.layers.0.self_attn.v_proj,dense_bf16,sparse_bf16,-0.656825,6.550829082769846e-06
model.language_model.layers.1.self_attn.q_proj,dense_bf16,sparse_bf16,-0.656825,3.2799144955608066e-05
model.language_model.layers.8.mlp.gate_proj,dense_bf16,dense_nvfp4,-2.1579862302653066,0.0002683372922940899
