module_name,from_method,to_method,latency_delta_ms,quality_delta
model.language_model.layers.0.mlp.gate_proj,dense_nvfp4,sparse_nvfp4,-0.25554144385605926,0.00021236727227936375
model.language_model.layers.0.mlp.up_proj,dense_nvfp4,sparse_nvfp4,-0.25554144385605926,0.00026303578999230763
model.language_model.layers.5.self_attn.o_proj,dense_bf16,sparse_bf16,-0.656825,0.0005163117722072907
model.language_model.layers.5.mlp.gate_proj,dense_nvfp4,sparse_nvfp4,-0.25554144385605926,0.0002756252772538337
model.language_model.layers.6.self_attn.o_proj,dense_bf16,sparse_bf16,-0.656825,0.0004786946886910974
model.language_model.layers.6.mlp.gate_proj,dense_nvfp4,sparse_nvfp4,-0.25554144385605926,0.00029410396537143073
model.language_model.layers.7.self_attn.q_proj,dense_nvfp4,sparse_bf16,-0.30348700000000006,0.00020686321139293782
model.language_model.layers.7.self_attn.v_proj,dense_bf16,sparse_bf16,-0.656825,0.0006162202718996061
model.language_model.layers.7.self_attn.o_proj,dense_bf16,sparse_bf16,-0.656825,0.0006178500850751587
model.language_model.layers.7.mlp.gate_proj,dense_nvfp4,sparse_nvfp4,-0.25554144385605926,0.0002732066057924827
model.language_model.layers.8.self_attn.v_proj,dense_bf16,sparse_bf16,-0.656825,0.0006083121188405938
model.language_model.layers.8.mlp.gate_proj,dense_nvfp4,sparse_nvfp4,-0.25554144385605926,0.00028158777673985177
model.language_model.layers.9.self_attn.q_proj,dense_nvfp4,sparse_bf16,-0.30348700000000006,0.00018805156547184787
model.language_model.layers.9.self_attn.v_proj,dense_bf16,sparse_bf16,-0.656825,0.0005559486008428155
model.language_model.layers.10.self_attn.q_proj,dense_nvfp4,sparse_bf16,-0.30348700000000006,0.00018831697245067888
model.language_model.layers.10.self_attn.v_proj,dense_bf16,sparse_bf16,-0.656825,0.00055907766693943
model.language_model.layers.11.self_attn.q_proj,dense_nvfp4,sparse_bf16,-0.30348700000000006,0.00019565173147850383
model.language_model.layers.11.self_attn.v_proj,dense_bf16,sparse_bf16,-0.656825,0.0005470068359020276
model.language_model.layers.12.self_attn.q_proj,dense_nvfp4,sparse_bf16,-0.30348700000000006,0.00023080597528344284
model.language_model.layers.12.self_attn.v_proj,dense_bf16,sparse_bf16,-0.656825,0.0005748763853915984
model.language_model.layers.12.mlp.gate_proj,dense_nvfp4,sparse_nvfp4,-0.25554144385605926,0.0002961041687299066
model.language_model.layers.13.self_attn.q_proj,dense_nvfp4,sparse_bf16,-0.30348700000000006,0.00020748999262155582
model.language_model.layers.13.self_attn.v_proj,dense_bf16,sparse_bf16,-0.656825,0.0005710332446933997
model.language_model.layers.13.self_attn.o_proj,dense_bf16,sparse_bf16,-0.656825,0.0006117697868160049
model.language_model.layers.14.self_attn.v_proj,dense_bf16,sparse_bf16,-0.656825,0.0005641571917591072
model.language_model.layers.15.self_attn.q_proj,dense_nvfp4,sparse_bf16,-0.30348700000000006,0.00016923825175572572
model.language_model.layers.15.self_attn.v_proj,dense_bf16,sparse_bf16,-0.656825,0.0005330934235824421
model.language_model.layers.17.self_attn.v_proj,dense_bf16,sparse_bf16,-0.656825,0.0005843244297079205
model.language_model.layers.18.self_attn.q_proj,dense_nvfp4,sparse_bf16,-0.30348700000000006,0.000193019649617758
model.language_model.layers.18.self_attn.o_proj,dense_bf16,sparse_bf16,-0.656825,0.0005385140081099927
model.language_model.layers.19.self_attn.v_proj,dense_bf16,sparse_bf16,-0.656825,0.00061489998603848
model.language_model.layers.20.self_attn.q_proj,dense_nvfp4,sparse_bf16,-0.30348700000000006,0.00017045440107560754
model.language_model.layers.21.self_attn.q_proj,dense_nvfp4,sparse_bf16,-0.30348700000000006,0.00021241980974727215
model.language_model.layers.21.self_attn.o_proj,dense_bf16,sparse_bf16,-0.656825,0.0005313201549577869
model.language_model.layers.22.self_attn.q_proj,dense_nvfp4,sparse_bf16,-0.30348700000000006,0.00018386492519757684
model.language_model.layers.23.self_attn.k_proj,dense_nvfp4,sparse_bf16,-0.30348700000000006,0.00020035981863338018
model.language_model.layers.23.self_attn.o_proj,dense_bf16,sparse_bf16,-0.656825,0.00062170460582057
model.language_model.layers.24.mlp.down_proj,dense_nvfp4,sparse_bf16,-0.4618466160738095,0.00029646134677611366
model.language_model.layers.25.self_attn.o_proj,dense_bf16,sparse_bf16,-0.656825,0.0005037850751520967
model.language_model.layers.27.self_attn.o_proj,dense_bf16,sparse_bf16,-0.656825,0.00048577753066700785
model.language_model.layers.30.self_attn.o_proj,dense_bf16,sparse_bf16,-0.656825,0.0004911975524121174
