timestamp,model,model_variant,method,task,dtype_arg,runtime_dtype,device,num_samples,batch_size,num_workers,top1,top5,elapsed_sec,images_per_sec,model_path,dataset_root,csv,zip,torch_version,cuda_version,checkpoint_path,compression_method,sparsity,nvfp4_group_size,nvfp4_scale_rule,int4_group_size,int4_scale_precision,sparsegpt_block_size,sparsegpt_percdamp,hessian_algo,calib_samples,activation_quant,activation_quant_format,activation_quant_modules,activation_group_size,activation_scale_rule,quant_eval_mode
2026-05-19T10:17:25,timm/maxvit_large_tf_512.in21k_ft_in1k,large,int4_semi_structured_sparse,imagenet_accuracy,auto,float32,NVIDIA GeForce RTX 5090,50000,16,8,0.001000,0.005000,1355.294,36.892,/data/home/scxj523/run/wja/data/models/timm/maxvit_large_tf_512.in21k_ft_in1k,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit_large/int4_semi_structured_sparse/model.pt,int4_semi_structured_sparse,0.5,16,static_6,64,fp16,128,0.01,sparsegpt_full_hessian,128,True,int4,240,64,signed_symmetric,wa_fake
2026-05-19T10:18:01,timm/maxvit_large_tf_512.in21k_ft_in1k,large,int4_unstructured_sparse,imagenet_accuracy,auto,float32,NVIDIA GeForce RTX 5090,50000,16,8,0.001000,0.005000,1391.143,35.942,/data/home/scxj523/run/wja/data/models/timm/maxvit_large_tf_512.in21k_ft_in1k,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit_large/int4_unstructured_sparse/model.pt,int4_unstructured_sparse,0.5,16,static_6,32,fp16,128,0.01,sparsegpt_full_hessian,128,True,int4,240,32,signed_symmetric,wa_fake
2026-05-19T10:18:03,timm/maxvit_large_tf_512.in21k_ft_in1k,large,int4,imagenet_accuracy,auto,float32,NVIDIA GeForce RTX 5090,50000,16,8,0.001000,0.005000,1393.383,35.884,/data/home/scxj523/run/wja/data/models/timm/maxvit_large_tf_512.in21k_ft_in1k,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit_large/int4/model.pt,int4,0.5,16,static_6,32,fp16,128,0.01,obc_diag,128,True,int4,240,32,signed_symmetric,wa_fake
2026-05-19T11:36:04,timm/maxvit_large_tf_512.in21k_ft_in1k,large,nvfp4_unstructured_sparse,imagenet_accuracy,auto,float32,NVIDIA GeForce RTX 5090,50000,16,8,0.852820,0.978600,6088.022,8.213,/data/home/scxj523/run/wja/data/models/timm/maxvit_large_tf_512.in21k_ft_in1k,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit_large/nvfp4_unstructured_sparse/model.pt,nvfp4_unstructured_sparse,0.5,16,,,,,,obc_diag,128,True,nvfp4,240,16,four_over_six_mse,wa_fake
2026-05-19T14:58:08,timm/maxvit_large_tf_512.in21k_ft_in1k,large,int4_semi_structured_sparse,imagenet_accuracy,auto,float32,NVIDIA GeForce RTX 5090,50000,16,8,0.692900,0.907060,1358.593,36.803,/data/home/scxj523/run/wja/data/models/timm/maxvit_large_tf_512.in21k_ft_in1k,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit_large/int4_semi_structured_sparse/model.pt,int4_semi_structured_sparse,0.5,16,static_6,64,fp16,128,0.01,sparsegpt_full_hessian,128,True,int4,240,64,signed_symmetric,wa_fake
2026-05-19T14:58:56,timm/maxvit_large_tf_512.in21k_ft_in1k,large,int4,imagenet_accuracy,auto,float32,NVIDIA GeForce RTX 5090,50000,16,8,0.880780,0.985220,1405.721,35.569,/data/home/scxj523/run/wja/data/models/timm/maxvit_large_tf_512.in21k_ft_in1k,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit_large/int4/model.pt,int4,0.5,16,static_6,32,fp16,128,0.01,obc_diag,128,True,int4,240,32,signed_symmetric,wa_fake
2026-05-19T14:58:57,timm/maxvit_large_tf_512.in21k_ft_in1k,large,int4_unstructured_sparse,imagenet_accuracy,auto,float32,NVIDIA GeForce RTX 5090,50000,16,8,0.866940,0.982320,1407.047,35.535,/data/home/scxj523/run/wja/data/models/timm/maxvit_large_tf_512.in21k_ft_in1k,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit_large/int4_unstructured_sparse/model.pt,int4_unstructured_sparse,0.5,16,static_6,32,fp16,128,0.01,sparsegpt_full_hessian,128,True,int4,240,32,signed_symmetric,wa_fake
