timestamp,model,method,task,speed_scope,runtime_dtype,device,batch_size,input_c,input_h,input_w,warmup,iters,latency_mean_ms,latency_p50_ms,latency_p90_ms,latency_min_ms,latency_max_ms,images_per_sec,model_path,memory_path,backbone_path,torch_version,cuda_version,checkpoint_path,compression_method,sparsity,nvfp4_group_size,nvfp4_scale_rule,int4_group_size,int4_scale_precision,sparsegpt_block_size,sparsegpt_percdamp,hessian_algo,calib_samples,kernel_backend,nvfp4_block_size,nvfp4_backend,nvfp4_quant_backend,nvfp4_sf_layout,replaced_linear_count,skipped_linear_count
2026-05-27T10:43:20,MIRROR-DINOv3-Huge,nvfp4,forward_speed,random_input_detector_forward_only,bfloat16,NVIDIA GeForce RTX 5090,1,3,224,224,10,50,49.714609,49.553072,49.774053,49.249535,52.524448,20.115,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,2.9.0+cu128,12.8,artifacts/checkpoints/mirror/nvfp4/model.pt,nvfp4,0.5,16,static_6,32,fp16,128,0.01,sparsegpt_diag,64,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,224,0
2026-05-27T10:43:49,MIRROR-DINOv3-Huge,nvfp4,forward_speed,random_input_detector_forward_only,bfloat16,NVIDIA GeForce RTX 5090,2,3,224,224,10,50,50.958830,50.818592,51.003166,50.522430,53.589695,39.247,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,2.9.0+cu128,12.8,artifacts/checkpoints/mirror/nvfp4/model.pt,nvfp4,0.5,16,static_6,32,fp16,128,0.01,sparsegpt_diag,64,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,224,0
2026-05-27T10:44:15,MIRROR-DINOv3-Huge,nvfp4,forward_speed,random_input_detector_forward_only,bfloat16,NVIDIA GeForce RTX 5090,4,3,224,224,10,50,51.193773,51.075537,51.243848,50.710880,53.485279,78.135,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,2.9.0+cu128,12.8,artifacts/checkpoints/mirror/nvfp4/model.pt,nvfp4,0.5,16,static_6,32,fp16,128,0.01,sparsegpt_diag,64,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,224,0
2026-05-27T10:44:41,MIRROR-DINOv3-Huge,nvfp4,forward_speed,random_input_detector_forward_only,bfloat16,NVIDIA GeForce RTX 5090,8,3,224,224,10,50,54.408949,54.289999,54.466248,53.965408,56.907070,147.035,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,2.9.0+cu128,12.8,artifacts/checkpoints/mirror/nvfp4/model.pt,nvfp4,0.5,16,static_6,32,fp16,128,0.01,sparsegpt_diag,64,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,224,0
2026-05-27T10:45:06,MIRROR-DINOv3-Huge,nvfp4,forward_speed,random_input_detector_forward_only,bfloat16,NVIDIA GeForce RTX 5090,16,3,224,224,10,50,66.805177,66.620544,66.862542,66.248032,69.586754,239.502,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,2.9.0+cu128,12.8,artifacts/checkpoints/mirror/nvfp4/model.pt,nvfp4,0.5,16,static_6,32,fp16,128,0.01,sparsegpt_diag,64,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,224,0
2026-05-27T10:45:34,MIRROR-DINOv3-Huge,nvfp4,forward_speed,random_input_detector_forward_only,bfloat16,NVIDIA GeForce RTX 5090,32,3,224,224,10,50,111.121970,110.907360,111.173330,110.768707,113.727203,287.972,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,2.9.0+cu128,12.8,artifacts/checkpoints/mirror/nvfp4/model.pt,nvfp4,0.5,16,static_6,32,fp16,128,0.01,sparsegpt_diag,64,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,224,0
2026-05-27T10:46:08,MIRROR-DINOv3-Huge,nvfp4,forward_speed,random_input_detector_forward_only,bfloat16,NVIDIA GeForce RTX 5090,64,3,224,224,10,50,218.063837,217.662544,219.920393,217.497314,220.531067,293.492,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,2.9.0+cu128,12.8,artifacts/checkpoints/mirror/nvfp4/model.pt,nvfp4,0.5,16,static_6,32,fp16,128,0.01,sparsegpt_diag,64,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,224,0
2026-05-27T10:47:00,MIRROR-DINOv3-Huge,nvfp4,forward_speed,random_input_detector_forward_only,bfloat16,NVIDIA GeForce RTX 5090,128,3,224,224,10,50,495.311841,495.159622,496.409741,494.472900,497.428192,258.423,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,2.9.0+cu128,12.8,artifacts/checkpoints/mirror/nvfp4/model.pt,nvfp4,0.5,16,static_6,32,fp16,128,0.01,sparsegpt_diag,64,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,224,0
2026-05-27T10:48:23,MIRROR-DINOv3-Huge,nvfp4,forward_speed,random_input_detector_forward_only,bfloat16,NVIDIA GeForce RTX 5090,256,3,224,224,10,50,1013.447203,1013.576111,1014.211462,1011.553406,1014.485535,252.603,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,2.9.0+cu128,12.8,artifacts/checkpoints/mirror/nvfp4/model.pt,nvfp4,0.5,16,static_6,32,fp16,128,0.01,sparsegpt_diag,64,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,224,0
