timestamp,model,method,task,speed_scope,runtime_dtype,device,batch_size,input_c,input_h,input_w,warmup,iters,latency_mean_ms,latency_p50_ms,latency_p90_ms,latency_min_ms,latency_max_ms,images_per_sec,model_path,memory_path,backbone_path,torch_version,cuda_version,checkpoint_path,compression_method,sparsity,nvfp4_group_size,nvfp4_scale_rule,int4_group_size,int4_scale_precision,sparsegpt_block_size,sparsegpt_percdamp,hessian_algo,calib_samples,kernel_backend,nvfp4_block_size,nvfp4_backend,nvfp4_quant_backend,nvfp4_sf_layout,sparse_pattern,sparse_prune_on_convert,token_pad_multiple,replaced_linear_count,skipped_linear_count
2026-05-27T10:43:23,MIRROR-DINOv3-Huge,nvfp4_semi_structured_sparse,forward_speed,random_input_detector_forward_only,bfloat16,NVIDIA GeForce RTX 5090,1,3,224,224,10,50,41.065469,40.884432,41.177781,40.543201,44.000160,24.351,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,2.9.0+cu128,12.8,artifacts/checkpoints/mirror/nvfp4_semi_structured_sparse/model.pt,nvfp4_semi_structured_sparse,0.5,32,static_6,32,fp16,128,0.01,sparsegpt_diag,64,cutlass_sparse_nvfp4_sm120,32,cutlass_sparse_sm120,cutlass_sparse_sm120,cutlass_sparse_sm120,pairwise_4to8,False,32,224,0
2026-05-27T10:44:04,MIRROR-DINOv3-Huge,nvfp4_semi_structured_sparse,forward_speed,random_input_detector_forward_only,bfloat16,NVIDIA GeForce RTX 5090,2,3,224,224,10,50,41.900240,41.762417,42.088827,41.477570,44.875458,47.732,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,2.9.0+cu128,12.8,artifacts/checkpoints/mirror/nvfp4_semi_structured_sparse/model.pt,nvfp4_semi_structured_sparse,0.5,32,static_6,32,fp16,128,0.01,sparsegpt_diag,64,cutlass_sparse_nvfp4_sm120,32,cutlass_sparse_sm120,cutlass_sparse_sm120,cutlass_sparse_sm120,pairwise_4to8,False,32,224,0
2026-05-27T10:44:42,MIRROR-DINOv3-Huge,nvfp4_semi_structured_sparse,forward_speed,random_input_detector_forward_only,bfloat16,NVIDIA GeForce RTX 5090,4,3,224,224,10,50,43.041843,43.055552,43.210302,42.532928,45.684513,92.933,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,2.9.0+cu128,12.8,artifacts/checkpoints/mirror/nvfp4_semi_structured_sparse/model.pt,nvfp4_semi_structured_sparse,0.5,32,static_6,32,fp16,128,0.01,sparsegpt_diag,64,cutlass_sparse_nvfp4_sm120,32,cutlass_sparse_sm120,cutlass_sparse_sm120,cutlass_sparse_sm120,pairwise_4to8,False,32,224,0
2026-05-27T10:45:21,MIRROR-DINOv3-Huge,nvfp4_semi_structured_sparse,forward_speed,random_input_detector_forward_only,bfloat16,NVIDIA GeForce RTX 5090,8,3,224,224,10,50,47.035345,46.949936,47.125279,46.616322,49.699169,170.085,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,2.9.0+cu128,12.8,artifacts/checkpoints/mirror/nvfp4_semi_structured_sparse/model.pt,nvfp4_semi_structured_sparse,0.5,32,static_6,32,fp16,128,0.01,sparsegpt_diag,64,cutlass_sparse_nvfp4_sm120,32,cutlass_sparse_sm120,cutlass_sparse_sm120,cutlass_sparse_sm120,pairwise_4to8,False,32,224,0
2026-05-27T10:46:01,MIRROR-DINOv3-Huge,nvfp4_semi_structured_sparse,forward_speed,random_input_detector_forward_only,bfloat16,NVIDIA GeForce RTX 5090,16,3,224,224,10,50,60.605963,60.374496,60.530403,60.191391,63.602879,264.000,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,2.9.0+cu128,12.8,artifacts/checkpoints/mirror/nvfp4_semi_structured_sparse/model.pt,nvfp4_semi_structured_sparse,0.5,32,static_6,32,fp16,128,0.01,sparsegpt_diag,64,cutlass_sparse_nvfp4_sm120,32,cutlass_sparse_sm120,cutlass_sparse_sm120,cutlass_sparse_sm120,pairwise_4to8,False,32,224,0
2026-05-27T10:46:40,MIRROR-DINOv3-Huge,nvfp4_semi_structured_sparse,forward_speed,random_input_detector_forward_only,bfloat16,NVIDIA GeForce RTX 5090,32,3,224,224,10,50,102.051076,101.912754,103.751122,101.264450,104.245476,313.568,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,2.9.0+cu128,12.8,artifacts/checkpoints/mirror/nvfp4_semi_structured_sparse/model.pt,nvfp4_semi_structured_sparse,0.5,32,static_6,32,fp16,128,0.01,sparsegpt_diag,64,cutlass_sparse_nvfp4_sm120,32,cutlass_sparse_sm120,cutlass_sparse_sm120,cutlass_sparse_sm120,pairwise_4to8,False,32,224,0
2026-05-27T10:47:26,MIRROR-DINOv3-Huge,nvfp4_semi_structured_sparse,forward_speed,random_input_detector_forward_only,bfloat16,NVIDIA GeForce RTX 5090,64,3,224,224,10,50,204.719017,204.268768,206.845580,203.916962,207.197403,312.624,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,2.9.0+cu128,12.8,artifacts/checkpoints/mirror/nvfp4_semi_structured_sparse/model.pt,nvfp4_semi_structured_sparse,0.5,32,static_6,32,fp16,128,0.01,sparsegpt_diag,64,cutlass_sparse_nvfp4_sm120,32,cutlass_sparse_sm120,cutlass_sparse_sm120,cutlass_sparse_sm120,pairwise_4to8,False,32,224,0
2026-05-27T10:48:27,MIRROR-DINOv3-Huge,nvfp4_semi_structured_sparse,forward_speed,random_input_detector_forward_only,bfloat16,NVIDIA GeForce RTX 5090,128,3,224,224,10,50,467.927428,467.581009,469.355042,467.190979,470.057159,273.547,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,2.9.0+cu128,12.8,artifacts/checkpoints/mirror/nvfp4_semi_structured_sparse/model.pt,nvfp4_semi_structured_sparse,0.5,32,static_6,32,fp16,128,0.01,sparsegpt_diag,64,cutlass_sparse_nvfp4_sm120,32,cutlass_sparse_sm120,cutlass_sparse_sm120,cutlass_sparse_sm120,pairwise_4to8,False,32,224,0
2026-05-27T10:49:57,MIRROR-DINOv3-Huge,nvfp4_semi_structured_sparse,forward_speed,random_input_detector_forward_only,bfloat16,NVIDIA GeForce RTX 5090,256,3,224,224,10,50,957.847721,957.825958,958.393347,956.796753,959.104309,267.266,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,2.9.0+cu128,12.8,artifacts/checkpoints/mirror/nvfp4_semi_structured_sparse/model.pt,nvfp4_semi_structured_sparse,0.5,32,static_6,32,fp16,128,0.01,sparsegpt_diag,64,cutlass_sparse_nvfp4_sm120,32,cutlass_sparse_sm120,cutlass_sparse_sm120,cutlass_sparse_sm120,pairwise_4to8,False,32,224,0
