timestamp,model,method,benchmark,dataset,num_samples,real_samples,fake_samples,acc,real_acc,fake_acc,bal_acc,auc,ap,elapsed_sec,images_per_sec,batch_size,num_workers,device,use_amp,model_path,memory_path,backbone_path,checkpoint_path,compression_method,sparsity,nvfp4_group_size,nvfp4_scale_rule,int4_group_size,int4_scale_precision,sparsegpt_block_size,sparsegpt_percdamp,hessian_algo,calib_samples
2026-05-27T07:57:32,MIRROR-DINOv3-Huge,semi_structured_sparse,GenImage,stable_diffusion_v_1_5,16000,8000,8000,0.972375,0.947000,0.997750,0.972375,0.998970,0.998861,177.558,90.111,16,8,NVIDIA GeForce RTX 5090,False,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,artifacts/checkpoints/mirror/semi_structured_sparse/model.pt,semi_structured_sparse,0.5,16,static_6,32,fp16,128,0.01,sparsegpt_diag,64
2026-05-27T07:57:32,MIRROR-DINOv3-Huge,semi_structured_sparse,GenImage,ADM,12000,6000,6000,0.971500,0.945667,0.997333,0.971500,0.998925,0.998928,132.703,90.427,16,8,NVIDIA GeForce RTX 5090,False,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,artifacts/checkpoints/mirror/semi_structured_sparse/model.pt,semi_structured_sparse,0.5,16,static_6,32,fp16,128,0.01,sparsegpt_diag,64
2026-05-27T07:57:32,MIRROR-DINOv3-Huge,semi_structured_sparse,GenImage,glide,12000,6000,6000,0.971917,0.944000,0.999833,0.971917,0.999561,0.999529,133.016,90.215,16,8,NVIDIA GeForce RTX 5090,False,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,artifacts/checkpoints/mirror/semi_structured_sparse/model.pt,semi_structured_sparse,0.5,16,static_6,32,fp16,128,0.01,sparsegpt_diag,64
2026-05-27T07:57:32,MIRROR-DINOv3-Huge,semi_structured_sparse,GenImage,wukong,12000,6000,6000,0.972500,0.946333,0.998667,0.972500,0.999297,0.999313,133.299,90.023,16,8,NVIDIA GeForce RTX 5090,False,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,artifacts/checkpoints/mirror/semi_structured_sparse/model.pt,semi_structured_sparse,0.5,16,static_6,32,fp16,128,0.01,sparsegpt_diag,64
2026-05-27T07:57:32,MIRROR-DINOv3-Huge,semi_structured_sparse,GenImage,VQDM,12000,6000,6000,0.972167,0.944333,1.000000,0.972167,0.999521,0.999340,132.843,90.332,16,8,NVIDIA GeForce RTX 5090,False,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,artifacts/checkpoints/mirror/semi_structured_sparse/model.pt,semi_structured_sparse,0.5,16,static_6,32,fp16,128,0.01,sparsegpt_diag,64
2026-05-27T07:57:32,MIRROR-DINOv3-Huge,semi_structured_sparse,GenImage,BigGAN,12000,6000,6000,0.971500,0.943667,0.999333,0.971500,0.997879,0.996434,132.441,90.607,16,8,NVIDIA GeForce RTX 5090,False,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,artifacts/checkpoints/mirror/semi_structured_sparse/model.pt,semi_structured_sparse,0.5,16,static_6,32,fp16,128,0.01,sparsegpt_diag,64
2026-05-27T07:57:32,MIRROR-DINOv3-Huge,semi_structured_sparse,GenImage,MEAN,99999,50000,49999,0.964244,0.945458,0.983029,0.964244,0.996036,0.995582,1133.702,,16,8,NVIDIA GeForce RTX 5090,False,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,artifacts/checkpoints/mirror/semi_structured_sparse/model.pt,semi_structured_sparse,0.5,16,static_6,32,fp16,128,0.01,sparsegpt_diag,64
2026-05-27T07:57:35,MIRROR-DINOv3-Huge,nvfp4_unstructured_sparse,Chameleon,ALL,26033,14863,11170,0.893443,0.955527,0.810833,0.883180,0.958702,0.951343,315.471,82.521,16,8,NVIDIA GeForce RTX 5090,False,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,artifacts/checkpoints/mirror/nvfp4_unstructured_sparse/model.pt,nvfp4_unstructured_sparse,0.5,16,static_6,32,fp16,128,0.01,sparsegpt_diag,64
2026-05-27T07:57:35,MIRROR-DINOv3-Huge,nvfp4_unstructured_sparse,GenImage,Midjourney,11999,6000,5999,0.960247,0.997167,0.923321,0.960244,0.998176,0.998308,158.213,75.841,16,8,NVIDIA GeForce RTX 5090,False,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,artifacts/checkpoints/mirror/nvfp4_unstructured_sparse/model.pt,nvfp4_unstructured_sparse,0.5,16,static_6,32,fp16,128,0.01,sparsegpt_diag,64
2026-05-27T07:57:35,MIRROR-DINOv3-Huge,nvfp4_unstructured_sparse,GenImage,stable_diffusion_v_1_4,12000,6000,6000,0.998583,0.997667,0.999500,0.998583,0.999992,0.999992,133.786,89.696,16,8,NVIDIA GeForce RTX 5090,False,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,artifacts/checkpoints/mirror/nvfp4_unstructured_sparse/model.pt,nvfp4_unstructured_sparse,0.5,16,static_6,32,fp16,128,0.01,sparsegpt_diag,64
2026-05-27T07:57:35,MIRROR-DINOv3-Huge,nvfp4_unstructured_sparse,GenImage,stable_diffusion_v_1_5,16000,8000,8000,0.998188,0.997375,0.999000,0.998188,0.999987,0.999987,177.584,90.098,16,8,NVIDIA GeForce RTX 5090,False,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,artifacts/checkpoints/mirror/nvfp4_unstructured_sparse/model.pt,nvfp4_unstructured_sparse,0.5,16,static_6,32,fp16,128,0.01,sparsegpt_diag,64
2026-05-27T07:57:35,MIRROR-DINOv3-Huge,nvfp4_unstructured_sparse,GenImage,ADM,12000,6000,6000,0.997000,0.998000,0.996000,0.997000,0.999907,0.999896,132.931,90.272,16,8,NVIDIA GeForce RTX 5090,False,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,artifacts/checkpoints/mirror/nvfp4_unstructured_sparse/model.pt,nvfp4_unstructured_sparse,0.5,16,static_6,32,fp16,128,0.01,sparsegpt_diag,64
2026-05-27T07:57:35,MIRROR-DINOv3-Huge,nvfp4_unstructured_sparse,GenImage,glide,12000,6000,6000,0.998583,0.997333,0.999833,0.998583,0.999996,0.999996,133.154,90.121,16,8,NVIDIA GeForce RTX 5090,False,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,artifacts/checkpoints/mirror/nvfp4_unstructured_sparse/model.pt,nvfp4_unstructured_sparse,0.5,16,static_6,32,fp16,128,0.01,sparsegpt_diag,64
2026-05-27T07:57:35,MIRROR-DINOv3-Huge,nvfp4_unstructured_sparse,GenImage,wukong,12000,6000,6000,0.999000,0.998167,0.999833,0.999000,0.999996,0.999996,133.117,90.146,16,8,NVIDIA GeForce RTX 5090,False,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,artifacts/checkpoints/mirror/nvfp4_unstructured_sparse/model.pt,nvfp4_unstructured_sparse,0.5,16,static_6,32,fp16,128,0.01,sparsegpt_diag,64
2026-05-27T07:57:35,MIRROR-DINOv3-Huge,nvfp4_unstructured_sparse,GenImage,VQDM,12000,6000,6000,0.999000,0.998000,1.000000,0.999000,1.000000,1.000000,132.897,90.295,16,8,NVIDIA GeForce RTX 5090,False,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,artifacts/checkpoints/mirror/nvfp4_unstructured_sparse/model.pt,nvfp4_unstructured_sparse,0.5,16,static_6,32,fp16,128,0.01,sparsegpt_diag,64
2026-05-27T07:57:35,MIRROR-DINOv3-Huge,nvfp4_unstructured_sparse,GenImage,BigGAN,12000,6000,6000,0.997417,0.996167,0.998667,0.997417,0.999774,0.999356,132.795,90.365,16,8,NVIDIA GeForce RTX 5090,False,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,artifacts/checkpoints/mirror/nvfp4_unstructured_sparse/model.pt,nvfp4_unstructured_sparse,0.5,16,static_6,32,fp16,128,0.01,sparsegpt_diag,64
