timestamp,model,method,task,speed_scope,runtime_dtype,device,batch_size,input_c,input_h,input_w,warmup,iters,latency_mean_ms,latency_p50_ms,latency_p90_ms,latency_min_ms,latency_max_ms,images_per_sec,model_path,memory_path,backbone_path,torch_version,cuda_version,checkpoint_path,compression_method,sparsity,nvfp4_group_size,nvfp4_scale_rule,int4_group_size,int4_scale_precision,sparsegpt_block_size,sparsegpt_percdamp,hessian_algo,calib_samples,kernel_backend,sparse_backend,sparse_pattern,sparse_prune_on_convert,token_pad_multiple,replaced_linear_count,skipped_linear_count
2026-05-27T10:43:54,MIRROR-DINOv3-Huge,semi_structured_sparse,forward_speed,random_input_detector_forward_only,bfloat16,NVIDIA GeForce RTX 5090,1,3,224,224,10,50,31.522708,31.382960,31.501107,31.170591,35.021118,31.723,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,2.9.0+cu128,12.8,artifacts/checkpoints/mirror/semi_structured_sparse/model.pt,semi_structured_sparse,0.5,16,static_6,32,fp16,128,0.01,sparsegpt_diag,64,cutlass_sparse_bf16_cusparselt,cusparselt_bf16,2to4,False,8,224,0
2026-05-27T10:44:26,MIRROR-DINOv3-Huge,semi_structured_sparse,forward_speed,random_input_detector_forward_only,bfloat16,NVIDIA GeForce RTX 5090,2,3,224,224,10,50,33.381653,33.254320,33.402934,33.025410,36.715263,59.913,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,2.9.0+cu128,12.8,artifacts/checkpoints/mirror/semi_structured_sparse/model.pt,semi_structured_sparse,0.5,16,static_6,32,fp16,128,0.01,sparsegpt_diag,64,cutlass_sparse_bf16_cusparselt,cusparselt_bf16,2to4,False,8,224,0
2026-05-27T10:44:56,MIRROR-DINOv3-Huge,semi_structured_sparse,forward_speed,random_input_detector_forward_only,bfloat16,NVIDIA GeForce RTX 5090,4,3,224,224,10,50,34.621903,34.494383,34.666574,34.181793,37.826241,115.534,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,2.9.0+cu128,12.8,artifacts/checkpoints/mirror/semi_structured_sparse/model.pt,semi_structured_sparse,0.5,16,static_6,32,fp16,128,0.01,sparsegpt_diag,64,cutlass_sparse_bf16_cusparselt,cusparselt_bf16,2to4,False,8,224,0
2026-05-27T10:45:25,MIRROR-DINOv3-Huge,semi_structured_sparse,forward_speed,random_input_detector_forward_only,bfloat16,NVIDIA GeForce RTX 5090,8,3,224,224,10,50,30.623583,30.508432,30.603542,30.300480,33.840321,261.237,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,2.9.0+cu128,12.8,artifacts/checkpoints/mirror/semi_structured_sparse/model.pt,semi_structured_sparse,0.5,16,static_6,32,fp16,128,0.01,sparsegpt_diag,64,cutlass_sparse_bf16_cusparselt,cusparselt_bf16,2to4,False,8,224,0
2026-05-27T10:45:53,MIRROR-DINOv3-Huge,semi_structured_sparse,forward_speed,random_input_detector_forward_only,bfloat16,NVIDIA GeForce RTX 5090,16,3,224,224,10,50,39.199932,39.125153,39.150142,39.049278,42.016735,408.164,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,2.9.0+cu128,12.8,artifacts/checkpoints/mirror/semi_structured_sparse/model.pt,semi_structured_sparse,0.5,16,static_6,32,fp16,128,0.01,sparsegpt_diag,64,cutlass_sparse_bf16_cusparselt,cusparselt_bf16,2to4,False,8,224,0
2026-05-27T10:46:26,MIRROR-DINOv3-Huge,semi_structured_sparse,forward_speed,random_input_detector_forward_only,bfloat16,NVIDIA GeForce RTX 5090,32,3,224,224,10,50,72.169946,72.175983,72.235706,72.019363,72.463326,443.398,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,2.9.0+cu128,12.8,artifacts/checkpoints/mirror/semi_structured_sparse/model.pt,semi_structured_sparse,0.5,16,static_6,32,fp16,128,0.01,sparsegpt_diag,64,cutlass_sparse_bf16_cusparselt,cusparselt_bf16,2to4,False,8,224,0
2026-05-27T10:47:02,MIRROR-DINOv3-Huge,semi_structured_sparse,forward_speed,random_input_detector_forward_only,bfloat16,NVIDIA GeForce RTX 5090,64,3,224,224,10,50,148.222679,148.222946,148.376328,147.973465,148.591431,431.783,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,2.9.0+cu128,12.8,artifacts/checkpoints/mirror/semi_structured_sparse/model.pt,semi_structured_sparse,0.5,16,static_6,32,fp16,128,0.01,sparsegpt_diag,64,cutlass_sparse_bf16_cusparselt,cusparselt_bf16,2to4,False,8,224,0
2026-05-27T10:47:48,MIRROR-DINOv3-Huge,semi_structured_sparse,forward_speed,random_input_detector_forward_only,bfloat16,NVIDIA GeForce RTX 5090,128,3,224,224,10,50,317.695918,317.816635,318.162985,316.906586,318.284210,402.901,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,2.9.0+cu128,12.8,artifacts/checkpoints/mirror/semi_structured_sparse/model.pt,semi_structured_sparse,0.5,16,static_6,32,fp16,128,0.01,sparsegpt_diag,64,cutlass_sparse_bf16_cusparselt,cusparselt_bf16,2to4,False,8,224,0
2026-05-27T10:48:53,MIRROR-DINOv3-Huge,semi_structured_sparse,forward_speed,random_input_detector_forward_only,bfloat16,NVIDIA GeForce RTX 5090,256,3,224,224,10,50,653.790272,653.678680,655.479272,651.559509,655.986206,391.563,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,2.9.0+cu128,12.8,artifacts/checkpoints/mirror/semi_structured_sparse/model.pt,semi_structured_sparse,0.5,16,static_6,32,fp16,128,0.01,sparsegpt_diag,64,cutlass_sparse_bf16_cusparselt,cusparselt_bf16,2to4,False,8,224,0
