timestamp,model,method,task,speed_scope,runtime_dtype,device,batch_size,input_c,input_h,input_w,warmup,iters,latency_mean_ms,latency_p50_ms,latency_p90_ms,latency_min_ms,latency_max_ms,images_per_sec,model_path,memory_path,backbone_path,torch_version,cuda_version,checkpoint_path,compression_method,sparsity,nvfp4_group_size,nvfp4_scale_rule,int4_group_size,int4_scale_precision,sparsegpt_block_size,sparsegpt_percdamp,hessian_algo,calib_samples,kernel_backend,replaced_linear_count,skipped_linear_count
2026-05-27T10:42:27,MIRROR-DINOv3-Huge,dense,forward_speed,random_input_detector_forward_only,float32,NVIDIA GeForce RTX 5090,1,3,224,224,10,50,26.730163,26.727983,26.749575,26.681503,26.769440,37.411,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,2.9.0+cu128,12.8,,dense,,,,,,,,,,torch_dense,,
2026-05-27T10:42:48,MIRROR-DINOv3-Huge,dense,forward_speed,random_input_detector_forward_only,float32,NVIDIA GeForce RTX 5090,2,3,224,224,10,50,34.126094,34.126080,34.174918,34.028030,34.198303,58.606,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,2.9.0+cu128,12.8,,dense,,,,,,,,,,torch_dense,,
2026-05-27T10:43:09,MIRROR-DINOv3-Huge,dense,forward_speed,random_input_detector_forward_only,float32,NVIDIA GeForce RTX 5090,4,3,224,224,10,50,52.190072,52.214785,52.249173,52.045471,52.274273,76.643,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,2.9.0+cu128,12.8,,dense,,,,,,,,,,torch_dense,,
2026-05-27T10:43:33,MIRROR-DINOv3-Huge,dense,forward_speed,random_input_detector_forward_only,float32,NVIDIA GeForce RTX 5090,8,3,224,224,10,50,91.656758,91.626945,91.655424,91.582977,92.984291,87.282,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,2.9.0+cu128,12.8,,dense,,,,,,,,,,torch_dense,,
2026-05-27T10:44:01,MIRROR-DINOv3-Huge,dense,forward_speed,random_input_detector_forward_only,float32,NVIDIA GeForce RTX 5090,16,3,224,224,10,50,174.929601,174.920189,175.025996,174.744583,175.337189,91.465,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,2.9.0+cu128,12.8,,dense,,,,,,,,,,torch_dense,,
2026-05-27T10:44:39,MIRROR-DINOv3-Huge,dense,forward_speed,random_input_detector_forward_only,float32,NVIDIA GeForce RTX 5090,32,3,224,224,10,50,328.056885,328.152008,328.767120,326.458679,330.161530,97.544,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,2.9.0+cu128,12.8,,dense,,,,,,,,,,torch_dense,,
2026-05-27T10:45:35,MIRROR-DINOv3-Huge,dense,forward_speed,random_input_detector_forward_only,float32,NVIDIA GeForce RTX 5090,64,3,224,224,10,50,637.137864,637.793091,640.360168,631.168335,643.318298,100.449,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,2.9.0+cu128,12.8,,dense,,,,,,,,,,torch_dense,,
2026-05-27T10:47:11,MIRROR-DINOv3-Huge,dense,forward_speed,random_input_detector_forward_only,float32,NVIDIA GeForce RTX 5090,128,3,224,224,10,50,1305.963008,1306.948242,1310.947656,1293.603271,1313.085693,98.012,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/checkpoint-h-cur.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/mirror_phase1.pth,/data/home/scxj523/run/wja/data/models/facebook/MIRROR/weight/dinov3-huge,2.9.0+cu128,12.8,,dense,,,,,,,,,,torch_dense,,
